order_id,restaurant_id,rider_id,order_time,order_hour,is_weekend,is_peak_hour,user_lat,user_lon,restaurant_lat,restaurant_lon,rider_start_lat,rider_start_lon,distance_km,distance_rest_to_user_km,distance_rider_to_rest_km,food_type,prep_time_min,rider_avg_speed,has_elevator,floor,is_office_building,elevator_wait_min,weather_condition,weather_impact,traffic_index,traffic_impact,rider_experience_months,rider_rating,is_new_restaurant,restaurant_on_time_rate,restaurant_total_orders,delivery_time_min,delay_minutes,delay_reasons
ORD001701,R009,Rider024,2024-01-03 09:43:00,9,False,False,39.9455443130572,116.40046068362935,39.84792969683381,116.3663965358334,39.836064702425794,116.40517809204412,14.79,11.22,3.57,西餐,27.1,22.01450410762216,True,24,1,4.4,晴天,1.0,0.71,1.36,5,5.0,0,0.75,1622,100.4,28.5,交通拥堵; 写字楼电梯等待
ORD001702,R012,Rider002,2024-01-06 07:01:00,7,True,False,39.887039279230436,116.40141452674652,39.9031252188267,116.45433930967441,39.94914167126766,116.49312820752455,10.96,4.87,6.09,西餐,22.4,26.033910372759905,False,24,0,12.0,晴天,1.0,0.49,1.24,23,4.7,0,0.85,1677,73.5,13.9,无电梯高楼层
ORD001703,R004,Rider024,2024-01-01 18:20:00,18,False,True,39.92085750399956,116.32879091459054,39.90622584614064,116.3646575544136,39.836064702425794,116.40517809204412,12.0,3.47,8.53,火锅,22.7,22.80383414034348,False,19,0,9.5,多云,1.0,0.75,1.37,5,5.0,0,0.76,1942,89.7,26.0,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD001704,R024,Rider002,2024-01-07 19:45:00,19,True,True,39.922918620604754,116.43946902528798,39.91199648382746,116.43085468615331,39.94914167126766,116.49312820752455,8.15,1.42,6.73,西餐,32.6,25.682144427171217,True,4,1,2.0,雪,1.4,0.57,1.28,23,4.7,0,0.83,915,98.7,45.1,天气影响(雪); 用餐高峰期
ORD001705,R015,Rider002,2024-01-04 23:29:00,23,False,False,39.86191548048467,116.43790373758468,39.945355864006494,116.41266659881865,39.94914167126766,116.49312820752455,16.4,9.51,6.89,快餐,7.3,19.504978393703407,True,20,0,2.2,小雨,1.15,0.23,1.12,23,4.7,0,0.82,1348,82.9,23.0,天气影响(小雨)
ORD001706,R011,Rider013,2024-01-03 15:28:00,15,False,False,39.85614764029891,116.40406140436495,39.85697534139168,116.42653858829674,39.92705390041307,116.44622095280053,9.89,1.93,7.96,快餐,17.4,34.19342214383032,True,21,1,4.4,多云,1.0,0.34,1.17,13,4.9,0,0.84,1585,43.1,3.9,写字楼电梯等待
ORD001707,R024,Rider029,2024-01-02 18:00:00,18,False,True,39.902452803995864,116.36325854362558,39.91199648382746,116.43085468615331,39.9827701186798,116.39951113316586,14.18,5.88,8.3,西餐,28.1,27.875864986807684,True,3,0,0.3,小雨,1.15,0.91,1.46,30,3.7,0,0.83,915,99.3,40.4,天气影响(小雨); 交通拥堵; 用餐高峰期
ORD001708,R036,Rider027,2024-01-04 10:09:00,10,False,False,39.96059635086868,116.29839300300765,39.91483258755359,116.35099062234642,39.886332661172375,116.38837314608125,11.28,6.78,4.5,日料,17.8,23.820106200776323,True,16,0,2.7,大雨,1.35,0.44,1.22,21,3.8,0,0.94,1695,73.3,24.4,天气影响(大雨)
ORD001709,R010,Rider019,2024-01-07 21:35:00,21,True,False,39.825608851047946,116.40129983186353,39.89798502329687,116.38869567815044,39.93266459512356,116.36241431632648,12.57,8.11,4.46,烧烤,13.3,22.52926087151606,True,24,1,8.0,晴天,1.0,0.71,1.35,28,3.9,1,0.79,43,70.6,15.9,交通拥堵; 写字楼电梯等待; 新餐厅备餐波动
ORD001710,R044,Rider026,2024-01-02 11:04:00,11,False,True,39.85258996845188,116.43190529180444,39.93937307347177,116.4233420003288,39.86014992380612,116.42690693099692,18.47,9.66,8.8,火锅,10.4,28.796823707597497,True,1,0,1.4,多云,1.0,0.94,1.47,25,4.8,0,0.88,1668,66.1,15.8,交通拥堵; 用餐高峰期
ORD001711,R010,Rider024,2024-01-01 18:40:00,18,False,True,39.94078886639913,116.44537696125583,39.89798502329687,116.38869567815044,39.836064702425794,116.40517809204412,13.81,6.79,7.02,烧烤,13.3,25.28062036031643,False,15,0,7.5,多云,1.0,0.75,1.37,5,5.0,1,0.79,43,87.0,33.5,交通拥堵; 无电梯高楼层; 用餐高峰期; 新餐厅备餐波动
ORD001712,R038,Rider023,2024-01-07 16:26:00,16,True,False,39.914208808480495,116.29493931377532,39.93564059231985,116.38854290757573,39.93964254240985,116.40191688715832,9.57,8.35,1.23,中餐,9.5,25.11098939227268,True,12,0,1.4,小雨,1.15,0.45,1.23,33,4.7,0,0.85,1469,57.7,24.0,天气影响(小雨)
ORD001713,R026,Rider020,2024-01-07 15:32:00,15,True,False,39.842152801311435,116.40405107068156,39.960173235334345,116.42161498762735,39.95521852994615,116.403737357574,14.81,13.19,1.62,快餐,10.7,18.17436519787254,True,6,1,5.3,小雨,1.15,0.26,1.13,12,4.7,0,0.8,260,83.0,18.1,天气影响(小雨)
ORD001714,R027,Rider015,2024-01-04 11:46:00,11,False,True,39.858399488840405,116.37847139793563,39.94449504636891,116.38536357050157,39.90125555536833,116.39611115244051,14.47,9.58,4.89,西餐,24.9,21.287724289473623,True,17,0,3.3,晴天,1.0,0.89,1.45,18,5.0,0,0.82,787,103.3,34.3,交通拥堵; 用餐高峰期
ORD001715,R043,Rider020,2024-01-06 09:44:00,9,True,False,39.84254796653191,116.3803352401192,39.94743819867199,116.36432413546461,39.95521852994615,116.403737357574,15.2,11.73,3.48,日料,19.0,19.77839859186332,True,30,0,4.5,晴天,1.0,0.24,1.12,12,4.7,0,0.95,1448,83.3,13.6,无
ORD001716,R036,Rider009,2024-01-07 15:38:00,15,True,False,39.96114530028138,116.43596927341898,39.91483258755359,116.35099062234642,39.91316369927242,116.40790369603127,13.77,8.9,4.87,日料,23.7,21.955725416615838,True,18,1,7.2,小雨,1.15,0.26,1.13,35,4.5,0,0.94,1695,90.3,21.7,天气影响(小雨); 写字楼电梯等待
ORD001717,R014,Rider014,2024-01-01 18:50:00,18,False,True,39.851050617637995,116.34154592477479,39.89783515734865,116.39459393617881,39.93387852066118,116.46646634501718,14.23,6.9,7.33,烧烤,39.2,17.989768431110495,False,25,0,12.5,多云,1.0,0.75,1.37,10,4.9,1,0.82,66,127.8,28.6,交通拥堵; 无电梯高楼层; 用餐高峰期; 新餐厅备餐波动
ORD001718,R019,Rider027,2024-01-02 18:14:00,18,False,True,39.845932490279836,116.39234592695202,39.94131048218809,116.36460563345823,39.886332661172375,116.38837314608125,17.29,10.85,6.43,日料,26.0,23.31556011622905,False,13,0,6.5,小雨,1.15,0.91,1.46,21,3.8,0,0.87,829,128.1,51.1,天气影响(小雨); 交通拥堵; 无电梯高楼层; 用餐高峰期
ORD001719,R010,Rider014,2024-01-07 18:18:00,18,True,True,39.885326815035405,116.44962344682865,39.89798502329687,116.38869567815044,39.93387852066118,116.46646634501718,13.15,5.4,7.75,烧烤,13.3,21.100602620992547,False,23,0,11.5,晴天,1.0,0.57,1.28,10,4.9,1,0.79,43,70.2,8.0,无电梯高楼层; 用餐高峰期; 新餐厅备餐波动
ORD001720,R038,Rider004,2024-01-02 10:54:00,10,False,False,39.90637298445158,116.39559977017471,39.93564059231985,116.38854290757573,39.8938632905673,116.45473929280564,10.62,3.31,7.32,中餐,7.0,26.06247511591566,False,8,0,4.0,大雨,1.35,0.17,1.09,9,4.7,0,0.85,1469,48.6,13.2,天气影响(大雨); 无电梯高楼层
ORD001721,R017,Rider020,2024-01-06 10:26:00,10,True,False,39.87699076520094,116.43064023575633,39.899361428650025,116.41952152570443,39.95521852994615,116.403737357574,9.01,2.66,6.35,中餐,25.9,22.632575870318608,True,15,0,1.6,多云,1.0,0.45,1.22,12,4.7,0,0.91,1236,60.6,9.3,无
ORD001722,R032,Rider001,2024-01-02 23:09:00,23,False,False,39.823499441783014,116.38319858305387,39.923253376527065,116.37499397389878,39.91716665409954,116.40219427782529,13.52,11.1,2.42,中餐,10.2,25.24542034106709,True,6,0,3.6,晴天,1.0,0.44,1.22,19,4.2,0,0.81,589,60.9,15.0,无
ORD001723,R006,Rider003,2024-01-01 17:37:00,17,False,True,39.92652087453191,116.37426237515974,39.897316486385044,116.41908046739768,39.97674666303516,116.42358331580469,13.85,5.02,8.83,中餐,37.7,34.64119239203538,True,17,1,2.7,多云,1.0,0.8,1.4,12,4.5,0,0.82,1513,89.5,25.0,交通拥堵; 写字楼电梯等待; 用餐高峰期
ORD001724,R020,Rider006,2024-01-04 16:09:00,16,False,False,39.94187041940258,116.45899552174596,39.927930958411295,116.38011837635615,39.8754622311499,116.39886211393153,12.96,6.92,6.04,西餐,32.9,30.411498529919946,False,25,0,12.5,小雨,1.15,0.39,1.19,27,3.9,0,0.9,297,98.8,27.9,天气影响(小雨); 无电梯高楼层
ORD001725,R037,Rider022,2024-01-04 16:51:00,16,False,False,39.807027611766415,116.43198950223706,39.892457945637545,116.42054067792265,39.88685398692913,116.39370765445501,11.91,9.54,2.38,火锅,28.6,27.070187510182247,True,3,0,0.6,小雨,1.15,0.39,1.19,34,4.0,0,0.91,1035,78.5,22.9,天气影响(小雨)
ORD001726,R001,Rider019,2024-01-06 09:43:00,9,True,False,39.89012324313393,116.40283929334707,39.91910142459034,116.40325207096485,39.93266459512356,116.36241431632648,7.02,3.22,3.8,西餐,28.4,19.918715185383185,True,26,1,4.7,晴天,1.0,0.24,1.12,28,3.9,0,0.89,1738,65.0,10.7,写字楼电梯等待
ORD001727,R049,Rider010,2024-01-03 15:28:00,15,False,False,39.89241881422286,116.3899554946363,39.93551026936107,116.41426935614565,39.876127462298896,116.36871555781596,12.87,5.22,7.66,快餐,22.5,21.872089905387515,False,24,0,12.0,多云,1.0,0.34,1.17,3,4.9,0,0.8,1818,91.4,21.6,无电梯高楼层
ORD001728,R043,Rider007,2024-01-06 14:31:00,14,True,False,39.85058628403121,116.40271432972325,39.94743819867199,116.36432413546461,39.8812319420477,116.34772102698165,18.73,11.24,7.49,日料,22.6,34.752673299151354,True,25,0,3.5,晴天,1.0,0.35,1.17,20,3.7,0,0.95,1448,66.6,8.3,无
ORD001729,R022,Rider027,2024-01-02 20:03:00,20,False,False,39.948168362135135,116.44866986478847,39.92367260197888,116.37071379389974,39.886332661172375,116.38837314608125,11.61,7.2,4.41,快餐,22.8,20.055862638616905,True,27,0,3.4,晴天,1.0,0.32,1.16,21,3.8,1,0.76,91,78.1,17.2,新餐厅备餐波动
ORD001730,R004,Rider022,2024-01-07 18:24:00,18,True,True,39.99355853555966,116.44201029725551,39.90622584614064,116.3646575544136,39.88685398692913,116.39370765445501,15.02,11.74,3.29,火锅,23.3,28.534053263235077,True,7,0,1.3,晴天,1.0,0.57,1.28,34,4.0,0,0.76,1942,75.9,19.7,用餐高峰期
ORD001731,R009,Rider001,2024-01-03 22:29:00,22,False,False,39.895719176994305,116.42736329791532,39.84792969683381,116.3663965358334,39.91716665409954,116.40219427782529,15.72,7.44,8.27,西餐,24.6,23.719248784790338,True,26,0,2.8,多云,1.0,0.48,1.24,19,4.2,0,0.75,1622,92.6,25.4,无
ORD001732,R030,Rider026,2024-01-06 11:05:00,11,True,True,39.975610965342675,116.45921188040299,39.89749611644023,116.42882001482276,39.86014992380612,116.42690693099692,13.2,9.05,4.15,日料,16.1,25.381379363161663,True,15,0,3.4,雪,1.4,0.94,1.47,25,4.8,1,0.76,62,102.6,51.8,天气影响(雪); 交通拥堵; 用餐高峰期; 新餐厅备餐波动
ORD001733,R038,Rider016,2024-01-03 06:09:00,6,False,False,39.924934189075344,116.51501949019148,39.93564059231985,116.38854290757573,39.917836887942364,116.40394345972673,13.25,10.88,2.38,中餐,16.1,29.390815745089586,True,17,1,3.4,雾,1.25,0.38,1.19,13,3.6,0,0.85,1469,68.1,21.5,天气影响(雾); 写字楼电梯等待
ORD001734,R017,Rider013,2024-01-06 20:35:00,20,True,False,39.95096998561336,116.45850048007104,39.899361428650025,116.41952152570443,39.92705390041307,116.44622095280053,10.46,6.63,3.83,中餐,27.0,29.56757012158386,False,27,0,13.5,多云,1.0,0.35,1.18,13,4.9,0,0.91,1236,67.0,5.2,无电梯高楼层
ORD001735,R012,Rider001,2024-01-01 02:36:00,2,False,False,39.86967860422667,116.29118314360957,39.9031252188267,116.45433930967441,39.91716665409954,116.40219427782529,19.16,14.44,4.72,西餐,23.2,23.152103062727903,True,2,0,1.0,晴天,1.0,0.41,1.2,19,4.2,0,0.85,1677,80.6,6.8,无
ORD001736,R013,Rider018,2024-01-06 09:02:00,9,True,False,39.88429176419581,116.4219304143423,39.98320584661837,116.37664727333566,39.88619738114083,116.43231399729389,23.42,11.64,11.78,西餐,19.3,36.07352428905812,True,25,1,5.2,晴天,1.0,0.24,1.12,9,3.7,0,0.78,330,67.0,3.5,写字楼电梯等待
ORD001737,R032,Rider030,2024-01-07 12:26:00,12,True,True,39.950345760584,116.37316599984636,39.923253376527065,116.37499397389878,39.911325137030445,116.40882541839402,6.19,3.01,3.18,中餐,14.5,35.76462915335067,True,15,0,3.1,大雨,1.35,0.9,1.45,22,3.9,0,0.81,589,59.3,31.4,天气影响(大雨); 交通拥堵; 用餐高峰期
ORD001738,R026,Rider013,2024-01-07 15:54:00,15,True,False,39.913209844320214,116.41688804365862,39.960173235334345,116.42161498762735,39.92705390041307,116.44622095280053,9.47,5.23,4.24,快餐,11.6,30.708104899422352,True,8,0,1.2,小雨,1.15,0.26,1.13,13,4.9,0,0.8,260,42.3,10.9,天气影响(小雨)
ORD001739,R028,Rider028,2024-01-06 08:09:00,8,True,False,39.94393014128701,116.4292040897741,39.92038827604751,116.36245113087884,39.8468364452307,116.39973868704347,15.04,6.28,8.77,火锅,12.5,22.6836180083877,True,16,0,1.7,小雨,1.15,0.47,1.23,14,4.0,0,0.86,1899,79.0,25.0,天气影响(小雨)
ORD001740,R025,Rider004,2024-01-07 06:22:00,6,True,False,39.90323550452105,116.33688162547233,39.92272922536534,116.4439121239094,39.8938632905673,116.45473929280564,12.74,9.4,3.34,烧烤,15.6,24.01449655883321,True,1,0,2.5,多云,1.0,0.25,1.13,9,4.7,1,0.83,93,48.1,0.0,新餐厅备餐波动
ORD001741,R010,Rider001,2024-01-06 09:38:00,9,True,False,39.847298891083675,116.361502554015,39.89798502329687,116.38869567815044,39.91716665409954,116.40219427782529,8.51,6.09,2.42,烧烤,13.3,18.80992799322472,True,5,1,5.8,晴天,1.0,0.24,1.12,19,4.2,1,0.79,43,52.5,6.3,新餐厅备餐波动
ORD001742,R041,Rider004,2024-01-04 14:26:00,14,False,False,39.883529893714346,116.38119419417679,39.883799869976464,116.39949782465398,39.8938632905673,116.45473929280564,6.42,1.57,4.86,中餐,27.1,25.69596481411688,True,2,0,2.3,雾,1.25,0.37,1.18,9,4.7,1,0.85,78,74.3,30.0,天气影响(雾); 新餐厅备餐波动
ORD001743,R026,Rider016,2024-01-01 15:33:00,15,False,False,39.89602185833104,116.41795098467409,39.960173235334345,116.42161498762735,39.917836887942364,116.40394345972673,12.07,7.13,4.94,快餐,19.5,25.174496389488493,True,20,0,2.5,多云,1.0,0.08,1.04,13,3.6,0,0.8,260,55.1,4.3,无
ORD001744,R047,Rider015,2024-01-05 16:48:00,16,False,False,39.9068114493315,116.40049983604627,39.88553288505282,116.39673534077251,39.90125555536833,116.39611115244051,4.13,2.38,1.75,日料,32.9,18.585423893500685,True,27,0,3.7,多云,1.0,0.27,1.14,18,5.0,0,0.89,512,59.1,9.1,无
ORD001745,R038,Rider023,2024-01-03 08:44:00,8,False,False,40.04250147865699,116.39655534722512,39.93564059231985,116.38854290757573,39.93964254240985,116.40191688715832,13.11,11.88,1.23,中餐,10.2,23.99119607787675,True,26,0,3.1,晴天,1.0,0.86,1.43,33,4.7,0,0.85,1469,71.1,25.0,交通拥堵
ORD001746,R020,Rider002,2024-01-02 17:53:00,17,False,True,39.89039181802975,116.41828547112199,39.927930958411295,116.38011837635615,39.94914167126766,116.49312820752455,15.24,5.29,9.94,西餐,36.8,22.857106383687768,True,7,0,1.3,多云,1.0,0.89,1.45,23,4.7,0,0.9,297,109.9,31.8,交通拥堵; 用餐高峰期
ORD001747,R025,Rider010,2024-01-01 15:12:00,15,False,False,39.94314425569614,116.36732298385681,39.92272922536534,116.4439121239094,39.876127462298896,116.36871555781596,15.18,6.93,8.25,烧烤,15.6,17.18321479292792,True,21,0,2.7,多云,1.0,0.08,1.04,3,4.9,1,0.83,93,77.3,6.0,新餐厅备餐波动
ORD001748,R044,Rider029,2024-01-05 23:04:00,23,False,False,39.838691739633255,116.3269560730019,39.93937307347177,116.4233420003288,39.9827701186798,116.39951113316586,19.12,13.89,5.23,火锅,9.3,27.21983531608516,False,13,0,6.5,多云,1.0,0.15,1.08,30,3.7,0,0.88,1668,52.3,0.0,无电梯高楼层
ORD001749,R037,Rider025,2024-01-03 13:01:00,13,False,True,39.883185105582925,116.44119622039327,39.892457945637545,116.42054067792265,39.85202121997981,116.4341869019532,6.68,2.04,4.64,火锅,34.3,21.98801505272869,True,11,0,1.6,晴天,1.0,0.88,1.44,23,3.7,0,0.91,1035,79.5,25.4,交通拥堵; 用餐高峰期
ORD001750,R042,Rider010,2024-01-01 16:59:00,16,False,False,39.88015638300476,116.4324978868396,39.865351725765606,116.4042464448576,39.876127462298896,116.36871555781596,6.19,2.92,3.27,火锅,34.0,18.698671733851814,True,28,0,4.0,晴天,1.0,0.34,1.17,3,4.9,0,0.84,621,65.4,7.6,无
ORD001751,R009,Rider024,2024-01-03 18:38:00,18,False,True,39.863034811253364,116.39945069510799,39.84792969683381,116.3663965358334,39.836064702425794,116.40517809204412,6.86,3.29,3.57,西餐,34.3,22.51781414580674,True,18,0,4.7,大雨,1.35,0.85,1.42,5,5.0,0,0.75,1622,116.2,59.0,天气影响(大雨); 交通拥堵; 用餐高峰期
ORD001752,R017,Rider005,2024-01-06 10:37:00,10,True,False,39.89655127236055,116.4687250105559,39.899361428650025,116.41952152570443,39.846276626340114,116.35110144902494,12.53,4.22,8.31,中餐,31.5,23.15498624363949,False,18,1,9.0,多云,1.0,0.45,1.22,17,4.9,0,0.91,1236,86.8,13.8,无电梯高楼层; 写字楼电梯等待
ORD001753,R027,Rider021,2024-01-05 09:08:00,9,False,False,39.91123127629839,116.43567559835041,39.94449504636891,116.38536357050157,39.920748511998084,116.46108354017223,12.66,5.67,6.99,西餐,20.5,36.33719380378056,False,27,0,13.5,晴天,1.0,1.0,1.5,23,4.6,0,0.82,787,85.4,30.5,交通拥堵; 无电梯高楼层
ORD001754,R042,Rider008,2024-01-03 18:21:00,18,False,True,39.91368109611369,116.44519674022295,39.865351725765606,116.4042464448576,39.92497386056965,116.4687095565201,15.02,6.41,8.62,火锅,38.0,27.24737786507574,False,18,1,9.0,大雨,1.35,0.85,1.42,25,4.8,0,0.84,621,148.7,68.6,天气影响(大雨); 交通拥堵; 无电梯高楼层; 写字楼电梯等待; 用餐高峰期
ORD001755,R036,Rider014,2024-01-05 22:50:00,22,False,False,39.80883026783171,116.41941944802643,39.91483258755359,116.35099062234642,39.93387852066118,116.46646634501718,23.24,13.15,10.1,日料,20.0,20.24175884916013,False,1,1,0.5,雪,1.4,0.38,1.19,10,4.9,0,0.94,1695,146.1,56.7,天气影响(雪)
ORD001756,R026,Rider021,2024-01-01 09:45:00,9,False,False,39.87328803051718,116.40961654592107,39.960173235334345,116.42161498762735,39.920748511998084,116.46108354017223,15.23,9.7,5.53,快餐,19.4,28.976794993333684,False,20,0,10.0,晴天,1.0,0.94,1.47,23,4.6,0,0.8,260,87.0,26.1,交通拥堵; 无电梯高楼层
ORD001757,R033,Rider014,2024-01-07 13:16:00,13,True,True,39.86122064302408,116.43158003800184,39.91675918407518,116.3855546225191,39.93387852066118,116.46646634501718,14.49,7.32,7.17,中餐,17.4,17.778712963252037,False,28,0,14.0,多云,1.0,0.75,1.38,10,4.9,0,0.82,637,110.9,30.6,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD001758,R023,Rider002,2024-01-03 12:34:00,12,False,True,39.88095516116138,116.43133558727646,39.89349764922696,116.42408365395602,39.94914167126766,116.49312820752455,10.07,1.52,8.54,日料,43.6,20.286405600540235,False,7,0,3.5,多云,1.0,0.64,1.32,23,4.7,0,0.94,1116,106.7,29.8,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD001759,R043,Rider008,2024-01-03 20:06:00,20,False,False,39.85932043459938,116.45844430390125,39.94743819867199,116.36432413546461,39.92497386056965,116.4687095565201,21.93,12.67,9.26,日料,24.1,35.31293710379415,True,3,0,0.5,晴天,1.0,0.45,1.23,25,4.8,0,0.95,1448,78.8,16.9,无
ORD001760,R047,Rider026,2024-01-04 14:56:00,14,False,False,39.83111614504398,116.39611468327982,39.88553288505282,116.39673534077251,39.86014992380612,116.42690693099692,9.86,6.04,3.82,日料,29.1,24.801055100589632,False,9,1,4.5,雾,1.25,0.37,1.18,25,4.8,0,0.89,512,94.2,36.7,天气影响(雾); 无电梯高楼层
ORD001761,R026,Rider018,2024-01-02 09:02:00,9,False,False,39.942172498991404,116.45128204119065,39.960173235334345,116.42161498762735,39.88619738114083,116.43231399729389,11.49,3.23,8.26,快餐,12.5,34.112936695769726,True,25,0,3.0,晴天,1.0,0.94,1.47,9,3.7,0,0.8,260,56.2,20.5,交通拥堵
ORD001762,R024,Rider001,2024-01-03 15:52:00,15,False,False,39.87410039005995,116.33880312165691,39.91199648382746,116.43085468615331,39.91716665409954,116.40219427782529,11.44,8.93,2.52,西餐,22.2,23.914988369137916,False,14,0,7.0,多云,1.0,0.34,1.17,19,4.2,0,0.83,915,74.3,16.4,无电梯高楼层
ORD001763,R049,Rider020,2024-01-03 09:44:00,9,False,False,39.91105157421097,116.38380332038066,39.93551026936107,116.41426935614565,39.95521852994615,116.403737357574,6.13,3.76,2.37,快餐,24.4,17.504430107428384,True,8,0,1.1,晴天,1.0,0.71,1.36,12,4.7,0,0.8,1818,61.5,14.9,交通拥堵
ORD001764,R032,Rider027,2024-01-05 16:23:00,16,False,False,39.91919296205836,116.43532185743592,39.923253376527065,116.37499397389878,39.886332661172375,116.38837314608125,9.43,5.18,4.26,中餐,10.8,24.025244245211198,False,27,0,13.5,多云,1.0,0.27,1.14,21,3.8,0,0.81,589,53.5,5.7,无电梯高楼层
ORD001765,R011,Rider022,2024-01-02 09:50:00,9,False,False,39.83713520458858,116.40340370953793,39.85697534139168,116.42653858829674,39.88685398692913,116.39370765445501,7.31,2.96,4.35,快餐,8.1,25.571171902735067,True,12,1,8.0,晴天,1.0,0.94,1.47,34,4.0,0,0.84,1585,49.8,16.6,交通拥堵; 写字楼电梯等待
ORD001766,R006,Rider022,2024-01-05 14:43:00,14,False,False,39.980432096511755,116.43630881294239,39.897316486385044,116.41908046739768,39.88685398692913,116.39370765445501,11.81,9.35,2.46,中餐,27.2,27.91517811943693,True,22,1,3.6,多云,1.0,0.36,1.18,34,4.0,0,0.82,1513,73.1,16.8,写字楼电梯等待
ORD001767,R034,Rider022,2024-01-06 15:20:00,15,True,False,39.89359782639578,116.42991087883748,39.86870203135637,116.42224986962574,39.88685398692913,116.39370765445501,6.01,2.84,3.17,日料,33.0,33.51834967555802,False,9,0,4.5,晴天,1.0,0.33,1.16,34,4.0,1,0.71,96,58.5,10.3,无电梯高楼层; 新餐厅备餐波动
ORD001768,R022,Rider007,2024-01-06 20:36:00,20,True,False,39.90170534089442,116.39025117856607,39.92367260197888,116.37071379389974,39.8812319420477,116.34772102698165,8.06,2.96,5.11,快餐,22.8,35.26115634579203,True,19,0,3.6,多云,1.0,0.35,1.18,20,3.7,1,0.76,91,54.2,14.1,新餐厅备餐波动
ORD001769,R044,Rider019,2024-01-02 19:26:00,19,False,True,39.94479286211584,116.42193170902426,39.93937307347177,116.4233420003288,39.93266459512356,116.36241431632648,5.87,0.61,5.26,火锅,15.0,22.057001094274955,True,30,0,4.1,小雨,1.15,0.98,1.49,28,3.9,0,0.88,1668,55.2,20.1,天气影响(小雨); 交通拥堵; 用餐高峰期
ORD001770,R012,Rider006,2024-01-01 09:40:00,9,False,False,39.94106846511524,116.39567322628152,39.9031252188267,116.45433930967441,39.8754622311499,116.39886211393153,12.2,6.55,5.65,西餐,26.0,33.887946966107265,True,25,1,6.4,晴天,1.0,0.94,1.47,27,3.9,0,0.85,1677,73.6,19.5,交通拥堵; 写字楼电梯等待
ORD001771,R040,Rider017,2024-01-03 09:23:00,9,False,False,39.86149421190258,116.38792654445471,39.91551888796381,116.45694052959438,39.9178982767203,116.48386118426038,10.73,8.42,2.32,西餐,24.8,25.065746280570824,True,26,0,2.8,晴天,1.0,0.71,1.36,3,4.3,0,0.85,1199,69.2,15.9,交通拥堵
ORD001772,R038,Rider003,2024-01-01 15:44:00,15,False,False,39.877110233384684,116.35685217633092,39.93564059231985,116.38854290757573,39.97674666303516,116.42358331580469,12.5,7.04,5.46,中餐,17.3,31.852540651193344,True,2,0,0.7,多云,1.0,0.08,1.04,12,4.5,0,0.85,1469,42.5,1.0,无
ORD001773,R010,Rider017,2024-01-06 10:15:00,10,True,False,39.984546540443624,116.43886538538109,39.89798502329687,116.38869567815044,39.9178982767203,116.48386118426038,18.96,10.52,8.43,烧烤,13.3,23.64291902451032,True,10,1,1.7,多云,1.0,0.45,1.22,3,4.3,1,0.79,43,69.6,6.5,新餐厅备餐波动
ORD001774,R004,Rider014,2024-01-07 09:04:00,9,True,False,39.894449171184455,116.48153381174181,39.90622584614064,116.3646575544136,39.93387852066118,116.46646634501718,19.31,10.08,9.23,火锅,14.1,20.36876529325702,True,18,0,3.5,晴天,1.0,0.45,1.22,10,4.9,0,0.76,1942,93.5,19.0,无
ORD001775,R039,Rider023,2024-01-05 22:21:00,22,False,False,39.92172617707308,116.44434822193088,39.95763873231079,116.38707752996855,39.93964254240985,116.40191688715832,8.68,6.31,2.37,火锅,45.5,19.687427139738183,True,30,0,3.1,雪,1.4,0.38,1.19,33,4.7,1,0.77,57,125.9,50.9,天气影响(雪); 新餐厅备餐波动
ORD001776,R026,Rider016,2024-01-03 18:37:00,18,False,True,39.86916060325953,116.43928352061522,39.960173235334345,116.42161498762735,39.917836887942364,116.40394345972673,15.16,10.22,4.94,快餐,17.8,31.594817570358742,True,27,1,7.0,大雨,1.35,0.85,1.42,13,3.6,0,0.8,260,102.7,49.2,天气影响(大雨); 交通拥堵; 写字楼电梯等待; 用餐高峰期
ORD001777,R049,Rider019,2024-01-07 18:01:00,18,True,True,39.97888660360859,116.44341742513532,39.93551026936107,116.41426935614565,39.93266459512356,116.36241431632648,9.87,5.42,4.44,快餐,31.4,16.848190069690368,True,5,1,1.7,晴天,1.0,0.57,1.28,28,3.9,0,0.8,1818,82.6,14.4,用餐高峰期
ORD001778,R019,Rider024,2024-01-01 16:52:00,16,False,False,39.87953861651683,116.4235499110294,39.94131048218809,116.36460563345823,39.836064702425794,116.40517809204412,20.7,8.51,12.19,日料,11.4,22.99815970369799,True,24,0,2.6,晴天,1.0,0.34,1.17,5,5.0,0,0.87,829,79.1,11.2,无
ORD001779,R022,Rider005,2024-01-01 23:20:00,23,False,False,39.89687305977609,116.28967869081792,39.92367260197888,116.37071379389974,39.846276626340114,116.35110144902494,16.3,7.54,8.76,快餐,22.8,19.408671208172493,True,30,0,3.1,多云,1.0,0.39,1.19,17,4.9,1,0.76,91,98.5,22.2,新餐厅备餐波动
