origin,destination,route,airline,departure_date,search_date,booking_days,oil_price,oil_futures_price,oil_volatility,fuel_surcharge,is_holiday,is_promotion,discount_amount,event_impact,seasonal_effect,month,day_of_week,price
深圳,成都,深圳-成都,东方航空,2024-06-28,2024-05-26,33,67.87023069554148,78.77770761669427,0.02,80.0,0.0,0,0.0,1.2796854005063727,1.2796854005063727,6,4,954.0
北京,广州,北京-广州,深圳航空,2025-05-31,2025-05-05,26,106.37472632712735,76.64771951870341,0.02,215.94,1.0,0,0.0,1.2546866425868806,1.2546866425868806,5,5,2262.0
上海,广州,上海-广州,四川航空,2024-08-12,2024-06-28,45,78.56784833675154,80.12082352103798,0.025,80.0,0.0,0,0.0,1.0,1.0,8,0,893.0
上海,深圳,上海-深圳,南方航空,2024-10-15,2024-09-17,28,88.74441757535686,75.17010975251604,0.02,93.12,0.0,0,0.0,1.5313262098482423,1.5313262098482423,10,1,1347.0
上海,深圳,上海-深圳,东方航空,2024-11-07,2024-08-22,77,74.6561599736266,73.29528207283765,0.03,80.0,0.0,0,0.0,1.2559537556686708,1.2559537556686708,11,3,905.0
上海,深圳,上海-深圳,四川航空,2024-11-23,2024-11-09,14,100.92027405815753,76.48843120910118,0.02,111.38,0.5,0,0.0,0.8106304859422416,0.8106304859422416,11,5,798.0
北京,成都,北京-成都,四川航空,2024-05-16,2024-03-12,65,72.05939474547654,80.6049667701103,0.025,150.0,0.0,0,0.0,0.7374487818478481,0.7374487818478481,5,3,934.0
北京,上海,北京-上海,海南航空,2025-02-03,2024-12-08,57,98.36632047503248,78.16759695764105,0.025,68.37,1.0,1,0.27024322236495174,0.632887098247291,0.8672575817634929,2,0,660.0
北京,成都,北京-成都,深圳航空,2025-03-11,2024-12-12,89,99.80617169285819,75.42386006362861,0.03,199.52,0.0,0,0.0,0.767472271730044,0.767472271730044,3,1,605.0
北京,上海,北京-上海,南方航空,2024-12-30,2024-11-10,50,100.67268186451038,81.2998481106072,0.02,70.67,0.0,0,0.0,0.7078334644004693,0.7078334644004693,12,0,500.0
北京,成都,北京-成都,东方航空,2024-01-30,2024-01-10,20,68.80986631602008,77.18212931410078,0.02,150.0,0.0,0,0.0,1.3185405199915243,1.3185405199915243,1,1,2035.0
北京,成都,北京-成都,南方航空,2024-12-11,2024-11-16,25,98.85340082581769,77.5506503861057,0.02,197.13,0.0,0,0.0,0.7223311817579321,0.7223311817579321,12,2,934.0
深圳,成都,深圳-成都,东方航空,2024-04-09,2024-03-13,27,72.80817225320841,74.55417456446543,0.02,80.0,0.0,0,0.0,0.7078542339127321,0.7078542339127321,4,1,816.0
深圳,成都,深圳-成都,中国国航,2024-06-21,2024-05-01,51,71.17206285127224,79.85859140491429,0.02,80.0,0.0,0,0.0,1.2081549802911247,1.2081549802911247,6,4,1201.0
北京,上海,北京-上海,海南航空,2024-03-19,2024-01-11,68,70.59992419481367,75.20082614497396,0.025,50.0,0.0,0,0.0,1.3528759570919857,1.3528759570919857,3,1,617.0
北京,广州,北京-广州,中国国航,2024-09-05,2024-06-15,82,69.90701990221302,79.90782093280576,0.03,150.0,0.0,0,0.0,1.0,1.0,9,3,902.0
深圳,成都,深圳-成都,海南航空,2024-01-23,2024-01-18,5,67.11577711289542,78.13185471542033,0.02,80.0,0.0,0,0.0,1.407362798428407,1.407362798428407,1,1,2608.0
上海,广州,上海-广州,海南航空,2024-06-19,2024-04-18,62,66.0567182186291,77.90239918006814,0.025,80.0,0.0,0,0.0,1.3612572893137072,1.3612572893137072,6,2,802.0
上海,广州,上海-广州,海南航空,2024-07-16,2024-06-04,42,69.65303646380995,79.86770905654824,0.02,80.0,0.0,0,0.0,1.0,1.0,7,1,799.0
上海,广州,上海-广州,四川航空,2024-05-14,2024-03-28,47,68.03954670257932,80.5813573876339,0.025,80.0,0.0,0,0.0,0.8414558782320395,0.8414558782320395,5,1,645.0
深圳,成都,深圳-成都,南方航空,2024-11-26,2024-09-10,77,83.63048212991009,78.45674512639192,0.025,85.45,0.0,0,0.0,1.4920629185033913,1.4920629185033913,11,1,1059.0
北京,上海,北京-上海,南方航空,2024-12-11,2024-10-03,69,92.43810369659943,76.92701998318864,0.025,62.44,0.0,0,0.0,1.3187328942106034,1.3187328942106034,12,2,635.0
上海,广州,上海-广州,深圳航空,2025-05-10,2025-05-07,3,108.19030293840416,78.27526476444461,0.02,122.29,0.5,0,0.0,1.272227986953864,1.272227986953864,5,5,1899.0
上海,深圳,上海-深圳,南方航空,2024-10-16,2024-08-30,47,77.90677297372204,72.71888093099473,0.025,80.0,0.0,0,0.0,1.3369001712058186,1.3369001712058186,10,2,941.0
北京,上海,北京-上海,深圳航空,2024-10-21,2024-10-08,13,92.87725579187068,81.31599675358997,0.02,62.88,0.0,0,0.0,1.435940261230822,1.435940261230822,10,0,1255.0
上海,广州,上海-广州,海南航空,2024-11-07,2024-08-10,89,70.86078883434726,78.23678277851639,0.03,80.0,0.0,0,0.0,1.3586075341333705,1.3586075341333705,11,3,1097.0
北京,上海,北京-上海,海南航空,2025-03-08,2025-02-11,25,104.70781247788514,74.38486413387541,0.02,74.71,0.5,0,0.0,1.324526364364296,1.324526364364296,3,5,1106.0
北京,成都,北京-成都,东方航空,2024-11-30,2024-11-27,3,100.96998307287969,78.75929566748616,0.02,202.42,0.5,0,0.0,0.7798296326509402,0.7798296326509402,11,5,1318.0
深圳,成都,深圳-成都,海南航空,2024-12-20,2024-10-19,62,90.52107827955147,79.26108243364222,0.025,95.78,0.0,0,0.0,1.5198451482911564,1.5198451482911564,12,4,1453.0
北京,广州,北京-广州,中国国航,2024-11-04,2024-08-07,89,72.33828177293333,77.15256347804593,0.03,150.0,0.0,0,0.0,1.2247671887657192,1.2247671887657192,11,0,1171.0
上海,广州,上海-广州,南方航空,2024-04-16,2024-03-31,16,69.11859875401007,78.4785656352623,0.02,80.0,0.0,0,0.0,0.8345568587312773,0.8345568587312773,4,1,949.0
深圳,成都,深圳-成都,中国国航,2024-06-21,2024-03-24,89,67.75792024374456,75.4531489383581,0.03,80.0,0.0,0,0.0,0.8063046841874631,0.8063046841874631,6,4,787.0
北京,成都,北京-成都,东方航空,2024-06-05,2024-03-11,86,71.93821002607713,78.03133854808156,0.03,150.0,0.0,0,0.0,0.8243154300951674,0.8243154300951674,6,2,763.0
北京,上海,北京-上海,东方航空,2024-10-24,2024-10-04,20,93.33530635007676,79.72241980188294,0.02,63.34,0.0,0,0.0,1.4085250196398014,1.4085250196398014,10,3,942.0
上海,广州,上海-广州,南方航空,2025-02-07,2024-12-31,38,93.54137592605841,84.35303125811859,0.025,100.31,0.0,0,0.0,0.8171210099824496,0.8171210099824496,2,4,795.0
深圳,成都,深圳-成都,中国国航,2024-06-21,2024-05-10,42,73.0753197912167,78.40920195181454,0.02,80.0,0.0,0,0.0,1.301976258651526,1.301976258651526,6,4,1202.0
北京,上海,北京-上海,海南航空,2024-06-17,2024-03-22,87,70.46693251556276,80.96198929112033,0.03,50.0,0.0,0,0.0,0.7398912346119727,0.7398912346119727,6,0,349.0
深圳,成都,深圳-成都,中国国航,2024-05-06,2024-02-20,76,68.20136154167412,75.20376674261576,0.03,80.0,0.0,0,0.0,1.3241296283299309,1.3241296283299309,5,0,1163.0
北京,成都,北京-成都,深圳航空,2025-01-20,2024-12-15,36,98.47934633342508,82.79713372514037,0.02,196.2,0.0,0,0.0,0.865932347879256,0.865932347879256,1,0,850.0
北京,成都,北京-成都,海南航空,2024-04-07,2024-03-25,13,67.01835576156493,73.27975413595163,0.02,150.0,0.5,0,0.0,0.8422108970789193,0.8422108970789193,4,6,1387.0
上海,深圳,上海-深圳,四川航空,2024-08-25,2024-08-09,16,71.66653095919392,80.41376730952243,0.02,80.0,0.5,0,0.0,1.2104181954123847,1.2104181954123847,8,6,1575.0
上海,深圳,上海-深圳,中国国航,2024-03-09,2024-02-12,26,66.28785187479994,75.94546374487985,0.02,80.0,0.5,1,0.23544944250853417,1.03423850368264,1.3527405003483821,3,5,780.0
上海,深圳,上海-深圳,四川航空,2025-01-30,2024-12-21,40,100.12163976509632,81.95577868806393,0.02,110.18,1.0,0,0.0,0.8053064070083668,0.8053064070083668,1,3,996.0
上海,深圳,上海-深圳,东方航空,2024-11-03,2024-08-09,86,71.66653095919392,78.96334796085974,0.03,80.0,0.5,0,0.0,1.4798298971804564,1.4798298971804564,11,6,1166.0
北京,广州,北京-广州,深圳航空,2025-02-12,2025-01-09,34,102.42896553573968,79.42120055240994,0.02,206.07,0.0,0,0.0,1.5550537952989787,1.5550537952989787,2,2,1713.0
上海,广州,上海-广州,中国国航,2024-09-16,2024-09-09,7,82.49435663487422,77.54081654459708,0.02,83.74,1.0,0,0.0,1.2683803630277994,1.2683803630277994,9,0,2166.0
北京,上海,北京-上海,海南航空,2025-03-27,2025-02-15,40,107.17357824680694,79.05094236224996,0.02,77.17,0.0,0,0.0,1.4747405042147144,1.4747405042147144,3,3,969.0
深圳,成都,深圳-成都,东方航空,2024-04-15,2024-02-29,46,73.41589897618114,76.24680124013123,0.025,80.0,0.0,0,0.0,1.323418400716485,1.323418400716485,4,0,1566.0
上海,广州,上海-广州,四川航空,2024-12-29,2024-11-08,51,97.89574858847719,79.51847330345862,0.02,106.84,0.5,0,0.0,0.7306649912678258,0.7306649912678258,12,6,721.0
北京,广州,北京-广州,中国国航,2025-02-19,2024-11-29,82,100.33414227502091,78.41175959426398,0.03,200.84,0.0,0,0.0,0.74615958704423,0.74615958704423,2,2,897.0
北京,广州,北京-广州,东方航空,2025-05-02,2025-02-26,65,98.81130281352897,78.67239720380049,0.03,197.03,1.0,0,0.0,1.300486564108787,1.300486564108787,5,4,1562.0
北京,上海,北京-上海,南方航空,2025-04-01,2025-03-06,26,98.17405155566719,78.02085628674836,0.02,68.17,0.0,0,0.0,0.7968615356872037,0.7968615356872037,4,1,527.0
北京,上海,北京-上海,南方航空,2024-03-18,2024-03-06,12,72.00812102489868,78.64996848516644,0.02,50.0,0.0,0,0.0,0.7022650100131422,0.7022650100131422,3,0,602.0
上海,深圳,上海-深圳,中国国航,2024-11-11,2024-09-11,61,83.8907035696279,76.97249964138875,0.025,85.84,0.0,0,0.0,1.2947108681860748,1.2947108681860748,11,0,828.0
北京,成都,北京-成都,中国国航,2024-08-12,2024-06-19,54,72.83555421462532,80.61691422105447,0.025,150.0,0.0,0,0.0,1.0,1.0,8,0,1062.0
上海,深圳,上海-深圳,海南航空,2025-05-06,2025-04-13,23,104.12808976008655,79.63219570570656,0.02,116.19,0.0,0,0.0,1.345316662902086,1.345316662902086,5,1,1237.0
北京,上海,北京-上海,中国国航,2024-08-31,2024-07-15,47,73.2071406434324,79.73338616497662,0.02,50.0,0.5,0,0.0,1.2688731341534354,1.2688731341534354,8,5,1219.0
北京,广州,北京-广州,四川航空,2025-06-21,2025-05-09,43,104.79395829988493,75.00305084189229,0.02,211.98,0.5,0,0.0,1.3688953858871773,1.3688953858871773,6,5,1564.0
北京,成都,北京-成都,中国国航,2024-03-19,2024-02-02,46,64.05658185474331,75.71982163883189,0.02,150.0,0.0,0,0.0,1.5585411457417668,1.5585411457417668,3,1,1515.0
上海,广州,上海-广州,南方航空,2024-06-12,2024-05-19,24,68.5307237155945,74.73822052256212,0.02,80.0,0.0,0,0.0,1.3704572972910403,1.3704572972910403,6,2,1199.0
上海,深圳,上海-深圳,四川航空,2024-03-15,2024-01-06,69,69.18562080174384,78.77722569029775,0.025,80.0,0.0,0,0.0,1.380298419005464,1.380298419005464,3,4,886.0
北京,上海,北京-上海,深圳航空,2025-02-16,2025-01-16,31,100.12910318722585,83.70419139900824,0.02,70.13,0.5,0,0.0,1.4273809704374667,1.4273809704374667,2,6,1188.0
深圳,成都,深圳-成都,深圳航空,2025-03-06,2025-02-10,24,103.73478625333713,77.6448520325256,0.02,115.6,0.0,0,0.0,1.3901445180571808,1.3901445180571808,3,3,1590.0
北京,上海,北京-上海,东方航空,2025-03-18,2025-02-07,39,101.84068617854946,76.77109125900513,0.02,71.84,0.0,0,0.0,1.3320126103340875,1.3320126103340875,3,1,738.0
北京,广州,北京-广州,海南航空,2024-06-15,2024-06-03,12,70.17113311098784,77.65957281409341,0.02,150.0,0.5,0,0.0,1.0,1.0,6,5,1382.0
上海,广州,上海-广州,四川航空,2024-05-21,2024-04-17,34,66.31964119832426,81.21390218968874,0.02,80.0,0.0,0,0.0,1.219127186965565,1.219127186965565,5,1,965.0
上海,广州,上海-广州,深圳航空,2024-04-07,2024-02-20,47,68.20136154167412,77.19598979781767,0.025,80.0,0.5,0,0.0,1.5354087063344306,1.5354087063344306,4,6,1633.0
北京,上海,北京-上海,海南航空,2024-08-09,2024-06-28,42,78.56784833675154,81.93777797055311,0.025,50.0,0.0,0,0.0,1.0,1.0,8,4,695.0
深圳,成都,深圳-成都,海南航空,2025-02-26,2025-02-14,12,106.94729757657953,78.67350007576499,0.02,120.42,0.0,0,0.0,1.332849587628095,1.332849587628095,2,2,2486.0
北京,成都,北京-成都,四川航空,2024-06-09,2024-04-06,64,66.13421205180362,77.4262960864851,0.025,150.0,0.5,0,0.0,1.1643468786165654,1.1643468786165654,6,6,1253.0
北京,上海,北京-上海,东方航空,2024-05-15,2024-03-05,71,71.95324040167993,81.37780774847204,0.025,50.0,0.0,0,0.0,0.7111089368661179,0.7111089368661179,5,2,411.0
上海,广州,上海-广州,深圳航空,2024-10-13,2024-07-28,77,75.60163781236787,76.82589890836397,0.03,80.0,0.5,0,0.0,1.3399848850720195,1.3399848850720195,10,6,1258.0
深圳,成都,深圳-成都,四川航空,2025-01-18,2024-11-23,56,100.93712037875201,83.20659733247948,0.025,111.41,0.5,0,0.0,0.8169383948091399,0.8169383948091399,1,5,1021.0
北京,成都,北京-成都,南方航空,2024-12-31,2024-10-20,72,91.61820831978397,82.78900855740535,0.025,179.05,0.0,0,0.0,1.3229998842040813,1.3229998842040813,12,1,1488.0
上海,广州,上海-广州,东方航空,2025-02-27,2025-02-06,21,101.86932003332205,79.81949525798505,0.02,112.8,0.0,0,0.0,1.5651786698520687,1.5651786698520687,2,3,1862.0
上海,广州,上海-广州,深圳航空,2024-06-25,2024-04-01,85,70.3642556232492,76.35018430980925,0.025,80.0,0.0,0,0.0,1.1705229809678248,1.1705229809678248,6,1,806.0
上海,深圳,上海-深圳,海南航空,2025-02-26,2025-01-19,38,99.64455461246651,84.57439323489268,0.02,109.47,0.0,0,0.0,1.351762756752368,1.351762756752368,2,2,1122.0
上海,广州,上海-广州,深圳航空,2024-04-01,2024-03-02,30,74.94271754674386,73.90236253971466,0.02,80.0,0.0,0,0.0,0.7173895540121726,0.7173895540121726,4,0,748.0
深圳,成都,深圳-成都,中国国航,2024-06-24,2024-06-11,13,75.16831041159583,77.76688028312076,0.02,80.0,0.0,0,0.0,1.0,1.0,6,0,1267.0
北京,上海,北京-上海,海南航空,2025-03-08,2024-12-26,72,97.02427865216818,76.1694256216657,0.03,67.02,0.5,0,0.0,0.7712155170319035,0.7712155170319035,3,5,468.0
深圳,成都,深圳-成都,东方航空,2024-01-27,2024-01-01,26,74.69889727712014,77.52088391250331,0.02,80.0,0.5,0,0.0,1.5436124617538203,1.5436124617538203,1,5,2103.0
上海,深圳,上海-深圳,海南航空,2024-03-27,2024-01-30,57,65.77092719814644,77.23612033789824,0.025,80.0,0.0,0,0.0,1.5524844890300236,1.5524844890300236,3,2,971.0
深圳,成都,深圳-成都,四川航空,2025-03-30,2025-03-24,6,103.57403227976093,78.80803070967143,0.02,115.36,0.5,0,0.0,0.7944252065542787,0.7944252065542787,3,6,1303.0
北京,广州,北京-广州,深圳航空,2024-11-27,2024-11-10,17,100.67268186451038,77.20040991789276,0.02,201.68,0.0,0,0.0,0.8422932441613011,0.8422932441613011,11,2,1047.0
上海,深圳,上海-深圳,东方航空,2024-07-22,2024-06-28,24,78.56784833675154,83.02276746179741,0.02,80.0,0.0,0,0.0,1.0,1.0,7,0,946.0
北京,上海,北京-上海,深圳航空,2024-02-06,2024-01-30,7,65.77092719814644,81.27085868089831,0.02,50.0,0.0,0,0.0,1.4616626865263804,1.4616626865263804,2,1,1706.0
上海,深圳,上海-深圳,四川航空,2024-10-16,2024-09-20,26,86.02523070006792,72.81039883015669,0.02,89.04,0.0,0,0.0,1.2676688695660883,1.2676688695660883,10,2,1052.0
北京,成都,北京-成都,海南航空,2025-05-10,2025-03-06,65,98.17405155566719,80.2563300714319,0.025,195.44,0.5,0,0.0,0.7027630066442162,0.7027630066442162,5,5,739.0
上海,深圳,上海-深圳,四川航空,2024-03-13,2024-01-28,45,69.62622069836878,75.21528273933816,0.025,80.0,0.0,0,0.0,1.3517403054069568,1.3517403054069568,3,2,942.0
北京,成都,北京-成都,中国国航,2025-02-18,2024-12-07,73,96.34575172596162,83.77474978080853,0.025,190.86,0.0,0,0.0,0.8572237079317345,0.8572237079317345,2,1,1148.0
上海,广州,上海-广州,四川航空,2025-03-17,2025-01-31,45,101.45209396274488,77.9311760921354,0.025,112.18,0.0,0,0.0,1.4169358579310487,1.4169358579310487,3,0,1043.0
北京,成都,北京-成都,东方航空,2025-02-19,2025-01-08,42,101.4905698212448,83.71416275275473,0.02,203.73,0.0,0,0.0,1.3851857057231678,1.3851857057231678,2,2,1792.0
上海,深圳,上海-深圳,南方航空,2025-04-09,2025-01-10,89,100.49694212207787,72.97112682555507,0.03,110.75,0.0,0,0.0,1.347182629667869,1.347182629667869,4,2,1029.0
北京,成都,北京-成都,东方航空,2025-03-20,2024-12-25,85,96.73712987639595,76.11634242023021,0.03,191.84,0.0,0,0.0,0.8604533747170524,0.8604533747170524,3,3,802.0
上海,广州,上海-广州,深圳航空,2024-02-21,2024-01-25,27,64.54994382647409,81.11510179329603,0.02,80.0,0.0,0,0.0,1.3244551385697716,1.3244551385697716,2,2,1231.0
北京,上海,北京-上海,深圳航空,2024-11-07,2024-08-19,80,76.35919030838932,73.06820240391549,0.03,50.0,0.0,0,0.0,1.327113838870551,1.327113838870551,11,3,677.0
北京,成都,北京-成都,东方航空,2024-06-14,2024-06-05,9,70.52300636499061,80.10535446002642,0.02,150.0,0.0,0,0.0,1.0,1.0,6,4,1095.0
上海,广州,上海-广州,深圳航空,2024-01-07,2024-01-05,2,68.64132518141709,80.573096501024,0.02,80.0,0.5,0,0.0,1.5690115816571126,1.5690115816571126,1,6,3038.0
北京,广州,北京-广州,南方航空,2024-05-11,2024-04-07,34,66.98668409230635,77.22507022017179,0.02,150.0,0.5,0,0.0,1.2350674916230053,1.2350674916230053,5,5,1667.0
北京,成都,北京-成都,中国国航,2024-10-07,2024-07-12,87,72.86519904155108,73.3828886219283,0.03,150.0,1.0,1,0.20492854886279466,1.1560692395484322,1.4540444609033378,10,0,1609.0
北京,广州,北京-广州,四川航空,2024-03-30,2024-01-02,88,71.71563114566325,79.8742416258982,0.025,150.0,0.5,0,0.0,1.5925630273529394,1.5925630273529394,3,5,1891.0
深圳,成都,深圳-成都,海南航空,2024-03-17,2024-03-12,5,72.05939474547654,76.94502031524958,0.02,80.0,0.5,0,0.0,0.7253370378894118,0.7253370378894118,3,6,1164.0
上海,广州,上海-广州,四川航空,2025-01-26,2024-12-31,26,93.54137592605841,79.77382334200344,0.02,100.31,0.5,0,0.0,0.8842677454675459,0.8842677454675459,1,6,1153.0
北京,成都,北京-成都,中国国航,2024-07-28,2024-07-08,20,74.343994834473,77.92380970131464,0.02,150.0,0.5,0,0.0,1.2169730153934488,1.2169730153934488,7,6,2221.0
上海,深圳,上海-深圳,海南航空,2025-02-19,2024-11-25,86,99.35585633031606,79.49852222389444,0.03,109.03,0.0,0,0.0,0.7190120374900185,0.7190120374900185,2,2,669.0
北京,广州,北京-广州,海南航空,2024-03-19,2024-01-12,67,69.98844742582331,74.28959727643878,0.025,150.0,0.0,0,0.0,1.3682989871851743,1.3682989871851743,3,1,995.0
北京,上海,北京-上海,东方航空,2025-03-21,2025-01-21,59,99.5335308660458,75.18040319998731,0.025,69.53,0.0,0,0.0,1.4761369646583173,1.4761369646583173,3,4,911.0
上海,广州,上海-广州,南方航空,2024-05-09,2024-03-30,40,71.25805030304886,79.71578598570774,0.025,80.0,0.0,0,0.0,0.8037426402667307,0.8037426402667307,5,3,687.0
深圳,成都,深圳-成都,东方航空,2024-11-20,2024-09-27,54,90.32836240006401,76.79842079464258,0.025,95.49,0.0,0,0.0,1.373226090047073,1.373226090047073,11,2,1291.0
北京,成都,北京-成都,南方航空,2024-12-24,2024-11-22,32,102.26445643415211,78.60308859028429,0.02,205.66,0.0,0,0.0,0.7590236972361888,0.7590236972361888,12,1,678.0
北京,广州,北京-广州,东方航空,2024-11-04,2024-09-06,59,80.7378269742412,76.37001501524135,0.025,151.84,0.0,0,0.0,1.2696709570455316,1.2696709570455316,11,0,1349.0
深圳,成都,深圳-成都,东方航空,2024-09-30,2024-07-12,80,72.86519904155108,79.9802187370562,0.025,80.0,0.0,0,0.0,1.2323926374347303,1.2323926374347303,9,0,905.0
北京,广州,北京-广州,中国国航,2025-03-28,2025-01-04,83,99.04264995568042,77.0666172108553,0.025,197.61,0.0,0,0.0,1.3590740894078457,1.3590740894078457,3,4,1190.0
北京,广州,北京-广州,南方航空,2024-07-05,2024-05-30,36,68.01092082813545,84.83662417983571,0.025,150.0,0.0,0,0.0,1.1904623546230542,1.1904623546230542,7,4,1266.0
北京,上海,北京-上海,东方航空,2025-02-13,2025-01-30,14,102.70639859357676,78.80789483589115,0.02,72.71,0.0,0,0.0,1.3305771947162173,1.3305771947162173,2,3,1486.0
北京,成都,北京-成都,四川航空,2025-04-18,2025-02-28,49,99.7021642970924,76.26906834750973,0.025,199.26,0.0,0,0.0,1.4019827355529886,1.4019827355529886,4,4,2019.0
北京,上海,北京-上海,南方航空,2024-06-24,2024-06-21,3,73.39275500377776,81.27394436296548,0.02,50.0,0.0,0,0.0,1.0,1.0,6,0,945.0
北京,广州,北京-广州,四川航空,2024-06-24,2024-04-09,76,68.68479622110102,76.35618315006391,0.025,150.0,0.0,0,0.0,1.3785793282342012,1.3785793282342012,6,0,1233.0
北京,上海,北京-上海,海南航空,2024-06-22,2024-05-10,43,73.0753197912167,80.39885132142881,0.02,50.0,0.5,0,0.0,1.1728704215565504,1.1728704215565504,6,5,556.0
深圳,成都,深圳-成都,深圳航空,2024-11-24,2024-09-14,71,85.90783865122332,74.71629430532472,0.025,88.86,0.5,0,0.0,1.429178999426062,1.429178999426062,11,6,1186.0
上海,广州,上海-广州,南方航空,2024-06-23,2024-06-18,5,72.62845466143959,77.12681624677984,0.02,80.0,0.5,0,0.0,1.0,1.0,6,6,1464.0
北京,成都,北京-成都,南方航空,2024-08-09,2024-06-14,56,71.32552281293054,81.31143120252214,0.025,150.0,0.0,0,0.0,1.0,1.0,8,4,1191.0
上海,深圳,上海-深圳,深圳航空,2024-06-10,2024-04-07,64,66.98668409230635,80.71671938013188,0.025,80.0,1.0,0,0.0,1.233211878170474,1.233211878170474,6,0,1099.0
深圳,成都,深圳-成都,南方航空,2024-03-10,2024-02-01,38,65.97071303738007,76.36247819654834,0.02,80.0,0.5,0,0.0,1.4211813119482073,1.4211813119482073,3,6,1344.0
上海,深圳,上海-深圳,南方航空,2025-02-10,2025-01-23,18,99.31109096725237,82.31695605972659,0.02,108.97,0.0,0,0.0,1.344509700507599,1.344509700507599,2,0,1576.0
北京,上海,北京-上海,中国国航,2024-09-18,2024-06-23,87,73.83338247657557,82.14321115744315,0.03,50.0,0.0,0,0.0,1.0,1.0,9,2,538.0
北京,上海,北京-上海,深圳航空,2024-11-22,2024-10-09,44,92.44596477587812,76.52212719124331,0.02,62.45,0.0,0,0.0,1.2776238658750976,1.2776238658750976,11,4,720.0
上海,广州,上海-广州,海南航空,2024-06-21,2024-05-16,36,70.26670029870976,78.56809967977874,0.02,80.0,0.0,0,0.0,1.1666808481856787,1.1666808481856787,6,4,832.0
北京,广州,北京-广州,海南航空,2024-07-29,2024-05-25,65,66.14509115961579,84.25913760998785,0.025,150.0,0.0,0,0.0,1.3703384231184157,1.3703384231184157,7,0,1548.0
北京,广州,北京-广州,中国国航,2024-07-29,2024-07-16,13,75.77706600944876,77.5196244948291,0.02,150.0,0.0,0,0.0,1.392253383321105,1.392253383321105,7,0,2462.0
北京,上海,北京-上海,东方航空,2025-06-17,2025-06-06,11,93.48795892015342,80.34610882708252,0.02,63.49,0.0,0,0.0,1.0,1.0,6,1,683.0
北京,上海,北京-上海,东方航空,2024-10-26,2024-09-26,30,91.35489062322264,73.73666589513148,0.02,61.35,0.5,0,0.0,1.3160820088495946,1.3160820088495946,10,5,1159.0
上海,深圳,上海-深圳,南方航空,2024-12-04,2024-12-03,1,100.40592169662554,78.58155529772002,0.02,110.61,0.0,0,0.0,0.8121888052302063,0.8121888052302063,12,2,891.0
北京,上海,北京-上海,四川航空,2025-04-18,2025-02-22,55,104.3118383801721,75.00954036575276,0.025,74.31,0.0,0,0.0,1.5369822123191974,1.5369822123191974,4,4,1039.0
上海,广州,上海-广州,南方航空,2025-06-27,2025-06-16,11,92.36238190580936,77.73887218565848,0.02,98.54,0.0,0,0.0,1.0,1.0,6,4,1119.0
深圳,成都,深圳-成都,中国国航,2024-07-23,2024-05-03,81,69.89943953197732,80.56499986514352,0.025,80.0,0.0,0,0.0,1.268855960981683,1.268855960981683,7,1,1112.0
北京,成都,北京-成都,深圳航空,2025-04-09,2025-02-05,63,100.7965689391393,79.11403996630051,0.025,201.99,0.0,0,0.0,1.5376476369474363,1.5376476369474363,4,2,1581.0
北京,成都,北京-成都,四川航空,2024-05-13,2024-02-19,84,66.66278479288079,81.87832726711913,0.03,150.0,0.0,1,0.23220942740619116,1.0502981058156846,1.3679486871888609,5,0,1061.0
北京,广州,北京-广州,海南航空,2024-05-26,2024-04-10,46,68.15161248620429,77.275347753721,0.02,150.0,0.5,0,0.0,1.2771019485331956,1.2771019485331956,5,6,1387.0
北京,广州,北京-广州,海南航空,2024-10-21,2024-08-10,72,70.86078883434726,77.31008636664444,0.025,150.0,0.0,0,0.0,1.4793266970896013,1.4793266970896013,10,0,1441.0
北京,广州,北京-广州,东方航空,2025-06-06,2025-05-28,9,97.99651665266202,79.02043947033843,0.02,194.99,0.0,0,0.0,1.337764782164611,1.337764782164611,6,4,1442.0
深圳,成都,深圳-成都,中国国航,2024-06-09,2024-04-23,47,71.03773262283197,77.19977901486004,0.025,80.0,0.5,0,0.0,1.2523892412851203,1.2523892412851203,6,6,1237.0
上海,深圳,上海-深圳,深圳航空,2025-05-07,2025-03-17,51,104.48023141593312,81.65511565522462,0.025,116.72,0.0,0,0.0,0.8180446554996053,0.8180446554996053,5,2,695.0
北京,广州,北京-广州,海南航空,2024-06-19,2024-05-18,32,68.9327996530134,79.21989212838963,0.02,150.0,0.0,0,0.0,1.3783346499448967,1.3783346499448967,6,2,1207.0
上海,深圳,上海-深圳,南方航空,2024-06-08,2024-04-22,47,70.40336614333783,79.8736470245388,0.025,80.0,0.5,0,0.0,1.3932059152242824,1.3932059152242824,6,5,1148.0
上海,深圳,上海-深圳,中国国航,2025-04-29,2025-03-17,43,104.48023141593312,76.21228482624011,0.02,116.72,0.0,0,0.0,0.8120423712496401,0.8120423712496401,4,1,513.0
上海,广州,上海-广州,中国国航,2024-05-25,2024-05-02,23,71.19366552857677,76.73326120746486,0.02,80.0,0.5,0,0.0,1.196570543664718,1.196570543664718,5,5,1314.0
深圳,成都,深圳-成都,深圳航空,2025-05-08,2025-05-07,1,108.19030293840416,76.65916058209108,0.02,122.29,0.0,0,0.0,1.2780943421964577,1.2780943421964577,5,3,2001.0
深圳,成都,深圳-成都,南方航空,2025-05-29,2025-04-28,31,109.41109764741869,77.76626178009035,0.02,124.12,0.0,1,0.2390115675428685,1.0065773435952687,1.3227235798383465,5,3,882.0
