user_id,movie_id,rating,rating_date
U089,M126,2.9,2025-10-25
U021,M037,4.1,2025-09-10
U017,M125,3.1,2025-05-27
U059,M034,4.3,2025-05-31
U066,M136,2.9,2026-03-27
U089,M055,2.7,2025-10-05
U061,M009,3.1,2026-03-07
U072,M095,3.1,2026-03-27
U078,M105,3.1,2026-03-31
U016,M095,2.2,2025-08-07
U038,M011,2.7,2025-09-01
U040,M096,3.3,2025-12-22
U038,M125,3.7,2026-05-12
U019,M037,3.4,2025-07-29
U054,M013,3.0,2025-12-21
U037,M056,3.5,2026-02-22
U095,M126,4.3,2026-05-25
U016,M141,2.8,2025-11-29
U009,M012,3.7,2025-10-25
U062,M147,3.5,2025-12-19
U073,M116,3.4,2025-12-05
U049,M122,3.3,2025-07-20
U017,M196,3.5,2026-03-17
U065,M163,1.6,2025-10-03
U098,M116,3.5,2025-06-19
U058,M039,2.4,2025-12-11
U012,M160,1.8,2025-06-20
U080,M105,3.4,2025-11-09
U030,M102,3.4,2025-12-04
U070,M012,2.8,2025-06-17
U083,M023,4.0,2026-03-03
U091,M007,3.8,2025-08-07
U081,M198,3.9,2025-05-29
U040,M144,3.3,2025-06-30
U016,M165,2.9,2025-08-13
U011,M050,2.2,2025-07-14
U073,M134,2.5,2026-02-19
U097,M122,4.3,2025-09-11
U003,M031,3.3,2025-06-23
U069,M047,3.7,2026-05-17
U036,M053,3.2,2026-01-21
U091,M149,3.3,2025-10-11
U011,M137,4.1,2025-07-20
U042,M103,2.4,2025-07-29
U006,M126,3.2,2026-05-15
U044,M112,3.3,2026-02-23
U054,M007,2.6,2025-08-29
U041,M098,2.7,2026-01-15
U070,M044,2.7,2025-12-31
U019,M047,3.1,2026-01-16
U099,M023,2.4,2026-03-09
U040,M105,2.8,2025-06-13
U042,M047,3.2,2026-05-13
U092,M015,3.0,2025-12-25
U050,M026,2.2,2025-12-14
U019,M106,2.8,2025-12-12
U034,M097,2.8,2026-03-26
U007,M052,3.7,2026-01-24
U031,M127,2.1,2025-09-08
U097,M130,3.8,2025-11-10
U015,M069,3.0,2026-04-25
U053,M017,3.2,2025-09-21
U004,M105,2.6,2025-07-06
U030,M005,2.6,2026-01-09
U071,M151,2.8,2025-06-15
U013,M064,3.6,2025-08-15
U084,M033,3.5,2025-12-22
U073,M105,3.9,2025-10-10
U011,M163,3.1,2025-09-12
U027,M037,3.0,2025-11-16
U069,M109,2.5,2025-08-15
U058,M011,2.1,2026-05-26
U084,M043,3.5,2026-05-26
U008,M124,2.2,2026-01-07
U077,M065,3.6,2025-06-12
U049,M090,3.2,2025-07-07
U037,M012,3.6,2026-03-05
U095,M137,3.8,2025-08-11
U009,M077,2.8,2026-04-11
U051,M179,2.5,2026-03-25
U018,M186,2.2,2025-08-15
U036,M111,2.6,2026-02-08
U079,M130,2.8,2025-12-15
U088,M088,2.4,2025-07-05
U034,M193,3.4,2025-05-29
U058,M070,3.1,2026-01-21
U085,M083,2.5,2025-12-03
U027,M118,2.9,2025-07-24
U043,M005,3.8,2025-06-06
U018,M166,3.7,2026-05-25
U078,M122,2.6,2026-05-24
U053,M143,2.7,2025-06-04
U091,M126,3.4,2025-11-06
U084,M020,3.6,2025-08-24
U004,M172,3.1,2025-10-11
U087,M032,3.2,2025-11-27
U049,M154,2.5,2025-11-24
U050,M046,3.0,2025-06-04
U002,M032,2.6,2025-10-02
U048,M050,2.9,2025-10-11
U002,M057,2.6,2026-05-16
U098,M072,3.5,2025-06-12
U091,M092,2.5,2026-02-17
U012,M158,2.2,2025-07-10
U039,M184,3.0,2026-02-02
U030,M127,2.9,2025-11-22
U005,M072,3.4,2025-09-16
U091,M181,2.6,2025-07-20
U027,M002,3.7,2026-02-15
U082,M102,2.8,2026-03-31
U036,M146,3.5,2025-09-12
U064,M044,3.2,2025-08-17
U025,M169,2.6,2025-08-10
U087,M175,4.6,2025-07-22
U073,M045,2.7,2026-04-23
U076,M033,3.8,2026-04-23
U017,M067,3.4,2025-08-08
U030,M134,2.7,2026-01-06
U025,M174,3.6,2026-05-15
U089,M174,2.8,2025-08-27
U079,M065,3.2,2025-06-12
U072,M117,3.7,2026-05-25
U055,M165,3.1,2025-06-16
U084,M014,3.8,2025-12-12
U056,M105,3.3,2026-01-06
U016,M175,2.3,2025-09-03
U060,M127,3.9,2025-11-22
U067,M195,2.3,2026-05-04
U093,M058,3.6,2026-05-02
U036,M108,3.8,2025-08-27
U058,M081,2.3,2026-05-24
U011,M147,2.6,2026-05-14
U095,M058,3.0,2025-06-07
U055,M020,2.6,2026-01-19
U026,M043,3.9,2025-12-09
U040,M017,3.5,2025-07-10
U081,M025,3.6,2026-05-12
U062,M111,2.6,2026-05-14
U076,M161,3.5,2025-12-06
U033,M064,2.6,2026-04-01
U061,M062,2.4,2025-12-03
U007,M086,4.0,2025-09-02
U031,M019,3.9,2025-07-23
U080,M113,2.1,2026-04-08
U081,M115,2.7,2025-08-03
U016,M022,3.1,2026-04-25
U005,M097,3.4,2025-12-17
U089,M017,2.8,2026-03-22
U008,M114,3.2,2026-04-28
U039,M157,2.9,2025-07-10
U056,M017,3.0,2026-04-04
U087,M015,3.9,2025-08-13
U007,M076,3.3,2025-11-12
U052,M025,2.7,2025-07-14
U097,M106,3.2,2026-01-27
U077,M169,3.0,2025-07-11
U002,M117,2.4,2025-11-11
U060,M110,2.5,2025-07-13
U080,M026,3.7,2025-12-04
U084,M173,3.5,2026-05-13
U076,M050,3.7,2026-04-01
U014,M004,2.9,2025-07-26
U092,M018,3.9,2025-07-27
U025,M147,2.9,2026-03-23
U082,M131,3.3,2026-01-15
U046,M108,3.3,2025-09-22
U024,M063,2.6,2026-03-17
U006,M016,2.3,2026-03-22
U040,M150,3.0,2025-10-15
U066,M167,4.2,2025-11-24
U100,M038,3.8,2026-03-12
U061,M080,3.4,2025-07-22
U044,M075,2.5,2025-11-19
U002,M133,2.7,2025-07-30
U008,M061,3.0,2025-09-09
U072,M014,3.0,2025-10-22
U045,M051,2.6,2026-02-13
U082,M052,2.4,2026-04-21
U044,M049,3.9,2025-06-19
U060,M154,3.2,2025-06-06
U043,M149,4.0,2025-08-10
U054,M085,1.9,2026-03-04
U014,M117,2.5,2026-05-05
U064,M057,3.6,2026-05-25
U082,M058,3.9,2025-06-06
U030,M120,2.3,2025-07-11
U028,M062,3.3,2025-09-22
U095,M197,3.2,2025-12-08
U095,M097,3.1,2026-02-10
U047,M003,2.1,2026-04-19
U046,M008,3.0,2025-08-15
U015,M037,3.4,2025-12-29
U057,M050,3.4,2025-07-07
U075,M196,3.0,2025-11-23
U006,M008,3.0,2026-02-14
U026,M073,2.7,2026-02-26
U029,M068,3.1,2026-02-26
U044,M142,2.6,2026-01-21
U023,M051,4.0,2026-05-15
U023,M068,3.0,2026-04-05
U003,M174,3.8,2026-03-17
U059,M062,3.3,2025-11-18
U048,M170,1.9,2026-02-28
U092,M017,2.3,2026-03-27
U025,M137,2.7,2025-11-14
U089,M096,3.9,2025-12-15
U077,M110,2.1,2025-07-05
U032,M012,4.9,2025-07-15
U076,M049,3.5,2025-08-25
U038,M039,3.2,2025-12-10
U032,M014,3.1,2025-07-08
U036,M033,3.0,2025-09-08
U075,M126,3.2,2026-02-08
U094,M021,3.5,2025-09-28
U085,M158,2.9,2026-04-23
U022,M131,3.5,2025-11-09
U097,M166,3.1,2025-09-08
U048,M128,3.2,2025-09-03
U092,M096,3.4,2025-08-30
U089,M124,3.4,2025-09-15
U052,M164,3.5,2025-08-01
U084,M010,3.2,2026-02-09
U029,M052,3.7,2025-10-07
U031,M102,2.7,2026-02-04
U040,M109,4.1,2025-11-14
U074,M041,3.9,2025-11-16
U033,M141,2.7,2026-04-13
U018,M193,3.0,2026-04-13
U038,M114,2.6,2025-09-03
U046,M059,2.1,2025-08-01
U006,M120,3.0,2025-09-06
U080,M087,3.3,2025-10-20
U058,M120,3.3,2025-10-17
U053,M095,3.4,2025-09-14
U030,M068,2.5,2025-06-30
U010,M092,3.6,2026-04-14
U038,M129,3.2,2025-09-06
U070,M165,3.3,2026-04-16
U036,M059,3.4,2026-04-06
U016,M019,3.6,2025-11-23
U005,M140,3.6,2026-02-13
U043,M051,4.4,2025-06-15
U043,M065,2.8,2025-12-23
U096,M197,3.4,2025-06-11
U036,M049,2.9,2025-05-30
U078,M036,2.5,2025-08-21
U034,M003,2.8,2025-12-24
U052,M149,2.9,2025-06-25
U002,M121,2.7,2025-06-26
U066,M195,1.9,2026-03-11
U051,M059,3.2,2026-01-30
U093,M192,2.9,2026-02-08
U076,M142,3.2,2025-09-29
U093,M119,3.0,2025-12-03
U011,M081,2.3,2026-02-19
U055,M198,2.4,2025-06-03
U054,M054,2.7,2025-10-14
U058,M143,2.5,2026-05-11
U048,M036,3.4,2025-08-04
U064,M169,3.1,2025-11-26
U044,M058,1.8,2025-10-24
U055,M176,3.3,2025-11-01
U098,M200,3.0,2025-06-07
U069,M077,3.2,2025-12-11
U076,M006,3.3,2025-08-09
U005,M036,3.3,2026-03-09
U043,M146,2.4,2025-07-08
U078,M156,1.5,2025-08-06
U051,M098,3.1,2026-02-11
U051,M017,3.8,2025-08-26
U050,M049,3.6,2025-09-25
U014,M085,3.0,2025-08-08
U058,M164,2.7,2025-12-22
U012,M044,3.2,2026-04-03
U087,M142,2.7,2026-02-25
U005,M177,3.4,2025-07-22
U063,M007,3.4,2026-02-20
U026,M018,3.4,2025-11-10
U037,M053,4.2,2026-01-27
U038,M169,3.7,2025-08-31
U009,M117,3.0,2026-04-27
U048,M133,3.4,2026-05-21
U022,M084,1.9,2025-10-28
U051,M041,2.6,2026-03-31
U017,M138,2.5,2025-10-24
U062,M191,2.8,2026-04-21
U050,M053,3.0,2026-03-21
U027,M080,2.7,2025-10-17
U091,M171,3.9,2025-09-25
U021,M155,3.0,2025-08-05
U040,M151,3.5,2026-02-12
U065,M184,2.8,2025-06-10
U059,M071,3.2,2026-02-12
U001,M037,2.9,2025-10-10
U009,M103,3.0,2025-07-21
U032,M135,2.9,2025-12-09
U073,M126,3.5,2025-10-03
U060,M148,2.0,2026-05-06
U095,M024,3.0,2025-12-30
U083,M117,3.3,2025-11-30
U090,M183,3.5,2025-12-25
U051,M157,3.3,2026-02-26
U054,M064,2.9,2026-02-24
U080,M188,3.2,2025-10-17
U059,M099,2.7,2025-06-23
U024,M179,3.4,2025-08-08
U013,M101,2.9,2025-06-03
U006,M062,3.2,2026-03-07
U036,M161,2.4,2025-08-24
U038,M171,1.9,2026-04-22
U090,M186,2.8,2026-02-04
U064,M106,3.8,2025-08-16
U097,M027,3.6,2025-09-10
U099,M200,3.7,2025-12-11
U053,M116,3.2,2026-03-03
U033,M054,3.1,2025-09-09
U006,M119,2.6,2026-05-13
U087,M192,3.3,2025-10-02
U049,M088,3.9,2025-11-03
U025,M102,2.6,2026-05-07
U002,M065,2.8,2026-03-29
U091,M035,2.9,2025-12-10
U086,M192,3.5,2025-10-01
U063,M119,2.4,2026-04-22
U011,M141,1.6,2025-06-24
U032,M183,2.9,2025-10-14
U018,M121,3.0,2026-01-04
U021,M044,2.9,2026-05-17
U078,M026,2.8,2026-02-25
U038,M032,2.8,2025-08-26
U095,M101,4.1,2026-03-01
U010,M172,3.6,2026-05-21
U087,M070,3.3,2026-03-09
U057,M092,3.3,2026-02-24
U087,M137,4.0,2026-02-05
U082,M134,3.4,2025-07-02
U085,M184,2.3,2025-06-23
U014,M100,2.1,2025-06-07
U040,M114,4.0,2026-04-30
U099,M097,2.6,2026-02-12
U032,M096,2.8,2026-01-24
U026,M024,3.8,2026-05-18
U054,M008,2.4,2026-05-19
U044,M050,3.8,2025-06-12
U086,M017,2.6,2026-02-03
U013,M171,3.1,2026-03-02
U093,M043,2.8,2026-05-04
U054,M132,4.1,2026-04-01
U042,M083,2.8,2025-08-12
U081,M049,3.0,2025-07-11
U027,M139,2.9,2025-11-05
U055,M031,2.2,2026-01-28
U028,M028,3.4,2025-11-25
U042,M045,2.8,2026-05-19
U052,M168,2.4,2025-12-16
U002,M100,2.3,2026-02-07
U059,M057,1.5,2026-04-23
U085,M072,2.8,2025-06-28
U080,M095,4.3,2026-05-04
U009,M056,3.3,2025-10-28
U039,M197,3.0,2025-07-24
U064,M027,2.7,2025-05-27
U069,M146,3.3,2026-02-28
U033,M025,3.5,2025-07-23
U042,M162,2.8,2025-06-04
U050,M174,3.8,2025-06-05
U018,M086,3.4,2026-02-26
U082,M195,3.6,2025-06-08
U041,M171,3.1,2025-09-22
U009,M086,3.1,2026-05-17
U078,M150,3.3,2025-10-09
U095,M060,3.0,2025-09-11
U076,M181,2.7,2026-05-20
U030,M006,3.5,2025-07-15
U098,M032,3.9,2025-12-19
U097,M063,2.8,2025-07-13
U011,M016,3.1,2026-03-17
U026,M039,3.2,2025-11-15
U027,M165,3.1,2026-05-07
U031,M186,2.8,2025-07-24
U057,M190,3.9,2025-12-09
U018,M072,1.9,2025-12-15
U083,M195,2.6,2026-05-06
U067,M107,3.2,2025-06-29
U037,M193,2.2,2026-05-14
U030,M188,2.8,2025-12-08
U044,M063,3.9,2026-02-10
U070,M014,3.4,2025-06-20
U032,M176,3.1,2025-06-04
U093,M057,2.1,2025-07-19
U049,M134,2.8,2025-12-13
U024,M114,3.0,2025-07-08
U001,M017,3.0,2025-09-17
U009,M050,4.1,2026-04-30
U082,M037,3.8,2026-02-11
U017,M024,2.6,2026-02-27
U076,M141,3.5,2026-02-11
U040,M043,3.9,2026-02-14
U032,M109,2.8,2026-02-25
U078,M064,2.9,2025-12-22
U037,M148,2.3,2025-10-09
U062,M021,3.1,2025-11-23
U051,M097,3.4,2026-03-02
U061,M113,3.2,2025-10-22
U065,M157,2.7,2025-10-17
U098,M040,3.3,2025-09-22
U003,M196,2.8,2025-11-12
U055,M022,4.0,2025-12-24
U071,M187,3.0,2026-02-26
U033,M098,4.3,2025-10-01
U040,M117,2.5,2026-01-01
U049,M144,3.2,2025-07-20
U062,M019,2.7,2025-12-07
U018,M184,3.0,2025-09-28
U026,M040,3.7,2026-02-18
U001,M004,1.9,2025-09-12
U094,M186,3.8,2025-11-16
U063,M104,2.4,2025-10-26
U051,M191,2.7,2025-11-16
U050,M126,3.2,2025-12-20
U083,M151,3.1,2026-04-20
U053,M010,2.3,2026-03-24
U050,M145,3.1,2026-03-04
U025,M196,3.7,2025-10-15
U033,M198,2.4,2025-11-29
U082,M177,3.2,2025-11-19
U090,M015,3.3,2025-06-27
U050,M109,2.7,2026-01-20
U032,M123,2.9,2026-05-09
U087,M008,4.1,2025-06-03
U086,M166,3.2,2026-03-12
U034,M155,3.3,2025-10-05
U088,M038,2.4,2026-01-16
U032,M155,2.7,2025-08-03
U085,M042,3.6,2026-05-20
U015,M198,3.7,2026-04-09
U083,M183,3.5,2025-11-11
U051,M181,2.9,2025-07-30
U011,M133,2.9,2026-02-19
U055,M043,2.5,2025-10-20
U033,M178,3.1,2025-12-23
U065,M137,3.5,2025-06-23
U049,M151,2.8,2025-12-20
U094,M106,2.5,2026-04-11
U014,M163,3.1,2025-08-06
U100,M089,2.9,2026-03-14
U035,M192,3.1,2026-02-08
U096,M102,4.3,2025-06-03
U040,M002,3.0,2026-03-01
U063,M001,2.7,2026-04-07
U009,M199,2.8,2025-06-04
U054,M135,3.5,2025-10-25
U084,M074,2.9,2025-10-18
U022,M046,2.6,2025-11-16
U024,M181,3.4,2026-03-19
U026,M125,3.5,2026-02-22
U065,M029,2.6,2025-10-08
U073,M055,2.2,2026-02-20
U026,M016,3.3,2026-02-22
U098,M050,2.7,2026-01-14
U053,M113,3.3,2025-07-10
U080,M028,2.0,2025-07-05
U022,M021,3.3,2025-12-27
U011,M097,2.2,2026-03-24
U036,M017,3.3,2025-12-02
U004,M150,2.7,2026-01-26
U062,M125,2.6,2025-06-16
U098,M026,2.5,2026-05-22
U008,M069,3.4,2026-05-23
U086,M150,3.2,2026-05-05
U001,M097,3.9,2025-07-22
U078,M110,3.2,2025-12-05
U048,M175,2.4,2025-12-02
U041,M062,1.8,2025-11-23
U086,M103,3.0,2025-11-14
U079,M015,3.7,2025-11-25
U043,M026,2.6,2026-05-25
U059,M179,4.0,2025-11-02
U093,M036,2.0,2026-05-13
U078,M032,3.0,2025-08-28
U036,M180,2.7,2026-01-19
U088,M169,4.1,2025-09-25
U066,M106,2.8,2025-06-22
U025,M001,1.7,2025-07-04
U042,M005,3.0,2025-07-06
U047,M012,3.6,2025-12-11
U087,M114,3.8,2026-01-27
U078,M125,3.8,2025-11-03
U095,M157,2.7,2026-04-15
U045,M110,3.1,2025-09-25
U085,M180,3.5,2026-04-05
U094,M099,2.4,2025-12-27
U078,M050,3.2,2025-05-27
U019,M134,2.9,2025-08-07
U092,M130,3.7,2026-05-10
U017,M128,3.2,2026-04-12
U039,M173,2.4,2025-08-19
U015,M124,3.0,2025-06-21
U070,M062,2.1,2026-01-22
U028,M044,2.4,2025-06-23
U090,M023,3.3,2026-04-02
U056,M184,2.7,2026-05-12
U021,M084,3.5,2025-11-11
U099,M072,3.2,2026-02-03
U093,M066,2.2,2025-06-20
U061,M172,3.1,2026-03-24
U086,M035,4.0,2025-08-26
U082,M186,2.8,2025-09-17
U012,M178,2.7,2025-12-07
U029,M148,3.5,2025-07-23
U009,M165,3.6,2025-12-02
U049,M184,2.6,2025-11-12
U084,M165,2.6,2025-08-12
U056,M060,3.7,2026-02-01
U012,M029,3.6,2026-04-11
U044,M190,3.6,2025-07-27
U025,M191,2.7,2026-03-28
U074,M095,2.8,2026-03-22
U095,M001,3.6,2025-12-18
U008,M152,3.7,2025-08-25
U025,M100,3.4,2025-10-22
U041,M198,2.1,2025-11-21
U087,M033,3.7,2025-09-02
U085,M155,2.4,2025-07-28
U029,M028,2.6,2025-11-05
U002,M138,3.2,2025-10-03
U029,M128,4.4,2025-06-12
U059,M038,3.3,2025-07-23
U037,M038,3.2,2025-06-20
U090,M009,3.4,2025-07-24
U041,M080,3.3,2025-09-11
U089,M032,2.9,2026-01-06
U091,M147,4.2,2025-09-24
U081,M056,3.7,2025-09-15
U038,M181,3.0,2025-11-15
U008,M086,3.8,2026-03-09
U092,M054,3.1,2026-01-31
U090,M189,3.7,2026-04-30
U100,M046,2.7,2025-09-19
U085,M041,2.6,2026-05-15
U071,M101,3.1,2025-12-05
U055,M174,3.0,2025-09-26
U045,M194,3.1,2025-11-07
U051,M019,3.6,2025-08-29
U094,M073,3.0,2026-01-02
U090,M050,3.4,2025-06-02
U017,M083,2.4,2025-08-02
U007,M182,3.8,2025-12-22
U059,M168,3.4,2026-03-04
U074,M036,2.6,2025-10-12
U090,M124,2.9,2025-12-28
U096,M051,3.3,2025-06-27
U002,M093,3.2,2025-08-05
U014,M174,3.5,2026-03-12
U049,M110,3.6,2025-06-13
U022,M015,3.4,2026-04-07
U046,M122,2.8,2026-02-24
U007,M031,2.9,2025-09-05
U084,M087,3.3,2025-07-27
U056,M039,3.3,2025-07-09
U093,M104,3.1,2026-01-21
U005,M031,3.0,2026-01-23
U051,M126,1.8,2025-12-23
U100,M178,2.8,2025-06-17
U085,M023,3.2,2025-10-01
U084,M098,2.7,2026-01-06
U081,M168,3.5,2025-10-11
U048,M003,3.5,2026-03-26
U015,M022,3.6,2026-03-25
U063,M165,2.5,2025-06-18
U066,M058,3.5,2026-05-15
U076,M147,3.1,2025-08-06
U062,M071,3.1,2025-06-05
U096,M025,3.4,2025-07-27
U024,M099,2.2,2025-09-21
U083,M180,3.1,2025-10-16
U039,M147,2.3,2026-03-23
U013,M084,2.3,2026-04-24
U092,M138,2.5,2026-02-21
U052,M180,4.0,2026-05-16
U051,M143,2.9,2025-08-25
U068,M126,4.1,2026-04-24
U067,M150,2.5,2025-08-24
U092,M167,2.5,2026-03-24
U097,M193,2.7,2026-02-09
U085,M031,3.5,2026-02-23
U077,M178,3.1,2026-02-23
U041,M032,2.9,2026-05-06
U017,M148,3.3,2026-02-10
U084,M042,3.8,2026-04-12
U072,M066,3.6,2026-05-09
U011,M032,2.8,2025-09-09
U039,M094,2.3,2025-08-21
U001,M064,3.3,2025-12-24
U006,M133,2.4,2025-12-27
U085,M137,2.4,2025-10-11
U018,M148,3.2,2025-09-17
U089,M081,3.1,2025-09-01
U066,M054,2.5,2025-06-08
U013,M170,2.9,2026-05-04
U031,M010,2.5,2026-02-19
U018,M155,3.6,2025-08-17
U028,M152,2.0,2025-11-24
U033,M067,3.2,2025-11-12
U087,M109,3.0,2025-06-05
U019,M138,2.8,2026-02-11
U010,M162,3.6,2026-01-09
U082,M179,3.2,2025-06-30
U025,M183,2.8,2025-11-17
U066,M155,2.8,2026-03-04
U054,M040,2.8,2025-12-16
U056,M098,4.1,2026-05-13
U035,M032,2.5,2025-08-27
U015,M176,3.6,2025-08-19
U082,M023,2.4,2025-11-22
U043,M200,3.8,2026-01-07
U019,M058,3.9,2026-01-06
U002,M026,2.4,2025-11-14
U029,M097,2.5,2026-04-03
U016,M045,3.6,2025-08-30
U094,M079,3.4,2025-07-29
U063,M025,3.2,2025-08-29
U045,M180,2.7,2025-08-07
U037,M142,3.2,2026-01-08
U022,M082,3.6,2025-11-08
U024,M089,3.7,2025-06-13
U069,M142,3.1,2025-07-26
U052,M123,3.2,2025-07-27
U088,M132,3.7,2026-03-08
U085,M033,3.2,2026-03-14
U049,M146,3.3,2026-01-10
U007,M186,3.6,2025-07-03
U048,M182,3.0,2026-01-19
U087,M156,3.4,2025-10-24
U091,M118,2.3,2026-02-22
U057,M091,3.1,2025-09-29
U065,M074,2.8,2026-01-05
U055,M134,3.3,2026-01-29
U040,M163,3.0,2026-04-12
U012,M163,3.3,2026-04-16
U010,M187,3.2,2026-01-24
U012,M043,2.1,2025-08-05
U008,M022,3.9,2025-12-31
U071,M127,3.7,2026-05-21
U094,M035,3.3,2025-09-23
U064,M132,3.0,2025-06-10
U016,M104,3.0,2026-05-19
U079,M049,3.0,2026-05-23
U069,M192,2.7,2025-12-01
U032,M190,2.6,2025-06-22
U068,M176,2.6,2025-07-19
U006,M156,2.9,2025-10-09
U022,M173,2.6,2025-08-31
U029,M045,3.3,2026-04-18
U047,M035,3.9,2025-09-05
U046,M014,2.3,2025-10-22
U064,M098,3.1,2026-02-28
U048,M029,3.0,2025-12-04
U087,M064,3.6,2025-08-23
U099,M031,3.3,2025-12-29
U039,M124,3.6,2025-12-27
U034,M055,3.0,2026-05-25
U095,M162,3.0,2025-08-08
U051,M056,3.4,2025-12-21
U083,M132,3.3,2026-05-08
U008,M092,3.5,2026-05-23
U079,M118,3.3,2025-12-09
U039,M091,3.1,2026-04-02
U001,M090,3.7,2026-02-20
U013,M111,2.7,2025-09-17
U066,M040,2.9,2025-10-28
U016,M125,3.2,2026-05-23
U020,M197,3.4,2025-06-24
U033,M058,3.7,2025-09-28
U051,M096,2.3,2025-12-24
U047,M110,3.2,2026-02-22
U069,M069,2.7,2026-04-01
U057,M169,3.6,2025-10-14
U021,M036,4.1,2025-11-26
U096,M112,3.0,2026-05-24
U046,M182,2.9,2026-02-14
U015,M049,3.7,2026-01-01
U006,M035,3.4,2025-11-05
U054,M191,3.1,2025-12-08
U005,M042,3.4,2025-06-19
U026,M123,2.3,2025-06-20
U035,M031,3.0,2025-10-23
U063,M141,3.1,2025-09-15
U088,M183,3.0,2026-03-22
U042,M193,3.8,2025-11-03
U065,M186,2.2,2025-11-08
U017,M029,3.5,2026-04-01
U003,M033,3.1,2026-03-08
U045,M129,3.0,2026-05-20
U099,M176,3.9,2026-01-25
U007,M174,3.3,2025-12-02
U055,M153,3.4,2026-05-22
U056,M123,3.3,2025-12-29
U080,M040,2.4,2025-09-07
U024,M064,2.6,2026-01-03
U099,M030,4.9,2026-01-12
U090,M064,3.5,2025-06-19
U055,M051,2.1,2025-09-26
U091,M027,2.1,2025-06-02
U094,M129,3.3,2025-07-18
U024,M049,3.3,2025-07-28
U081,M163,3.4,2026-03-11
U030,M031,2.9,2026-03-20
U052,M010,3.2,2026-01-06
U025,M038,3.2,2025-10-20
U003,M158,3.5,2026-02-13
U012,M014,2.0,2025-11-13
U090,M163,2.6,2026-01-28
U029,M087,2.9,2025-10-20
U062,M016,4.3,2025-09-07
U039,M029,3.1,2026-01-09
U047,M072,3.7,2025-11-28
U092,M108,3.6,2026-01-20
U041,M013,3.2,2026-02-22
U006,M001,3.8,2026-04-30
U085,M191,4.1,2025-12-13
U028,M074,2.3,2025-09-27
U036,M156,3.1,2026-04-05
U056,M048,2.6,2026-01-17
U063,M094,3.2,2025-12-06
U086,M004,3.1,2025-06-11
U071,M198,2.9,2026-03-21
U043,M093,3.6,2025-11-22
U096,M200,4.4,2025-07-29
U068,M155,2.4,2025-11-17
U031,M167,3.1,2026-01-05
U027,M150,2.6,2025-11-11
U012,M028,2.1,2026-03-21
U081,M191,2.9,2025-07-22
U016,M011,3.1,2025-07-30
U084,M049,4.3,2026-02-17
U091,M115,3.2,2026-04-06
U044,M078,2.9,2025-09-26
U098,M052,3.7,2025-08-26
U093,M040,4.3,2026-05-04
U017,M050,2.3,2025-10-24
U071,M183,2.5,2026-01-17
U098,M144,3.8,2025-11-30
U047,M115,2.9,2025-07-08
U092,M031,2.8,2025-10-15
U009,M124,3.2,2025-10-24
U068,M129,1.7,2026-05-15
U022,M154,3.0,2026-01-06
U090,M034,3.3,2025-12-29
U006,M145,3.2,2026-04-25
U089,M049,2.7,2025-11-04
U064,M176,3.0,2025-08-27
U066,M020,3.0,2026-03-03
U057,M193,3.3,2025-09-08
U050,M144,3.0,2025-11-08
U052,M156,2.9,2026-01-07
U027,M048,2.8,2026-05-25
U021,M147,3.9,2026-02-04
U076,M179,3.6,2026-05-22
U091,M185,3.3,2025-08-31
U034,M078,2.6,2026-02-03
U038,M182,3.3,2026-01-09
U071,M031,3.5,2026-02-28
U029,M012,4.4,2025-08-26
U031,M075,2.3,2026-05-06
U082,M038,3.9,2026-01-04
U018,M070,3.7,2026-04-30
U083,M064,3.1,2026-02-08
U069,M030,4.0,2026-05-26
U084,M089,3.0,2025-07-07
U078,M095,3.4,2025-12-11
U011,M181,3.0,2025-08-18
U034,M185,3.8,2026-03-19
U053,M157,3.2,2025-12-27
U002,M092,3.0,2026-02-03
U094,M072,3.0,2026-02-25
U033,M005,3.1,2025-08-24
U085,M200,3.0,2025-08-01
U014,M185,3.7,2025-06-08
U071,M053,3.4,2025-10-12
U029,M084,3.3,2026-01-09
U027,M149,1.9,2025-07-08
U097,M102,3.0,2026-03-08
U058,M060,3.0,2025-10-16
U048,M038,3.6,2025-09-23
U012,M127,2.6,2026-02-23
U059,M048,2.3,2026-02-25
U025,M146,3.0,2025-09-17
U094,M047,3.0,2025-06-29
U037,M006,2.7,2025-12-19
U021,M046,2.8,2025-11-06
U088,M156,3.5,2026-02-19
U009,M037,3.1,2026-04-20
U055,M063,1.5,2025-10-06
U083,M104,3.4,2026-04-05
U093,M135,3.5,2026-03-17
U094,M193,3.2,2026-05-20
U050,M006,3.3,2026-03-31
U002,M196,3.2,2025-07-01
U099,M022,3.6,2026-01-09
U019,M161,2.7,2025-07-23
U002,M003,3.0,2026-04-02
U070,M189,3.4,2025-12-04
U091,M022,4.0,2026-02-12
U018,M123,3.7,2025-08-11
U057,M042,3.7,2025-12-20
U043,M123,3.1,2026-03-08
U032,M015,3.8,2025-08-21
U089,M069,3.3,2025-07-09
U070,M032,2.6,2026-05-16
U038,M027,3.3,2025-09-07
U054,M037,3.2,2026-05-26
U029,M007,2.8,2026-01-30
U055,M099,3.4,2026-03-12
U046,M168,2.8,2025-12-31
U029,M176,2.9,2025-11-11
U088,M184,3.2,2026-03-30
U063,M044,4.0,2026-03-31
U029,M027,3.5,2026-01-02
U046,M020,3.0,2025-07-15
U043,M031,4.0,2025-11-23
U011,M012,2.6,2025-07-21
