employee_id,department,role,level,age,tenure_years,salary,commute_distance,hire_date,risk_score,is_attrited,attrition_date,avg_overtime_hours,avg_work_hours,late_rate_raw,absent_rate,commute_distance_norm,late_rate_adjusted,avg_internal_emails,avg_external_emails,avg_total_emails,avg_response_hours,avg_completion_rate,avg_ontime_rate,avg_task_hours,satisfaction_score,work_life_balance_score,leadership_score,career_growth_score,compensation_score,overall_satisfaction,dept_encoded,role_encoded,level_encoded,target
EMP0144,销售部,销售经理,P5,37,2.0,60600,7.9,2022-01-01,0.3781,False,,0.17166324435318275,8.01129363449692,0.13141683778234087,0.07802874743326489,0.04548286604361371,0.12777820849885177,4.677777777777778,2.4,7.0777777777777775,3.954444444444444,0.5618942307692307,0.641326923076923,7.449038461538462,2.875,2.75,2.5,2.5,2.5,2.625,6,8,3,0
EMP0145,工程部,销售代表,P6,35,0.8,39600,21.1,2023-03-15,0.3428,False,,0.14435318275154005,7.998562628336756,0.11909650924024641,0.09240246406570841,0.12772585669781933,0.10887844070442086,8.866666666666667,5.733333333333333,14.6,3.7144444444444447,0.5504807692307693,0.6005673076923077,7.325961538461538,3.0,3.125,3.375,2.5,2.5,2.9,3,7,4,0
EMP0146,产品部,高级工程师,P7,25,6.0,67600,4.9,2018-01-02,0.2585,False,,0.14763860369609857,7.9741273100616015,0.13141683778234087,0.06776180698151951,0.02679127725856698,0.1292735356016555,6.866666666666666,3.0,9.866666666666667,3.2855555555555553,0.6209903846153846,0.6846634615384615,6.862500000000001,3.375,3.375,3.875,3.5,2.625,3.35,0,9,5,0
EMP0147,财务部,中级工程师,P7,37,0.7,61200,11.3,2023-04-21,0.3702,False,,0.1868583162217659,8.007802874743327,0.13141683778234087,0.08624229979466119,0.06666666666666667,0.12608350444900754,8.255555555555556,0.5555555555555556,8.811111111111112,3.565555555555555,0.4710096153846154,0.4140288461538461,7.301923076923076,2.625,3.125,2.625,2.375,2.625,2.675,5,1,5,0
EMP0148,销售部,市场专员,M1,32,1.4,54600,18.5,2022-08-09,0.1592,False,,0.23942505133470224,8.102053388090349,0.10677618069815195,0.030800821355236138,0.11152647975077881,0.09785406231808964,8.277777777777779,7.0,15.277777777777779,2.7399999999999998,0.6941057692307692,0.753125,6.500961538461539,3.5,3.25,3.25,2.625,3.0,3.125,6,5,0,0
EMP0149,客服部,财务分析师,P4,23,1.7,45100,14.6,2022-04-21,0.499,False,,0.17926078028747433,8.007392197125256,0.14784394250513347,0.13141683778234087,0.08722741433021806,0.140865749358716,7.511111111111111,1.5888888888888888,9.1,5.124444444444444,0.4854134615384616,0.5833076923076923,7.851923076923077,2.25,2.875,2.375,2.125,2.125,2.35,2,6,2,0
EMP0150,工程部,销售代表,P7,37,2.2,33100,3.2,2021-10-20,0.3507,False,,0.26344969199178647,8.120739219712526,0.11088295687885011,0.09034907597535935,0.0161993769470405,0.10958700672308687,5.288888888888889,6.655555555555556,11.944444444444445,3.727777777777778,0.5529519230769231,0.6166153846153846,7.315384615384615,2.875,3.125,2.625,2.625,3.0,2.85,3,7,5,0
EMP0151,人力资源部,市场专员,M2,30,0.8,70800,6.8,2023-03-15,0.3756,False,,0.18521560574948667,8.067556468172485,0.10061601642710473,0.08008213552361396,0.03862928348909657,0.09752567374797701,3.3555555555555556,2.611111111111111,5.966666666666667,3.433333333333333,0.5179711538461539,0.5088942307692308,7.451923076923077,3.0,2.875,2.5,2.75,2.125,2.65,1,5,1,0
EMP0152,财务部,客服代表,P5,34,1.3,37100,10.3,2022-09-14,0.5368,False,,0.1895277207392197,8.030800821355236,0.1293634496919918,0.0944558521560575,0.06043613707165109,0.1245285587262597,4.855555555555555,2.7,7.555555555555555,5.822222222222222,0.3560576923076923,0.32691346153846157,7.832692307692308,2.375,2.75,2.375,1.875,2.125,2.3,5,4,3,0
EMP0153,财务部,销售经理,M1,27,2.0,50100,3.6,2022-01-01,0.1444,False,,0.18501026694045172,8.096509240246407,0.06776180698151951,0.03490759753593429,0.018691588785046728,0.06626647987871577,9.188888888888888,4.6,13.78888888888889,2.4299999999999997,0.6090576923076922,0.5607692307692308,6.298076923076923,3.875,4.0,3.75,3.25,3.625,3.7,5,8,0,0
EMP0154,产品部,客服代表,M1,33,7.5,44700,9.6,2016-07-04,0.1638,False,,0.2020533880903491,8.136344969199179,0.053388090349075976,0.053388090349075976,0.05607476635514018,0.04890210904066476,4.222222222222222,6.688888888888889,10.911111111111111,2.718888888888889,0.6997980769230769,0.7392596153846154,6.550961538461538,3.625,3.125,2.875,2.625,3.25,3.1,0,4,0,0
EMP0155,市场部,市场专员,P4,35,2.7,60600,4.0,2021-04-21,0.459,True,2024-12-31,0.17741273100616017,8.008829568788501,0.13141683778234087,0.11498973305954825,0.02118380062305296,0.12972213373249664,2.6222222222222222,0.6333333333333333,3.2555555555555555,4.652222222222222,0.4967115384615385,0.509375,7.6875,2.875,2.75,2.625,1.875,2.125,2.45,4,5,2,1
EMP0156,财务部,财务分析师,P4,36,4.4,97800,1.1,2019-08-09,0.4818,True,2024-07-07,0.16139630390143736,8.017659137577002,0.11704312114989733,0.10882956878850103,0.0031152647975077885,0.11679389996609671,1.3555555555555556,2.966666666666667,4.322222222222222,5.258888888888889,0.4230673076923077,0.36653846153846154,7.585576923076923,2.5,3.0,2.75,2.375,2.375,2.6,5,6,2,1
EMP0157,产品部,财务分析师,P5,22,0.4,89200,4.0,2023-08-08,0.2815,False,,0.2517453798767967,8.117864476386037,0.09856262833675565,0.08418891170431211,0.02118380062305296,0.09686792428691142,4.822222222222222,2.8,7.622222222222222,3.4744444444444444,0.6262884615384615,0.6712019230769232,6.873076923076923,3.375,3.0,2.875,3.0,2.125,2.875,0,6,3,0
EMP0158,产品部,销售经理,M2,37,1.3,58600,7.0,2022-09-14,0.1016,False,,0.19096509240246407,8.102258726899384,0.07186858316221766,0.04106776180698152,0.03987538940809969,0.06867855200956968,10.677777777777777,1.0888888888888888,11.766666666666667,2.1777777777777776,0.7469807692307693,0.7848076923076923,6.3375,3.625,3.375,3.5,3.625,2.875,3.4,0,8,1,0
EMP0159,人力资源部,中级工程师,P6,31,0.4,65600,3.6,2023-08-08,0.4326,False,,0.14229979466119097,7.945995893223819,0.15811088295687886,0.08829568788501027,0.018691588785046728,0.15661555585407513,6.266666666666667,3.5555555555555554,9.822222222222223,4.34,0.4774423076923077,0.481,7.688461538461539,2.625,2.875,3.0,2.375,2.5,2.675,1,1,4,0
EMP0160,销售部,市场专员,P7,29,0.8,52400,9.4,2023-03-15,0.5179,False,,0.15626283367556468,7.974332648870637,0.14989733059548255,0.12114989733059549,0.05482866043613707,0.14551103776059157,3.311111111111111,1.788888888888889,5.1,5.272222222222222,0.46766346153846156,0.5386826923076924,7.876923076923077,2.125,2.75,2.25,2.25,2.375,2.35,6,5,5,0
EMP0161,工程部,中级工程师,M1,33,3.8,97300,6.6,2020-03-15,0.2734,False,,0.23449691991786448,8.095893223819301,0.10882956878850103,0.06365503080082136,0.03738317757009345,0.10583891458289356,8.955555555555556,1.211111111111111,10.166666666666666,3.218888888888889,0.6033846153846154,0.6731730769230769,6.8307692307692305,3.125,2.875,2.875,3.125,2.375,2.875,3,1,0,0
EMP0162,产品部,市场专员,P6,33,3.6,30100,9.6,2020-05-27,0.189,False,,0.1671457905544148,8.050924024640658,0.0944558521560575,0.045174537987679675,0.05607476635514018,0.08996987084764628,6.355555555555555,0.5555555555555556,6.911111111111111,2.5544444444444445,0.690625,0.722875,6.516346153846154,3.5,3.75,4.0,2.75,2.875,3.375,0,5,4,0
EMP0163,人力资源部,市场专员,P6,35,3.8,78000,23.3,2020-03-15,0.3408,False,,0.17268993839835728,8.01889117043121,0.13347022587268995,0.08418891170431211,0.1414330218068536,0.12215558412814166,13.3,4.7,18.0,3.4266666666666663,0.5172019230769231,0.5028076923076923,7.236538461538462,3.25,2.75,3.0,2.75,2.375,2.825,1,5,4,0
EMP0164,销售部,客服代表,P4,35,1.1,68600,9.0,2022-11-26,0.3559,False,,0.1572895277207392,8.025667351129364,0.10882956878850103,0.07802874743326489,0.052336448598130844,0.10464265290065056,1.8222222222222222,1.1111111111111112,2.933333333333333,3.3966666666666665,0.5826538461538462,0.6417115384615385,7.059615384615385,3.0,2.75,2.375,2.875,2.25,2.65,6,4,2,0
EMP0165,市场部,中级工程师,P4,26,1.5,115300,60.3,2022-07-03,0.3408,False,,0.16447638603696096,7.963860369609857,0.15811088295687886,0.08418891170431211,0.37196261682242987,0.12835387361108447,7.122222222222222,2.1333333333333333,9.255555555555556,3.9055555555555554,0.553875,0.5898557692307692,7.324999999999999,2.75,3.0,3.125,2.75,2.125,2.75,4,1,2,0
EMP0166,工程部,中级工程师,M1,23,0.7,38500,13.2,2023-04-21,0.4108,False,,0.12792607802874742,7.98952772073922,0.11498973305954825,0.09650924024640657,0.07850467289719625,0.10870935922777256,4.433333333333334,2.3555555555555556,6.788888888888889,3.888888888888889,0.5169423076923076,0.557125,7.561538461538461,2.875,3.375,3.125,2.875,2.25,2.9,3,1,0,0
EMP0167,产品部,初级工程师,P5,22,1.5,117300,4.1,2022-07-03,0.4973,False,,0.1322381930184805,7.970020533880904,0.13552361396303902,0.11293634496919917,0.021806853582554516,0.13377906567643466,1.6,0.4444444444444444,2.0444444444444443,4.697777777777778,0.47620192307692305,0.5495865384615385,7.5942307692307685,2.25,2.625,2.25,1.875,2.125,2.225,0,3,3,0
EMP0168,人力资源部,初级工程师,M1,41,2.4,133600,27.2,2021-08-08,0.2826,False,,0.1462012320328542,7.997330595482546,0.12114989733059549,0.057494866529774126,0.16573208722741434,0.10789133035240234,8.222222222222221,2.477777777777778,10.7,3.15,0.567875,0.5553269230769231,6.961538461538462,3.5,3.0,3.125,3.125,2.25,3.0,1,3,0,0
EMP0169,产品部,初级工程师,M2,28,3.3,74700,5.0,2020-09-14,0.0483,False,,0.2671457905544148,8.214168377823409,0.045174537987679675,0.01642710472279261,0.027414330218068536,0.042981391570234194,6.533333333333333,5.5,12.033333333333333,2.0677777777777777,0.771375,0.8060576923076923,5.885576923076924,3.75,4.0,3.5,2.75,3.375,3.475,0,3,1,0
EMP0170,工程部,中级工程师,P7,36,1.2,85200,10.6,2022-10-20,0.1048,False,,0.17823408624229978,8.06652977412731,0.09650924024640657,0.03285420944558522,0.062305295950155756,0.09152481657039412,10.21111111111111,4.477777777777778,14.688888888888888,2.4722222222222223,0.7245480769230769,0.7510288461538461,6.4163461538461535,3.75,4.0,3.75,3.75,2.75,3.6,3,1,5,0
EMP0171,人力资源部,HR专员,P4,26,7.8,67600,2.5,2016-03-16,0.2409,False,,0.20636550308008214,8.069609856262835,0.10882956878850103,0.043121149897330596,0.011838006230529595,0.10788252829005866,10.866666666666667,2.7333333333333334,13.6,3.1055555555555556,0.6060769230769231,0.6197692307692308,6.9028846153846155,3.25,3.25,3.25,3.125,2.625,3.1,1,0,2,0
EMP0172,市场部,初级工程师,M1,28,1.8,35600,0.8,2022-03-15,0.1161,False,,0.1868583162217659,8.08747433264887,0.07597535934291581,0.049281314168377825,0.0012461059190031158,0.07587567086939556,10.511111111111111,7.611111111111111,18.122222222222224,2.647777777777778,0.7034711538461539,0.7236923076923076,6.36826923076923,3.625,3.5,3.375,3.375,3.0,3.375,4,3,0,0
EMP0173,客服部,中级工程师,P6,40,1.7,85800,13.8,2022-04-21,0.4861,False,,0.16386036960985625,7.985831622176591,0.14989733059548255,0.12525667351129363,0.08224299065420561,0.1433178913431461,5.344444444444444,0.5777777777777777,5.9222222222222225,4.963333333333333,0.5008557692307692,0.5985769230769231,7.8798076923076925,2.5,2.5,2.875,2.125,2.25,2.45,2,1,4,0
EMP0174,工程部,销售经理,M1,26,1.0,41900,6.2,2023-01-01,0.2934,False,,0.18993839835728954,8.083367556468172,0.09650924024640657,0.0944558521560575,0.034890965732087234,0.09371796298783959,9.966666666666667,4.855555555555555,14.822222222222223,3.5244444444444443,0.5979807692307693,0.6376826923076924,7.2711538461538465,2.875,3.0,3.125,3.0,2.25,2.85,3,8,0,0
EMP0175,人力资源部,产品经理,M1,41,5.1,63000,5.0,2018-11-27,0.0408,False,,0.20739219712525667,8.129568788501027,0.06570841889117043,0.01026694045174538,0.027414330218068536,0.06351527247372495,21.266666666666666,5.433333333333334,26.7,1.9033333333333335,0.7377980769230769,0.716298076923077,5.88173076923077,4.0,3.875,3.5,3.875,3.125,3.675,1,2,0,0
EMP0176,产品部,中级工程师,P6,32,7.2,73600,6.8,2016-10-21,0.0976,False,,0.19034907597535936,8.10924024640657,0.06776180698151951,0.030800821355236138,0.03862928348909657,0.06467146430239179,12.666666666666666,2.611111111111111,15.277777777777779,2.522222222222222,0.7230961538461538,0.7911634615384616,6.274038461538462,3.875,3.375,3.5,3.5,3.125,3.475,0,1,4,0
EMP0177,工程部,初级工程师,P6,24,9.2,31400,18.8,2014-10-23,0.2331,False,,0.16447638603696096,8.04229979466119,0.09650924024640657,0.06776180698151951,0.1133956386292835,0.0874375891560639,3.611111111111111,4.066666666666666,7.677777777777778,2.6655555555555557,0.6421250000000001,0.6959711538461538,6.9067307692307685,3.5,3.0,2.875,3.25,2.625,3.05,3,3,4,0
EMP0178,工程部,财务分析师,M1,29,2.3,34200,8.9,2021-09-14,0.3311,False,,0.20225872689938398,8.073511293634498,0.1026694045174538,0.07186858316221766,0.051713395638629284,0.09853233286636345,3.7444444444444445,1.7,5.444444444444445,3.5555555555555554,0.5728173076923077,0.6385192307692308,7.176923076923076,3.125,3.375,3.25,3.0,2.125,2.975,3,6,0,0
EMP0179,财务部,中级工程师,M2,29,5.0,50000,36.9,2019-01-02,0.4787,False,,0.2160164271047228,8.036960985626283,0.1375770020533881,0.11088295687885011,0.2261682242990654,0.11948354410946287,5.544444444444444,0.6888888888888889,6.233333333333333,4.2988888888888885,0.42493269230769226,0.3888365384615385,7.413461538461538,2.5,3.375,2.75,2.0,2.25,2.575,5,1,1,0
EMP0180,产品部,客服代表,P6,28,0.7,43500,18.7,2023-04-21,0.2809,False,,0.18418891170431212,8.042915811088296,0.11293634496919917,0.055441478439425054,0.11277258566978192,0.10391453811561661,8.1,1.4555555555555555,9.555555555555555,3.563333333333333,0.6021538461538462,0.6683846153846154,7.128846153846154,3.125,3.125,3.0,2.75,2.625,2.925,0,4,4,0
EMP0181,人力资源部,产品经理,P5,30,3.8,124400,37.2,2020-03-15,0.3681,False,,0.1579055441478439,7.950102669404517,0.17864476386036962,0.09650924024640657,0.2280373831775701,0.160401773206164,10.866666666666667,3.2666666666666666,14.133333333333333,3.811111111111111,0.49841346153846156,0.475375,7.380769230769231,3.0,2.625,2.875,3.0,2.75,2.85,1,2,3,0
EMP0182,市场部,市场专员,P7,22,0.5,39500,2.5,2023-07-03,0.3837,False,,0.20431211498973306,8.067967145790554,0.10472279260780287,0.09856262833675565,0.011838006230529595,0.1037757521093605,2.2777777777777777,4.555555555555555,6.833333333333333,3.813333333333333,0.5269326923076924,0.5890192307692308,7.358653846153846,2.75,3.125,2.625,2.625,2.125,2.65,4,5,5,0
EMP0183,财务部,销售代表,P4,27,1.6,61500,14.6,2022-05-27,0.486,False,,0.20595482546201233,8.004106776180699,0.15605749486652978,0.11498973305954825,0.08722741433021806,0.14907930172011233,4.522222222222222,0.9777777777777777,5.5,4.643333333333333,0.4196153846153846,0.3567596153846154,7.5625,2.5,3.0,2.5,2.75,1.875,2.525,5,7,2,0
EMP0184,市场部,初级工程师,P6,29,0.8,50900,9.4,2023-03-15,0.3015,False,,0.16180698151950718,8.021971252566734,0.10472279260780287,0.09034907597535935,0.05482866043613707,0.10033649977291191,10.511111111111111,0.3888888888888889,10.9,3.2866666666666666,0.5758173076923077,0.6015,7.151923076923077,3.375,2.75,3.25,3.0,3.0,3.075,4,3,4,0
EMP0185,工程部,HR专员,P4,25,1.7,39100,10.4,2022-04-21,0.2602,False,,0.16036960985626283,8.047022587268994,0.10061601642710473,0.061601642710472276,0.06105919003115265,0.09573128122461252,2.8444444444444446,0.5111111111111111,3.3555555555555556,3.163333333333333,0.6292596153846154,0.6885961538461539,6.813461538461539,3.25,3.625,3.625,2.625,2.875,3.2,3,0,2,0
EMP0186,工程部,初级工程师,P4,28,9.4,36200,2.7,2014-08-10,0.1736,False,,0.20924024640657085,8.105954825462012,0.09034907597535935,0.03696098562628337,0.013084112149532711,0.08930234700339673,16.81111111111111,2.3555555555555556,19.166666666666668,2.5655555555555556,0.6677307692307692,0.7154807692307692,6.477884615384616,3.375,3.5,3.25,2.625,2.625,3.075,3,3,2,0
EMP0187,销售部,产品经理,M1,29,1.0,63200,8.1,2023-01-01,0.1721,False,,0.1591375770020534,8.058932238193018,0.08213552361396304,0.049281314168377825,0.046728971962616814,0.07839720585695369,10.577777777777778,1.8333333333333333,12.411111111111111,2.697777777777778,0.6835865384615385,0.732298076923077,6.7548076923076925,3.75,3.25,4.375,3.125,3.125,3.525,6,2,0,0
EMP0188,工程部,销售代表,P6,29,1.8,41400,13.6,2022-03-15,0.2919,False,,0.14537987679671457,8.001848049281314,0.11498973305954825,0.08418891170431211,0.08099688473520249,0.10850998228073205,2.3666666666666667,2.888888888888889,5.2555555555555555,3.0822222222222218,0.6043461538461539,0.6665480769230769,6.910576923076923,3.0,3.125,3.25,3.5,2.75,3.125,3,7,4,0
EMP0189,客服部,初级工程师,P4,29,0.6,37400,19.1,2023-05-27,0.4898,False,,0.11457905544147844,7.962628336755647,0.13141683778234087,0.10677618069815195,0.11526479750778816,0.12219565398171782,5.2,0.6444444444444445,5.844444444444444,4.972222222222222,0.48925961538461543,0.5953557692307693,7.820192307692308,2.125,2.375,2.625,2.25,2.375,2.35,2,3,2,0
EMP0190,人力资源部,高级工程师,P6,32,1.2,130000,16.8,2022-10-20,0.1304,False,,0.16632443531827515,8.079671457905544,0.06981519507186858,0.045174537987679675,0.10093457943925234,0.06174042871672839,3.1777777777777776,4.522222222222222,7.7,2.161111111111111,0.6793269230769231,0.6566442307692307,6.125,3.75,3.875,3.125,3.875,3.375,3.6,1,9,4,0
EMP0191,财务部,中级工程师,P6,34,6.2,78400,33.8,2017-10-21,0.3328,False,,0.17577002053388088,8.018275154004106,0.13141683778234087,0.06981519507186858,0.20685358255451713,0.11486855117797949,4.344444444444444,2.7555555555555555,7.1,3.732222222222222,0.5367980769230769,0.49240384615384614,7.1432692307692305,3.125,2.875,2.875,3.0,2.75,2.925,5,1,4,0
EMP0192,产品部,初级工程师,P6,28,3.7,57700,6.2,2020-04-21,0.2397,False,,0.18850102669404517,8.073100616016427,0.08418891170431211,0.06365503080082136,0.034890965732087234,0.08139763444574513,4.333333333333333,5.4,9.733333333333333,3.217777777777778,0.6363269230769231,0.681875,6.8932692307692305,3.875,3.125,3.0,3.5,2.875,3.275,0,3,4,0
EMP0193,工程部,销售经理,M1,30,8.5,41200,17.6,2015-07-05,0.1042,False,,0.16324435318275154,8.074332648870636,0.06981519507186858,0.03696098562628337,0.1059190031152648,0.06134167482264739,15.633333333333333,4.655555555555556,20.288888888888888,2.413333333333333,0.7155288461538463,0.752201923076923,6.5317307692307685,4.25,3.75,3.625,3.25,3.0,3.575,3,8,0,0
EMP0194,产品部,销售代表,M1,31,0.4,54900,1.9,2023-08-08,0.374,False,,0.13921971252566734,7.993018480492813,0.11909650924024641,0.09240246406570841,0.008099688473520248,0.11844853416236478,1.7333333333333334,4.6,6.333333333333333,3.4155555555555552,0.5580865384615384,0.6235769230769231,7.428846153846154,2.75,2.875,2.875,2.75,2.875,2.825,0,7,0,0
EMP0195,人力资源部,财务分析师,P5,41,3.1,85900,8.8,2020-11-26,0.4598,False,,0.2190965092402464,8.024435318275154,0.14168377823408623,0.08624229979466119,0.05109034267912772,0.13759655081975602,5.777777777777778,2.566666666666667,8.344444444444445,5.0744444444444445,0.44025000000000003,0.4647980769230769,7.75673076923077,2.75,2.75,2.125,3.0,2.375,2.6,1,6,3,0
EMP0196,产品部,中级工程师,M1,27,4.8,60700,3.5,2019-03-16,0.2566,False,,0.1868583162217659,8.094250513347022,0.08008213552361396,0.07597535934291581,0.01806853582554517,0.07863665265757035,6.488888888888889,1.711111111111111,8.2,3.2444444444444445,0.6299423076923076,0.690701923076923,6.9586538461538465,3.125,3.125,3.0,2.75,2.875,2.975,0,1,0,0
EMP0197,工程部,财务分析师,M1,35,3.3,38200,6.8,2020-09-14,0.1737,False,,0.2051334702258727,8.095277207392197,0.08418891170431211,0.07597535934291581,0.03862928348909657,0.08109856902518439,11.477777777777778,5.288888888888889,16.766666666666666,2.6922222222222225,0.6730576923076923,0.7255288461538462,6.570192307692308,3.625,3.25,3.25,3.0,2.875,3.2,3,6,0,0
EMP0198,产品部,销售经理,P4,25,2.1,81900,6.1,2021-11-26,0.2194,False,,0.13593429158110884,8.007597535934291,0.10061601642710473,0.08213552361396304,0.034267912772585674,0.09787458340529788,8.044444444444444,2.2888888888888888,10.333333333333334,2.836666666666667,0.6626057692307692,0.7182115384615385,6.63173076923077,3.375,2.875,3.0,3.0,3.125,3.075,0,8,2,0
EMP0199,客服部,产品经理,P4,32,1.1,86100,6.2,2022-11-26,0.4752,False,,0.16960985626283367,8.01416837782341,0.12320328542094455,0.13552361396303902,0.034890965732087234,0.12041200816237757,5.344444444444444,0.9444444444444444,6.288888888888889,4.837777777777778,0.49882692307692306,0.61025,7.877884615384615,3.0,2.625,2.125,2.5,2.5,2.55,2,2,2,0
EMP0200,工程部,高级工程师,P6,34,1.1,36500,7.9,2022-11-26,0.0915,False,,0.1675564681724846,8.09876796714579,0.055441478439425054,0.03285420944558522,0.04548286604361371,0.05180284915593596,5.766666666666667,0.8222222222222222,6.588888888888889,2.0811111111111114,0.7489423076923077,0.7762788461538462,6.213461538461539,4.0,3.5,4.0,3.75,3.125,3.675,3,9,4,0
