customer_id,frequency,total_spend,avg_order_value,last_purchase,first_purchase,return_rate,discount_usage,price_sensitivity_x,promotion_responsiveness_x,avg_discount_pct_x,max_discount_pct,promotion_purchase_rate_x,promotion_purchase_count,avg_base_price,total_base_value,total_discount_amount,recency_days,tenure_days,repurchase_rate,deal_hunter_score_x,savings_consciousness_x,promo_sensitivity_x,price_value_ratio,Beauty,Clothing,Electronics,Food,Home,Sports,Bundle Deal,Coupon,Direct Discount,Membership Discount,Seasonal Sale,age,gender,segment,channel,region,loyalty_tendency,price_sensitivity_y,promotion_responsiveness_y,avg_nps,avg_ease_of_use,avg_product_quality,avg_customer_service,nps_surveys,nps_mode_category,complaint_count,unresolved_complaints,avg_resolution_time,complaint_rate,unresolved_rate,total_interactions,avg_duration,App Visit,Click-Through,Email Open,Social Media,Support Call,nps_category_numeric,cluster,pca_x,pca_y,loyalty_level,spend_growth_rate,price_sensitivity,promotion_responsiveness,avg_discount_pct_y,promotion_purchase_rate_y,deal_hunter_score_y,savings_consciousness_y,promo_sensitivity_y,only_promo_buyer,high_price_sensitivity,low_price_sensitivity,dynamic_churn_threshold,active_categories,primary_category,threshold_group,repurchase_probability,avg_inter_purchase_days,repurchase_score,nps_score,complaint_score,engagement_score,value_score,loyalty_index,loyalty_tier
CUST_000283,5,553.2,110.64000000000001,2025-01-18,2023-12-12,0.0,0.6,0.4469108446392501,0.6096838344640602,0.15333999999999998,0.3176,0.6,3,138.668,693.34,140.14000000000001,347,403,1,0.26814650678355006,0.20183195552611113,0.36581030067843606,1.2532128332580206,1,0,1,1,1,1,0.0,0.0,2.0,1.0,0.0,46,Male,High Net Worth,Store,East,0.10161201302462089,0.4469108446392501,0.6096838344640602,6.0,3.5,3.0,2.0,2,passive,1.0,1.0,0.0,1.0,1.0,5.0,9.8,1.0,0.0,1.0,2.0,1.0,0,0,-3.0576219404348763,9.785175443433658,低,4.698557861413999,0.4469108446392501,0.6096838344640602,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,5,Beauty,Long Cycle,2.972405341861162e-07,100.75,5.9448106864978814e-08,0.4382857142857143,0.64,0.27935501593231515,0.3701081167967336,30.29909163152179,低忠诚度
CUST_000284,40,4004.7599999999998,100.119,2025-12-20,2023-04-27,0.125,0.225,0.5442773902166395,0.3176757949219666,0.0912875,0.5668,0.225,9,108.68375,4347.35,342.6,11,968,1,0.12246241279874388,0.0787885059850288,0.07147705385744249,1.0854372859011874,4,10,6,10,5,5,3.0,0.0,3.0,1.0,2.0,20,Male,Student,Online,South,0.7465704283917763,0.5442773902166395,0.3176757949219666,10.0,5.0,5.0,4.666666666666667,3,promoter,2.0,1.0,8.0,2.0,0.5,12.0,105.75,3.0,1.0,6.0,0.0,2.0,1,2,3.147939387805588,-1.4159462662978042,高,11.876351059230437,0.5442773902166395,0.3176757949219666,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.6103482330581931,24.82051282051282,0.8013106213543608,0.9883333333333333,0.5657142857142857,0.5001194007984471,0.5255442682120164,72.6183212948354,高忠诚度
CUST_000285,24,3315.4,138.14166666666668,2025-09-22,2023-01-02,0.041666666666666664,0.4166666666666667,0.19549289932427216,0.5588051184029654,0.11389166666666667,0.488,0.4166666666666667,10,149.96375,3599.13,283.72,100,994,1,0.08145537471844674,0.07880826525708795,0.2328354660012356,1.0855008384504952,1,6,6,5,3,3,1.0,4.0,3.0,1.0,1.0,37,Other,Young Professional,Online,Central,0.660072510227836,0.19549289932427216,0.5588051184029654,9.0,4.0,4.5,5.0,2,passive,2.0,0.0,5.0,2.0,0.0,9.0,133.88888888888889,3.0,0.0,2.0,3.0,1.0,0,2,1.6957866260854606,0.8237620315591542,高,-0.7539495450785773,0.19549289932427216,0.5588051184029654,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,6,Beauty,Short Cycle,0.1247977189089422,43.21739130434783,0.5230078552334471,0.8520714285714285,0.8085714285714285,0.4487105202114542,0.4700438507075084,62.901908363644985,中忠诚度
CUST_000286,18,2905.57,161.42055555555555,2025-12-29,2023-04-13,0.05555555555555555,0.1111111111111111,0.5893006910020113,0.8615130093248938,0.03311111111111111,0.3575,0.1111111111111111,2,164.9972222222222,2969.95,64.36,2,991,1,0.06547785455577904,0.02166310439421734,0.09572366770276598,1.02209412372021,4,1,6,1,4,2,0.0,0.0,2.0,0.0,0.0,53,Female,Family,Store,North,0.49886338197670244,0.5893006910020113,0.8615130093248938,9.5,4.5,4.5,4.5,2,promoter,0.0,0.0,0.0,0.0,0.0,10.0,92.8,1.0,3.0,3.0,3.0,0.0,1,1,-1.240744110324041,-3.8332671195269277,中,10.334404057480981,0.5893006910020113,0.8615130093248938,0,0,0.0,0.0,0.0,0,0,0,438.11544047013047,6,Beauty,Medium Cycle,0.8731540428395534,58.294117647058826,0.6959496088845603,0.8972857142857142,1.0,0.4692737061861334,0.6220510766065387,74.68050286556975,高忠诚度
CUST_000287,22,3125.8,142.0818181818182,2025-10-30,2023-05-09,0.09090909090909091,0.4090909090909091,0.21867787616441545,0.8862993499302774,0.08551363636363636,0.3516,0.4090909090909091,9,154.37954545454545,3396.35,270.55,62,905,1,0.08945913115816996,0.07963559833399562,0.36257700678965893,1.0864773737851965,4,7,8,3,0,0,1.0,3.0,3.0,2.0,0.0,36,Male,High Net Worth,Store,East,0.2914601718445416,0.21867787616441545,0.8862993499302774,8.0,4.333333333333333,4.333333333333333,3.6666666666666665,3,passive,0.0,0.0,0.0,0.0,0.0,7.0,60.714285714285715,0.0,1.0,2.0,2.0,2.0,0,0,-0.11009113285495231,1.58783412162414,低,-0.7126210785022409,0.21867787616441545,0.8862993499302774,0,0,0.0,0.0,0.0,0,0,1,438.11544047013047,4,Beauty,Medium Cycle,0.3507428306908652,43.095238095238095,0.5542258764098643,0.7444761904761905,1.0,0.3284331392154708,0.4374054644941761,61.7262601098454,中忠诚度
CUST_000288,25,2510.43,100.4172,2025-11-20,2023-02-04,0.0,0.24,0.4745196903315144,0.4858634921966226,0.08323599999999999,0.5761,0.24,6,106.27159999999999,2656.79,146.36,41,1020,1,0.11388472567956345,0.05506830863235997,0.11660723812718943,1.0581953892969236,3,9,2,3,5,3,4.0,1.0,1.0,0.0,0.0,43,Female,High Net Worth,Hybrid,East,0.7321740786799632,0.4745196903315144,0.4858634921966226,10.0,5.0,5.0,5.0,2,promoter,0.0,0.0,0.0,0.0,0.0,11.0,125.63636363636364,0.0,4.0,2.0,4.0,1.0,1,2,1.693699163282623,-1.3708514114877264,高,-0.10010657734470162,0.4745196903315144,0.4858634921966226,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.5121316487518259,42.5,0.6584406163181535,0.9999999999999999,1.0,0.4949458101507327,0.4722894311283609,74.261747108731,高忠诚度
CUST_000289,23,3323.85,144.51521739130433,2025-09-02,2023-03-02,0.08695652173913043,0.34782608695652173,0.8432393565418769,0.3343604057261571,0.11930869565217392,0.4244,0.34782608695652173,8,167.3121739130435,3848.1800000000003,524.3199999999999,120,915,1,0.2933006457536963,0.13621602523134796,0.11629927155692421,1.1576676854949342,4,4,10,2,1,2,2.0,3.0,3.0,0.0,0.0,20,Male,Family,Online,North,0.5019185592448059,0.8432393565418769,0.3343604057261571,8.5,4.5,3.5,4.0,2,promoter,1.0,0.0,10.0,1.0,0.0,9.0,87.0,1.0,2.0,4.0,1.0,1.0,1,0,1.9041073952013345,2.2548817739343097,低,-0.2733073480583226,0.8432393565418769,0.3343604057261571,0,0,0.0,0.0,0.0,0,1,0,438.11544047013047,6,Beauty,Medium Cycle,0.05593607580693338,41.59090909090909,0.4640417655041747,0.7633571428571428,0.7971428571428572,0.45913269604072815,0.48791376555115523,59.168021317574926,中忠诚度
CUST_000290,16,1878.3300000000002,117.39562500000001,2025-12-21,2023-02-21,0.0,0.375,0.19862221899968358,0.5553708634410948,0.09374375,0.3102,0.375,6,122.941875,1967.07,88.72999999999999,10,1034,1,0.07448333212488134,0.04508477848857002,0.20826407379041054,1.0471548956874934,4,5,4,2,1,0,1.0,3.0,1.0,1.0,0.0,36,Male,Senior,Store,Central,0.37700691215211046,0.19862221899968358,0.5553708634410948,8.0,4.0,4.0,4.0,1,passive,1.0,0.0,10.0,1.0,0.0,6.0,73.0,1.0,2.0,1.0,2.0,0.0,0,0,-1.4371490051450104,0.5247601255310336,低,0.20000000000000007,0.19862221899968358,0.5553708634410948,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,5,Beauty,Short Cycle,0.8839449574422613,68.93333333333334,0.689271889428737,0.7231428571428571,0.7971428571428572,0.401795956488298,0.45165203874303994,63.51559089704646,中忠诚度
CUST_000291,16,2453.22,153.32625,2025-12-30,2023-06-12,0.0625,0.3125,0.2373213157305233,0.6960005651357686,0.12396875,0.5189,0.3125,5,164.20125,2627.22,174.01,1,932,1,0.07416291116578853,0.06620830828469458,0.21750017660492768,1.0708573478221883,2,5,4,0,3,2,0.0,1.0,2.0,0.0,2.0,37,Male,Young Professional,Store,West,0.2097502926205175,0.2373213157305233,0.6960005651357686,7.0,4.0,4.0,5.0,1,passive,1.0,0.0,14.0,1.0,0.0,5.0,59.8,0.0,2.0,1.0,1.0,1.0,0,0,-1.345266964223088,0.8520120625602011,低,-0.5832265801738941,0.2373213157305233,0.6960005651357686,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,5,Beauty,Short Cycle,0.8924287838932178,62.13333333333333,0.667820382101641,0.6867142857142857,0.74,0.35023184265465335,0.4629305116073011,60.49990391983569,中忠诚度
CUST_000292,15,1914.4499999999998,127.62999999999998,2025-11-28,2023-01-18,0.0,0.2,0.2134410077279595,0.581655541974468,0.07896,0.5224,0.2,3,133.96333333333334,2009.45,95.00999999999999,33,1045,1,0.0426882015455919,0.04725807655002611,0.1163311083948936,1.049540373968453,1,4,3,3,3,1,1.0,0.0,2.0,0.0,0.0,49,Male,High Net Worth,Store,North,0.46383286192920214,0.2134410077279595,0.581655541974468,7.0,3.3333333333333335,3.3333333333333335,3.0,3,detractor,2.0,0.0,9.5,2.0,0.0,6.0,86.33333333333333,0.0,1.0,4.0,1.0,0.0,-1,1,-3.124740065341426,-0.2971739016604621,中,2.9992158912702562,0.2134410077279595,0.581655541974468,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,6,Beauty,Short Cycle,0.8007649551455432,74.64285714285714,0.6514372885003936,0.5507142857142857,0.7442857142857142,0.29402977694758814,0.5430869241310462,57.03201202833418,中忠诚度
CUST_000293,31,4084.8,131.76774193548388,2025-10-28,2023-01-16,0.03225806451612903,0.1935483870967742,0.26199753569461043,0.5347718513382003,0.05905806451612903,0.4784,0.1935483870967742,6,137.3116129032258,4256.66,171.85999999999999,64,1016,1,0.050709200457021375,0.04036489527111136,0.10350422929126457,1.041993973234503,4,13,8,1,1,4,1.0,2.0,2.0,1.0,0.0,24,Male,Young Professional,Store,Central,0.8124803934594235,0.26199753569461043,0.5347718513382003,10.0,5.0,5.0,5.0,1,promoter,1.0,0.0,5.0,1.0,0.0,11.0,84.9090909090909,0.0,4.0,5.0,2.0,0.0,1,2,1.749417838848696,-3.376513299321742,高,1.099902176571289,0.26199753569461043,0.5347718513382003,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,6,Beauty,Short Cycle,0.2706037859264062,33.86666666666667,0.6390204226122352,0.9999999999999999,0.8685714285714285,0.44794068583871904,0.6399379898002587,73.51736424152315,高忠诚度
CUST_000294,16,1999.06,124.94125,2025-11-24,2023-01-04,0.0625,0.4375,0.2329185746969105,0.4165852145384675,0.123625,0.4877,0.4375,7,135.63375,2170.14,171.09,37,1055,1,0.10190187642989834,0.07880191972880607,0.18225603136057952,1.0854933424035373,2,5,3,1,4,1,1.0,3.0,2.0,0.0,1.0,69,Male,High Net Worth,Store,North,0.43161364249401313,0.2329185746969105,0.4165852145384675,9.333333333333334,4.0,4.333333333333333,5.0,3,promoter,2.0,0.0,8.5,2.0,0.0,9.0,130.88888888888889,0.0,3.0,4.0,0.0,2.0,1,0,0.8985054523455684,1.2782650535455116,低,3.3995849297573444,0.2329185746969105,0.4165852145384675,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,6,Beauty,Short Cycle,0.7504389155848191,70.33333333333333,0.649166661699808,0.8683809523809524,0.7585714285714286,0.4174579106081139,0.4555663077096791,65.65845836385637,中忠诚度
CUST_000295,13,1805.09,138.8530769230769,2025-10-26,2023-02-01,0.07692307692307693,0.15384615384615385,0.2829798656819357,0.3673876126173877,0.033723076923076925,0.3004,0.15384615384615385,2,147.27846153846156,1914.6200000000001,109.53999999999999,66,998,1,0.04353536395106704,0.057182530982136326,0.056521171171905804,1.0606020318853107,4,1,4,3,1,0,1.0,0.0,1.0,0.0,0.0,58,Female,Senior,Hybrid,North,0.16095916776200628,0.2829798656819357,0.36738761261738767,6.0,2.6666666666666665,3.3333333333333335,3.6666666666666665,3,detractor,3.0,0.0,5.666666666666667,3.0,0.0,4.0,26.25,1.0,1.0,1.0,0.0,1.0,-1,1,-5.041051928368443,-0.528331764141821,中,5.256665595888212,0.2829798656819357,0.3673876126173877,0,0,0.0,0.0,0.0,0,0,1,489.87898021966913,5,Beauty,Long Cycle,0.6361076482479205,83.16666666666667,0.5654435502318009,0.46661904761904754,0.739047619047619,0.34017086034501703,0.5122430235769284,52.50070524197368,中忠诚度
CUST_000296,19,1468.72,77.30105263157895,2025-12-25,2023-04-24,0.0,0.3157894736842105,0.32964295233108687,0.7336376679797129,0.07369473684210527,0.4665,0.3157894736842105,6,85.75473684210526,1629.34,160.63,6,976,1,0.10409777442034322,0.09852546094679637,0.2316750530462251,1.109217038484318,3,5,3,5,3,0,1.0,1.0,3.0,1.0,0.0,50,Male,Senior,Online,South,0.3913256389970091,0.32964295233108687,0.7336376679797129,9.0,4.5,4.5,5.0,2,promoter,0.0,0.0,0.0,0.0,0.0,6.0,52.166666666666664,1.0,2.0,2.0,0.0,1.0,1,0,0.2489011801165944,1.3598383982070903,低,-0.6162738191998556,0.32964295233108687,0.7336376679797129,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,5,Beauty,Short Cycle,0.8359037077722619,54.22222222222222,0.6890266811221959,0.8790714285714285,1.0,0.39309727868732375,0.34590430115635035,68.7326098456067,中忠诚度
CUST_000297,18,2149.99,119.44388888888888,2025-09-19,2023-04-06,0.05555555555555555,0.2222222222222222,0.5115883670514596,0.46709579955509206,0.07361111111111111,0.5432,0.2222222222222222,4,123.3261111111111,2219.87,69.87,103,897,1,0.11368630378921324,0.03146064380175337,0.10379906656779823,1.0324160415222983,7,3,3,3,1,1,0.0,0.0,4.0,0.0,0.0,57,Male,Family,Online,Central,0.3894983189462793,0.5115883670514596,0.467095799555092,7.666666666666667,4.0,4.333333333333333,4.0,3,passive,1.0,0.0,12.0,1.0,0.0,6.0,142.33333333333334,1.0,1.0,3.0,1.0,0.0,0,1,-2.2369463509050433,-0.44405943426600114,中,0.11680482290881694,0.5115883670514596,0.46709579955509206,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,6,Beauty,Long Cycle,0.15420161429777235,52.76470588235294,0.45185666316813833,0.7143333333333333,0.7685714285714286,0.3890784895432736,0.45859059697013843,55.65764095465009,中忠诚度
CUST_000298,16,1348.47,84.279375,2025-12-02,2023-09-26,0.0,0.25,0.6258275423083522,0.6684348248925123,0.0971125,0.5996,0.25,4,97.21375,1555.42,206.95,29,798,1,0.15645688557708806,0.13296539494480922,0.16710870622312807,1.1533333827662147,7,2,3,3,1,0,0.0,1.0,2.0,0.0,1.0,56,Female,Young Professional,Store,West,0.49130242056513734,0.6258275423083522,0.6684348248925123,7.333333333333333,4.0,3.3333333333333335,4.0,3,passive,0.0,0.0,0.0,0.0,0.0,7.0,86.28571428571429,0.0,2.0,3.0,0.0,2.0,0,0,-0.8878552603259707,2.90827256949931,低,0.9392868615483456,0.6258275423083522,0.6684348248925123,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,5,Beauty,Long Cycle,0.6881745873849845,53.2,0.567784840555069,0.6455238095238094,1.0,0.3448244305963237,0.4412151572104416,59.96223427184878,中忠诚度
CUST_000299,19,3011.54,158.5021052631579,2025-12-12,2023-03-25,0.15789473684210525,0.21052631578947367,0.5092952629441388,0.1271529940167794,0.04220526315789474,0.3169,0.21052631578947367,4,162.7521052631579,3092.29,80.75,19,993,1,0.1072200553566608,0.026104891555592914,0.026769051371953557,1.0267487457374997,5,1,7,3,3,0,2.0,1.0,1.0,0.0,0.0,35,Male,Young Professional,Store,South,0.3021315477005372,0.5092952629441388,0.1271529940167794,7.5,4.0,3.5,3.5,2,promoter,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,1,1,-2.7035973572983183,-2.1367321183313717,中,0.4044014969558175,0.5092952629441388,0.1271529940167794,0,0,0.0,0.0,0.0,0,0,0,438.11544047013047,5,Beauty,Medium Cycle,0.76831857023061,55.166666666666664,0.6710584504951668,0.6474285714285714,1.0,0.23736842105263156,0.5069115642863874,62.481667580654566,中忠诚度
CUST_000300,21,3089.08,147.0990476190476,2025-11-14,2023-03-22,0.09523809523809523,0.23809523809523808,0.3841202417882938,0.4738598884750624,0.07770952380952381,0.4324,0.23809523809523808,5,154.28333333333333,3239.95,150.87,47,968,1,0.09145720042578423,0.046551165553309994,0.11282378297025294,1.04876848725759,1,9,6,1,3,1,2.0,0.0,2.0,1.0,0.0,57,Female,Young Professional,Online,North,0.34643731570159086,0.3841202417882938,0.47385988847506244,9.0,3.5,4.5,4.0,2,promoter,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1,1,-1.6694244715235693,-0.9387399483851271,中,2.9237629146275146,0.3841202417882938,0.4738598884750624,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.5113230971403667,48.4,0.6077162556993763,0.7900714285714284,1.0,0.0931578947368421,0.5604394744345428,62.78723392283777,中忠诚度
CUST_000301,18,2215.75,123.09722222222223,2025-12-24,2023-01-28,0.05555555555555555,0.5,0.07337857502969392,0.8911595141311426,0.11562777777777779,0.3607,0.5,9,128.92277777777778,2320.61,104.87,7,1061,1,0.03668928751484696,0.045171238924711726,0.4455797570655713,1.0472397593786806,2,4,4,5,2,1,1.0,2.0,4.0,2.0,0.0,18,Male,Young Professional,Online,North,0.15446815764996127,0.07337857502969392,0.8911595141311427,7.0,3.3333333333333335,4.0,3.0,3,detractor,2.0,0.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,-1,0,-2.042559378330943,2.6859791188103084,低,1.073490813648294,0.07337857502969392,0.8911595141311426,0,0,0.0,0.0,0.0,0,0,1,498.32680731697,6,Beauty,Long Cycle,0.8693952832667073,62.411764705882355,0.7119339774162875,0.5807142857142857,0.7371428571428571,0.1231578947368421,0.4560954328316873,55.62181923601657,中忠诚度
CUST_000302,24,3523.84,146.82666666666668,2025-11-13,2023-02-22,0.0,0.4166666666666667,0.8104449000495751,0.8372660267996198,0.14344166666666666,0.5115,0.4166666666666667,10,160.97541666666666,3863.41,339.58,48,995,1,0.3376853750206563,0.0878736987017423,0.3488608444998416,1.09628896052303,3,6,10,1,3,1,1.0,1.0,3.0,2.0,3.0,28,Male,Student,Online,North,0.5700085038892293,0.810444900049575,0.8372660267996198,10.0,5.0,5.0,5.0,3,promoter,4.0,0.0,9.5,4.0,0.0,10.0,115.2,1.0,1.0,7.0,1.0,0.0,1,2,3.7793949718848356,1.4847569894251584,高,10.183981866263697,0.8104449000495751,0.8372660267996198,0,0,0.0,0.0,0.0,0,1,0,438.11544047013047,6,Beauty,Medium Cycle,0.46172402631481724,43.26086956521739,0.6282560687243008,0.9999999999999999,0.6242857142857143,0.42862652455774086,0.6084509129583765,68.7681293387565,中忠诚度
CUST_000303,21,2680.6,127.64761904761905,2025-12-07,2023-03-08,0.0,0.23809523809523808,0.4156535306683128,0.48095285911166963,0.08369047619047619,0.4541,0.23809523809523808,5,132.59714285714284,2784.54,103.94,24,1005,1,0.09896512634959828,0.03731412939681354,0.11451258550277847,1.0386935291945343,5,5,4,2,3,2,0.0,3.0,1.0,1.0,0.0,45,Male,Family,Hybrid,Central,0.30653602561224946,0.4156535306683128,0.48095285911166963,7.0,3.3333333333333335,3.6666666666666665,4.0,3,detractor,0.0,0.0,0.0,0.0,0.0,7.0,200.28571428571428,1.0,4.0,2.0,0.0,0.0,-1,1,-2.168089779676663,-0.34243318363815933,中,-0.203810586392602,0.4156535306683128,0.48095285911166963,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,6,Beauty,Long Cycle,0.7027231860478294,50.25,0.6733705845441837,0.6007142857142858,1.0,0.499566452666112,0.5137444002499335,65.41863747292335,中忠诚度
CUST_000304,25,2727.59,109.1036,2025-12-23,2023-01-17,0.0,0.24,0.3958874848231183,0.5574761212846623,0.066596,0.5631,0.24,6,118.04119999999999,2951.0299999999997,223.45,8,1071,1,0.0950129963575484,0.07569367519977778,0.13379426910831893,1.0818193149158306,3,8,5,5,1,3,1.0,2.0,2.0,1.0,0.0,74,Male,Young Professional,Online,Central,0.24327729951627922,0.3958874848231183,0.5574761212846623,8.0,5.0,5.0,4.0,1,passive,2.0,0.0,10.5,2.0,0.0,6.0,251.66666666666666,0.0,3.0,2.0,1.0,0.0,0,1,-0.013914055776459773,-0.29599569333955633,中,-0.6682316118935837,0.3958874848231183,0.5574761212846623,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.7711422717554227,44.625,0.74891225295006,0.8221428571428571,0.73,0.4463958173094532,0.46665591125673034,67.66671494556597,中忠诚度
CUST_000305,26,3181.7000000000003,122.37307692307694,2025-12-10,2023-02-22,0.07692307692307693,0.23076923076923078,0.6704212608878726,0.26020710193841223,0.09197692307692308,0.5922,0.23076923076923078,6,134.9973076923077,3509.93,328.23,21,1022,1,0.15471259866643214,0.09348805017474003,0.06004779275501821,1.103071691661743,4,10,4,3,3,2,0.0,2.0,2.0,1.0,1.0,42,Male,High Net Worth,Online,South,0.72256976869483,0.6704212608878727,0.26020710193841223,10.0,5.0,5.0,5.0,2,promoter,0.0,0.0,0.0,0.0,0.0,14.0,50.285714285714285,1.0,3.0,6.0,2.0,2.0,1,2,2.9465666594569524,-1.2320966345711981,高,-0.6025482434438396,0.6704212608878726,0.26020710193841223,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.6565589267423182,40.88,0.7101361120948902,0.9999999999999999,1.0,0.5371615364088719,0.46334507277237547,76.31168250056541,高忠诚度
CUST_000306,31,3640.51,117.4358064516129,2025-12-09,2023-01-02,0.06451612903225806,0.1935483870967742,0.31038118857799085,0.8051437933706025,0.05245161290322581,0.4834,0.1935483870967742,6,121.8916129032258,3778.64,138.12,22,1072,1,0.06007377843444984,0.03654316284090549,0.15583428258785853,1.0378541097884542,7,6,5,3,8,2,1.0,2.0,2.0,0.0,1.0,67,Male,High Net Worth,Online,West,0.7750588133260653,0.31038118857799085,0.8051437933706025,9.0,4.0,4.333333333333333,4.666666666666667,3,promoter,1.0,0.0,5.0,1.0,0.0,10.0,82.5,1.0,2.0,7.0,0.0,0.0,1,2,0.8312326749652356,-2.745234073436894,高,-0.7461183777171355,0.31038118857799085,0.8051437933706025,0,0,0.0,0.0,0.0,0,0,0,513.7160654092345,6,Beauty,Long Cycle,0.6096700214146011,35.733333333333334,0.7534595602865646,0.8329047619047618,0.8685714285714285,0.4099730798813317,0.4881974164447428,69.92753472967853,中忠诚度
CUST_000307,27,2907.64,107.69037037037036,2025-09-11,2023-02-28,0.0,0.25925925925925924,0.39219016804853396,0.27921307523642874,0.0675037037037037,0.3968,0.25925925925925924,7,114.14444444444445,3081.9,174.24,111,926,1,0.10167893245702732,0.05651821337052775,0.07238857506129634,1.0598333511009626,5,7,4,5,2,4,0.0,0.0,5.0,2.0,0.0,40,Male,High Net Worth,Online,South,0.5369446838874926,0.39219016804853396,0.27921307523642874,8.5,4.0,4.0,3.5,2,passive,1.0,0.0,10.0,1.0,0.0,9.0,20.555555555555557,0.0,1.0,6.0,2.0,0.0,0,1,-0.6597498984220009,-0.6731847269268413,中,-0.7801971120788449,0.39219016804853396,0.27921307523642874,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.06319302792388737,35.61538461538461,0.5063048316306916,0.7413571428571428,0.7971428571428572,0.31583415741859866,0.46438290086391193,57.38347225172984,中忠诚度
CUST_000308,45,3591.89,79.81977777777777,2025-12-03,2023-02-21,0.0,0.3333333333333333,0.5567531332954277,0.573980502909545,0.12762444444444446,0.6358,0.3333333333333333,15,89.84755555555556,4043.14,451.24,28,1016,1,0.18558437776514258,0.11157872872848122,0.19132683430318168,1.1254892354287178,5,11,6,12,5,6,4.0,5.0,5.0,0.0,1.0,48,Male,High Net Worth,Online,East,0.8470199419028595,0.5567531332954277,0.573980502909545,10.0,5.0,5.0,5.0,1,promoter,2.0,0.0,7.0,2.0,0.0,11.0,46.18181818181818,0.0,2.0,6.0,1.0,2.0,1,2,5.320519699991336,0.7910630341724956,高,-0.9076210287443268,0.5567531332954277,0.573980502909545,0,0,0.0,0.0,0.0,0,0,0,498.32680731697,6,Beauty,Long Cycle,0.4603557756997372,23.09090909090909,0.811871270149432,0.9999999999999999,0.7799999999999999,0.41631608914105345,0.4395473343788494,73.89408945728148,高忠诚度
CUST_000309,40,5133.6900000000005,128.34225,2025-12-13,2023-01-03,0.0,0.2,0.6475586686699071,0.6785592456488331,0.069105,0.542,0.2,8,134.8345,5393.38,259.68,18,1075,1,0.12951173373398142,0.04813898909605923,0.1357118491297666,1.0505035946000167,3,8,6,9,10,4,0.0,3.0,1.0,2.0,2.0,47,Male,Young Professional,Store,North,0.7618356548008954,0.6475586686699071,0.6785592456488331,9.0,4.5,4.0,4.5,2,promoter,1.0,0.0,12.0,1.0,0.0,17.0,133.52941176470588,2.0,5.0,6.0,2.0,2.0,1,2,3.4429196545978256,-3.225457958185388,高,0.7852279760676708,0.6475586686699071,0.6785592456488331,0,0,0.0,0.0,0.0,0,0,0,513.7160654092345,6,Beauty,Long Cycle,0.5768819754898258,27.564102564102566,0.82066421753527,0.8390714285714286,0.7685714285714286,0.6665893211476438,0.697575644827217,77.58775815853815,高忠诚度
CUST_000310,28,3505.43,125.19392857142857,2025-09-25,2023-01-18,0.0,0.14285714285714285,0.35733911443813415,0.20173072351127622,0.024796428571428573,0.2968,0.14285714285714285,4,128.15607142857144,3588.37,82.94,97,981,1,0.05104844491973345,0.023107119076606758,0.028818674787325173,1.0235786759315517,3,7,8,3,4,3,1.0,3.0,0.0,0.0,0.0,59,Male,Family,Online,North,0.4843764990894026,0.35733911443813415,0.20173072351127622,9.333333333333334,5.0,4.333333333333333,4.0,3,promoter,2.0,0.0,7.0,2.0,0.0,10.0,136.0,0.0,4.0,5.0,1.0,0.0,1,1,-0.7405439193139883,-3.7424914604835657,中,1.1449426485922833,0.35733911443813415,0.20173072351127622,0,0,0.0,0.0,0.0,0,0,0,438.11544047013047,6,Beauty,Medium Cycle,0.10933239175561527,36.333333333333336,0.5494144612042545,0.8873809523809523,0.7799999999999999,0.4573112844742335,0.6323791486510922,66.71231414253133,中忠诚度
