customer_id,first_purchase,last_purchase,total_purchases,total_spend,avg_order_value,avg_discount_pct,promotion_rate,avg_base_price,age,gender,segment,channel,region,loyalty_tendency,price_sensitivity,promotion_responsiveness,duration_days,days_since_last,active_categories,primary_category,avg_category_threshold,max_category_threshold,weighted_churn_threshold,primary_churn_threshold,dynamic_churn_threshold,churned,avg_inter_purchase_days,time_to_next_purchase,repurchase_rate,threshold_group,expected_next_purchase_days,repurchase_probability
CUST_000246,2023-02-28,2025-12-18,25,3017.68,120.7072,0.091424,0.28,128.5932,19,Male,Family,Store,West,0.8190321507927897,0.46949004749713324,0.8176295735987267,1037,13,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,42.666666666666664,42.666666666666664,1,Short Cycle,42.666666666666664,0.7262550589421439
CUST_000247,2023-04-22,2025-12-26,20,2353.87,117.6935,0.12685,0.45,133.42249999999999,19,Female,Senior,Online,South,0.48842766962899603,0.2810974485641379,0.9231670014699882,984,5,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,51.526315789473685,51.526315789473685,1,Short Cycle,51.526315789473685,0.8272553011366441
CUST_000248,2023-01-28,2025-10-03,20,1593.6,79.67999999999999,0.188855,0.45,98.361,45,Female,High Net Worth,Hybrid,West,0.34921397695237405,0.7085121525915058,0.3710481749573247,1068,89,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,51.526315789473685,51.526315789473685,1,Short Cycle,51.526315789473685,0.22368050428844655
CUST_000249,2023-03-22,2025-11-08,9,895.8499999999999,99.53888888888888,0.0974,0.3333333333333333,106.67555555555555,71,Male,Senior,Store,East,0.2957915961594833,0.3433840643822426,0.4327859172885538,1015,53,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,489.87898021966913,489.87898021966913,0,120.25,120.25,1,Long Cycle,120.25,0.9136486811782127
CUST_000250,2023-03-28,2025-11-07,16,1607.47,100.466875,0.12223125,0.25,113.62375,40,Male,Young Professional,Hybrid,West,0.6060131170157556,0.7463221222342072,0.6002639942454425,1009,54,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,378.3554667547274,378.3554667547274,0,63.666666666666664,63.666666666666664,1,Short Cycle,63.666666666666664,0.5776959989876548
CUST_000251,2023-02-02,2025-11-26,24,3317.67,138.23625,0.05362083333333333,0.20833333333333334,144.93791666666667,54,Female,Young Professional,Store,South,0.4706481919732903,0.11774091126783634,0.5950124369094063,1063,35,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,44.69565217391305,44.69565217391305,1,Medium Cycle,44.69565217391305,0.5779259891302251
CUST_000252,2023-01-13,2025-12-22,20,2990.74,149.53699999999998,0.07477,0.25,156.232,49,Female,High Net Worth,Online,South,0.5887801806182545,0.4123134660531107,0.7610444253798097,1083,9,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,56.526315789473685,56.526315789473685,1,Medium Cycle,56.526315789473685,0.8323894395916199
CUST_000253,2023-01-05,2025-10-25,19,2246.32,118.22736842105265,0.038810526315789476,0.15789473684210525,121.13736842105264,50,Female,Young Professional,Store,North,0.22730641986149025,0.477783275926387,0.47142080733203623,1091,67,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,56.888888888888886,56.888888888888886,1,Long Cycle,56.888888888888886,0.41878044263340786
CUST_000254,2023-02-11,2025-12-23,18,2199.27,122.18166666666667,0.09756666666666668,0.2777777777777778,134.60277777777776,18,Female,High Net Worth,Hybrid,Central,0.45316333715233253,0.5499545845390981,0.7413291210294245,1054,8,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,61.529411764705884,61.529411764705884,1,Long Cycle,61.529411764705884,0.8611211548689566
CUST_000255,2023-02-21,2025-12-17,29,4070.35,140.35689655172413,0.0743,0.2413793103448276,150.58448275862068,36,Female,Family,Store,West,0.7409467365426572,0.7117235905578826,0.7725693233029233,1044,14,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,36.785714285714285,36.785714285714285,1,Long Cycle,36.785714285714285,0.6779616764607052
CUST_000256,2023-01-25,2025-11-23,20,2310.6,115.53,0.11012999999999999,0.25,122.795,19,Female,High Net Worth,Hybrid,North,0.14257850243280723,0.4413803831269956,0.4720468414452497,1071,38,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,378.3554667547274,378.3554667547274,0,54.36842105263158,54.36842105263158,1,Short Cycle,54.36842105263158,0.6300132837821993
CUST_000257,2023-01-25,2025-12-04,21,2054.84,97.84952380952382,0.08343809523809524,0.3333333333333333,104.46904761904761,70,Female,Student,Hybrid,Central,0.23929034748927552,0.09037669702984141,0.8143139077456905,1071,27,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,52.2,52.2,1,Short Cycle,52.2,0.6953100928490707
CUST_000258,2023-04-01,2025-10-04,13,1414.8899999999999,108.8376923076923,0.08279230769230769,0.38461538461538464,115.92692307692309,61,Female,High Net Worth,Online,West,0.4328249604127895,0.2336755631372422,0.4663627770398758,1005,88,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,76.41666666666667,76.41666666666667,1,Medium Cycle,76.41666666666667,0.4071566096567467
CUST_000259,2023-03-08,2025-12-20,36,4691.58,130.32166666666666,0.04192222222222222,0.2222222222222222,134.97444444444443,43,Male,Family,Online,East,0.7812213092003,0.14117985399988608,0.8781646907164198,1029,11,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,29.085714285714285,29.085714285714285,1,Medium Cycle,29.085714285714285,0.643081812330428
CUST_000260,2023-02-07,2025-12-21,38,3688.87,97.07552631578947,0.10319210526315789,0.3157894736842105,103.385,49,Male,Student,Store,West,0.8511060683614362,0.8096458463203526,0.7432893099467556,1058,10,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,28.324324324324323,28.324324324324323,1,Long Cycle,28.324324324324323,0.6448848151957713
CUST_000261,2023-03-19,2025-12-06,17,1695.43,99.73117647058824,0.10764705882352942,0.5294117647058824,108.84117647058824,23,Male,Family,Store,South,0.26599849482592275,0.41239676697653854,0.9135709276989827,1018,25,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,62.0625,62.0625,1,Long Cycle,62.0625,0.773819508820917
CUST_000262,2023-02-06,2025-10-01,32,3765.6,117.675,0.101403125,0.40625,132.31125,49,Female,Family,Hybrid,South,0.7712239633733906,0.2964296060137291,0.7578006739072158,1059,91,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,31.225806451612904,31.225806451612904,1,Short Cycle,31.225806451612904,0.11275802782211874
CUST_000263,2023-01-05,2025-12-26,34,4217.25,124.03676470588235,0.07105882352941176,0.2647058823529412,132.9635294117647,72,Female,Senior,Hybrid,East,0.8596031927698493,0.46599298610044615,0.3599392677381221,1091,5,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,32.90909090909091,32.90909090909091,1,Long Cycle,32.90909090909091,0.7142653325280758
CUST_000264,2023-03-17,2025-12-18,27,3988.83,147.73444444444445,0.061848148148148145,0.2222222222222222,157.20222222222222,21,Female,High Net Worth,Online,North,0.6744317614568927,0.5108647767848036,0.9603727106810714,1020,13,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,38.73076923076923,38.73076923076923,1,Medium Cycle,38.73076923076923,0.6990676601529773
CUST_000265,2023-02-04,2025-12-27,19,2679.0,141.0,0.05671052631578948,0.3157894736842105,147.73210526315788,72,Male,High Net Worth,Online,Central,0.5033764576272375,0.41842962700483893,0.744554674613967,1061,4,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,58.72222222222222,58.72222222222222,1,Medium Cycle,58.72222222222222,0.8664047740709069
CUST_000266,2023-01-14,2025-12-28,26,3379.4,129.97692307692307,0.13492307692307692,0.46153846153846156,144.70538461538462,28,Male,Student,Hybrid,West,0.5237333961294357,0.5018762666588136,0.8381906374873653,1082,3,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,43.16,43.16,1,Short Cycle,43.16,0.7922606120197024
CUST_000267,2023-01-11,2025-10-30,24,2812.56,117.19,0.11890833333333334,0.4166666666666667,133.54999999999998,73,Male,Family,Online,South,0.3277873587264933,0.5976550711852392,0.35673441323047833,1085,62,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,44.47826086956522,44.47826086956522,1,Medium Cycle,44.47826086956522,0.36119239908792466
CUST_000268,2023-01-19,2025-08-27,11,1339.4099999999999,121.76454545454544,0.0673,0.2727272727272727,126.04545454545455,34,Male,Family,Hybrid,North,0.332823100162601,0.18715625982593753,0.33133171335627826,1077,126,4,Clothing,471.3816952756581,570.7290665608045,471.3816952756581,378.3554667547274,378.3554667547274,0,95.1,95.1,1,Short Cycle,95.1,0.2654827074214058
CUST_000269,2023-03-05,2025-10-31,16,2701.39,168.836875,0.0983875,0.375,182.393125,55,Female,Student,Store,East,0.39218215169172016,0.4251119858530567,0.7052611055019062,1032,61,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,64.73333333333333,64.73333333333333,1,Medium Cycle,64.73333333333333,0.5301701650311236
CUST_000270,2023-02-04,2025-11-14,13,1868.3999999999999,143.72307692307692,0.0,0.0,143.72307692307692,41,Male,Young Professional,Store,South,0.38723427760033874,0.46170261306644617,0.1866730248565102,1061,47,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,84.5,84.5,1,Long Cycle,84.5,0.7764789581409366
CUST_000271,2023-05-01,2025-06-13,10,949.3,94.92999999999999,0.11428,0.4,103.292,22,Male,Young Professional,Online,East,0.3706284447612304,0.6195610649116788,0.7113470540401673,975,201,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,86.0,86.0,1,Long Cycle,86.0,0.009856738402193033
CUST_000272,2023-04-09,2025-12-21,16,1740.65,108.790625,0.016025,0.0625,111.03625,69,Female,Family,Store,West,0.21372282044534482,0.616433474880452,0.44903166572297704,997,10,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,570.7290665608045,570.7290665608045,0,65.8,65.8,1,Long Cycle,65.8,0.8710585205849296
CUST_000273,2023-02-06,2025-12-02,50,5531.02,110.6204,0.10345599999999999,0.34,116.8202,51,Male,Family,Store,Central,0.8467228679099534,0.2534164849448002,0.7318568478408234,1059,29,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,21.020408163265305,21.020408163265305,1,Short Cycle,21.020408163265305,0.4357334934349206
CUST_000274,2023-01-13,2025-11-14,12,1792.6,149.38333333333333,0.12434166666666667,0.4166666666666667,163.31750000000002,23,Female,Family,Store,South,0.4558431212630053,0.12073760550253547,0.625502818766751,1083,47,5,Beauty,475.08115226446023,570.7290665608045,475.08115226446023,438.11544047013047,438.11544047013047,0,94.18181818181819,94.18181818181819,1,Medium Cycle,94.18181818181819,0.8306319496264798
CUST_000275,2023-01-12,2025-07-05,16,1302.34,81.39625,0.0945125,0.25,87.28375,39,Female,Young Professional,Online,South,0.352524311525455,0.3695456890621302,0.6730981449608653,1084,179,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,60.333333333333336,60.333333333333336,1,Short Cycle,60.333333333333336,0.00806186111637841
CUST_000276,2023-01-26,2025-12-05,9,741.89,82.43222222222222,0.061877777777777775,0.2222222222222222,89.58333333333333,28,Male,Young Professional,Store,West,0.16115776510598945,0.4943008015039763,0.3869238204723623,1070,26,5,Clothing,479.8485693023734,570.7290665608045,479.8485693023734,498.32680731697,498.32680731697,0,130.5,130.5,1,Long Cycle,130.5,0.9829487430955456
CUST_000277,2023-01-20,2025-12-14,21,2317.92,110.37714285714286,0.1499047619047619,0.47619047619047616,125.57523809523809,65,Female,Young Professional,Hybrid,North,0.6550606523289494,0.6896994213045597,0.8870854256933794,1076,17,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,378.3554667547274,378.3554667547274,0,52.95,52.95,1,Short Cycle,52.95,0.7669770011533394
CUST_000278,2023-01-19,2025-11-16,25,2417.32,96.6928,0.12606399999999998,0.4,106.6108,33,Female,High Net Worth,Online,Central,0.308160420892726,0.17013022746033987,0.9222330809526135,1077,45,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,43.0,43.0,1,Long Cycle,43.0,0.4838264075007066
CUST_000279,2023-01-28,2025-12-23,19,2333.42,122.81157894736843,0.036305263157894736,0.21052631578947367,124.88210526315791,50,Female,Family,Online,South,0.37717512831387606,0.08766064506261984,0.4501589020836133,1068,8,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,58.888888888888886,58.888888888888886,1,Short Cycle,58.888888888888886,0.8489242700732307
CUST_000280,2023-06-02,2025-08-02,16,1557.55,97.346875,0.0558375,0.25,102.031875,26,Male,Family,Online,Central,0.3190672631443641,0.19318336217129137,0.7424642636929671,943,151,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,52.8,52.8,1,Long Cycle,52.8,0.02323397222924939
CUST_000281,2023-01-07,2025-12-19,29,4107.21,141.62793103448277,0.02482758620689655,0.10344827586206896,143.24758620689656,23,Female,Senior,Store,South,0.6374359762322861,0.08361379402246583,0.2269126208087984,1089,12,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,38.464285714285715,38.464285714285715,1,Short Cycle,38.464285714285715,0.7042258778096416
CUST_000282,2023-01-18,2025-11-14,27,4041.04,149.66814814814813,0.10026666666666666,0.25925925925925924,159.32111111111112,33,Female,Young Professional,Store,Central,0.5554087667835396,0.4826022521379685,0.6198036891295459,1078,47,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,39.65384615384615,39.65384615384615,1,Medium Cycle,39.65384615384615,0.4407958714987913
CUST_000283,2023-12-12,2025-01-18,5,553.2,110.64000000000001,0.15333999999999998,0.6,138.668,46,Male,High Net Worth,Store,East,0.10161201302462089,0.4469108446392501,0.6096838344640602,750,347,5,Beauty,502.1532719953617,570.7290665608045,502.1532719953617,489.87898021966913,489.87898021966913,0,100.75,100.75,1,Long Cycle,100.75,2.972405341861162e-07
CUST_000284,2023-04-27,2025-12-20,40,4004.7599999999998,100.119,0.0912875,0.225,108.68375,20,Male,Student,Online,South,0.7465704283917763,0.5442773902166395,0.3176757949219666,979,11,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,24.82051282051282,24.82051282051282,1,Short Cycle,24.82051282051282,0.6103482330581931
CUST_000285,2023-01-02,2025-09-22,24,3315.4,138.14166666666668,0.11389166666666667,0.4166666666666667,149.96375,37,Other,Young Professional,Online,Central,0.660072510227836,0.19549289932427216,0.5588051184029654,1094,100,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,43.21739130434783,43.21739130434783,1,Short Cycle,43.21739130434783,0.1247977189089422
CUST_000286,2023-04-13,2025-12-29,18,2905.57,161.42055555555555,0.03311111111111111,0.1111111111111111,164.9972222222222,53,Female,Family,Store,North,0.49886338197670244,0.5893006910020113,0.8615130093248938,993,2,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,58.294117647058826,58.294117647058826,1,Medium Cycle,58.294117647058826,0.8731540428395534
CUST_000287,2023-05-09,2025-10-30,22,3125.8,142.0818181818182,0.08551363636363636,0.4090909090909091,154.37954545454545,36,Male,High Net Worth,Store,East,0.2914601718445416,0.21867787616441545,0.8862993499302774,967,62,4,Beauty,451.16917369037424,498.32680731697,451.16917369037424,438.11544047013047,438.11544047013047,0,43.095238095238095,43.095238095238095,1,Medium Cycle,43.095238095238095,0.3507428306908652
CUST_000288,2023-02-04,2025-11-20,25,2510.43,100.4172,0.08323599999999999,0.24,106.27159999999999,43,Female,High Net Worth,Hybrid,East,0.7321740786799632,0.4745196903315144,0.4858634921966226,1061,41,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,42.5,42.5,1,Short Cycle,42.5,0.5121316487518259
CUST_000289,2023-03-02,2025-09-02,23,3323.85,144.51521739130433,0.11930869565217392,0.34782608695652173,167.3121739130435,20,Male,Family,Online,North,0.5019185592448059,0.8432393565418769,0.3343604057261571,1035,120,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,41.59090909090909,41.59090909090909,1,Medium Cycle,41.59090909090909,0.05593607580693338
CUST_000290,2023-02-21,2025-12-21,16,1878.3300000000002,117.39562500000001,0.09374375,0.375,122.941875,36,Male,Senior,Store,Central,0.37700691215211046,0.19862221899968358,0.5553708634410948,1044,10,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,378.3554667547274,378.3554667547274,0,68.93333333333334,68.93333333333334,1,Short Cycle,68.93333333333334,0.8839449574422613
CUST_000291,2023-06-12,2025-12-30,16,2453.22,153.32625,0.12396875,0.3125,164.20125,37,Male,Young Professional,Store,West,0.2097502926205175,0.2373213157305233,0.6960005651357686,933,1,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,378.3554667547274,378.3554667547274,0,62.13333333333333,62.13333333333333,1,Short Cycle,62.13333333333333,0.8924287838932178
CUST_000292,2023-01-18,2025-11-28,15,1914.4499999999998,127.62999999999998,0.07896,0.2,133.96333333333334,49,Male,High Net Worth,Store,North,0.46383286192920214,0.2134410077279595,0.581655541974468,1078,33,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,74.64285714285714,74.64285714285714,1,Short Cycle,74.64285714285714,0.8007649551455432
CUST_000293,2023-01-16,2025-10-28,31,4084.8,131.76774193548388,0.05905806451612903,0.1935483870967742,137.3116129032258,24,Male,Young Professional,Store,Central,0.8124803934594235,0.26199753569461043,0.5347718513382003,1080,64,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,33.86666666666667,33.86666666666667,1,Short Cycle,33.86666666666667,0.2706037859264062
CUST_000294,2023-01-04,2025-11-24,16,1999.06,124.94125,0.123625,0.4375,135.63375,69,Male,High Net Worth,Store,North,0.43161364249401313,0.2329185746969105,0.4165852145384675,1092,37,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,70.33333333333333,70.33333333333333,1,Short Cycle,70.33333333333333,0.7504389155848191
CUST_000295,2023-02-01,2025-10-26,13,1805.09,138.8530769230769,0.033723076923076925,0.15384615384615385,147.27846153846156,58,Female,Senior,Hybrid,North,0.16095916776200628,0.2829798656819357,0.36738761261738767,1064,66,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,489.87898021966913,489.87898021966913,0,83.16666666666667,83.16666666666667,1,Long Cycle,83.16666666666667,0.6361076482479205
CUST_000296,2023-04-24,2025-12-25,19,1468.72,77.30105263157895,0.07369473684210527,0.3157894736842105,85.75473684210526,50,Male,Senior,Online,South,0.3913256389970091,0.32964295233108687,0.7336376679797129,982,6,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,378.3554667547274,378.3554667547274,0,54.22222222222222,54.22222222222222,1,Short Cycle,54.22222222222222,0.8359037077722619
CUST_000297,2023-04-06,2025-09-19,18,2149.99,119.44388888888888,0.07361111111111111,0.2222222222222222,123.3261111111111,57,Male,Family,Online,Central,0.3894983189462793,0.5115883670514596,0.467095799555092,1000,103,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,52.76470588235294,52.76470588235294,1,Long Cycle,52.76470588235294,0.15420161429777235
CUST_000298,2023-09-26,2025-12-02,16,1348.47,84.279375,0.0971125,0.25,97.21375,56,Female,Young Professional,Store,West,0.49130242056513734,0.6258275423083522,0.6684348248925123,827,29,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,489.87898021966913,489.87898021966913,0,53.2,53.2,1,Long Cycle,53.2,0.6881745873849845
CUST_000299,2023-03-25,2025-12-12,19,3011.54,158.5021052631579,0.04220526315789474,0.21052631578947367,162.7521052631579,35,Male,Young Professional,Store,South,0.3021315477005372,0.5092952629441388,0.1271529940167794,1012,19,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,55.166666666666664,55.166666666666664,1,Medium Cycle,55.166666666666664,0.76831857023061
CUST_000300,2023-03-22,2025-11-14,21,3089.08,147.0990476190476,0.07770952380952381,0.23809523809523808,154.28333333333333,57,Female,Young Professional,Online,North,0.34643731570159086,0.3841202417882938,0.47385988847506244,1015,47,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,48.4,48.4,1,Short Cycle,48.4,0.5113230971403667
CUST_000301,2023-01-28,2025-12-24,18,2215.75,123.09722222222223,0.11562777777777779,0.5,128.92277777777778,18,Male,Young Professional,Online,North,0.15446815764996127,0.07337857502969392,0.8911595141311427,1068,7,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,62.411764705882355,62.411764705882355,1,Long Cycle,62.411764705882355,0.8693952832667073
CUST_000302,2023-02-22,2025-11-13,24,3523.84,146.82666666666668,0.14344166666666666,0.4166666666666667,160.97541666666666,28,Male,Student,Online,North,0.5700085038892293,0.810444900049575,0.8372660267996198,1043,48,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,43.26086956521739,43.26086956521739,1,Medium Cycle,43.26086956521739,0.46172402631481724
CUST_000303,2023-03-08,2025-12-07,21,2680.6,127.64761904761905,0.08369047619047619,0.23809523809523808,132.59714285714284,45,Male,Family,Hybrid,Central,0.30653602561224946,0.4156535306683128,0.48095285911166963,1029,24,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,50.25,50.25,1,Long Cycle,50.25,0.7027231860478294
CUST_000304,2023-01-17,2025-12-23,25,2727.59,109.1036,0.066596,0.24,118.04119999999999,74,Male,Young Professional,Online,Central,0.24327729951627922,0.3958874848231183,0.5574761212846623,1079,8,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,44.625,44.625,1,Short Cycle,44.625,0.7711422717554227
CUST_000305,2023-02-22,2025-12-10,26,3181.7000000000003,122.37307692307694,0.09197692307692308,0.23076923076923078,134.9973076923077,42,Male,High Net Worth,Online,South,0.72256976869483,0.6704212608878727,0.26020710193841223,1043,21,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,40.88,40.88,1,Short Cycle,40.88,0.6565589267423182
CUST_000306,2023-01-02,2025-12-09,31,3640.51,117.4358064516129,0.05245161290322581,0.1935483870967742,121.8916129032258,67,Male,High Net Worth,Online,West,0.7750588133260653,0.31038118857799085,0.8051437933706025,1094,22,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,35.733333333333334,35.733333333333334,1,Long Cycle,35.733333333333334,0.6096700214146011
CUST_000307,2023-02-28,2025-09-11,27,2907.64,107.69037037037036,0.0675037037037037,0.25925925925925924,114.14444444444445,40,Male,High Net Worth,Online,South,0.5369446838874926,0.39219016804853396,0.27921307523642874,1037,111,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,35.61538461538461,35.61538461538461,1,Short Cycle,35.61538461538461,0.06319302792388737
CUST_000308,2023-02-21,2025-12-03,45,3591.89,79.81977777777777,0.12762444444444446,0.3333333333333333,89.84755555555556,48,Male,High Net Worth,Online,East,0.8470199419028595,0.5567531332954277,0.573980502909545,1044,28,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,23.09090909090909,23.09090909090909,1,Long Cycle,23.09090909090909,0.4603557756997372
CUST_000309,2023-01-03,2025-12-13,40,5133.6900000000005,128.34225,0.069105,0.2,134.8345,47,Male,Young Professional,Store,North,0.7618356548008954,0.6475586686699071,0.6785592456488331,1093,18,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,27.564102564102566,27.564102564102566,1,Long Cycle,27.564102564102566,0.5768819754898258
CUST_000310,2023-01-18,2025-09-25,28,3505.43,125.19392857142857,0.024796428571428573,0.14285714285714285,128.15607142857144,59,Male,Family,Online,North,0.4843764990894026,0.35733911443813415,0.20173072351127622,1078,97,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,36.333333333333336,36.333333333333336,1,Medium Cycle,36.333333333333336,0.10933239175561527
CUST_000311,2023-01-10,2025-11-06,11,1855.36,168.6690909090909,0.10877272727272728,0.36363636363636365,186.68272727272725,52,Male,Student,Hybrid,North,0.2361844190634108,0.430648873189539,0.5241555755759114,1086,55,4,Clothing,457.1284449877656,513.7160654092345,457.1284449877656,438.11544047013047,438.11544047013047,0,103.1,103.1,1,Medium Cycle,103.1,0.8352899808193619
CUST_000312,2023-02-07,2025-11-30,20,2397.45,119.87249999999999,0.14357999999999999,0.35,135.4035,24,Female,Senior,Online,South,0.39389950243971267,0.7227312283481409,0.9565274365272911,1058,31,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,54.05263157894737,54.05263157894737,1,Short Cycle,54.05263157894737,0.6798997809488074
CUST_000313,2023-01-10,2025-08-10,15,2660.27,177.35133333333334,0.10680666666666667,0.4,183.91066666666666,33,Female,Young Professional,Store,South,0.31093453858616893,0.37434861350322535,0.34954703001980963,1086,143,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,67.35714285714286,67.35714285714286,1,Medium Cycle,67.35714285714286,0.06254610419351891
CUST_000314,2023-01-06,2025-12-02,22,1974.9499999999998,89.77045454545454,0.051495454545454546,0.2727272727272727,94.93954545454545,43,Male,Student,Hybrid,North,0.6339811640891277,0.33624888945921366,0.45668992023264887,1090,29,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,50.523809523809526,50.523809523809526,1,Short Cycle,50.523809523809526,0.6687339661445385
CUST_000315,2023-03-10,2025-09-29,20,2467.51,123.37550000000002,0.091025,0.35,130.845,65,Female,Young Professional,Store,South,0.3920390880569252,0.47064714476780395,0.629812059473546,1027,93,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,49.1578947368421,49.1578947368421,1,Long Cycle,49.1578947368421,0.18701523983147628
CUST_000316,2023-02-21,2025-10-09,19,3251.87,171.15105263157895,0.08839999999999999,0.3157894736842105,182.06157894736842,74,Female,Young Professional,Store,Central,0.1380822989258208,0.31183564338796127,0.5564796506239817,1044,83,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,53.388888888888886,53.388888888888886,1,Medium Cycle,53.388888888888886,0.27412008590654335
