customer_id,purchase_date,purchase_amount,base_price,discount_amount,discount_pct,is_promotion,promotion_type,order_number,discount_used,is_returned,product_category,price_sensitivity,promotion_responsiveness
CUST_000251,2025-08-06,12.6,12.6,0.0,0.0,0,None,21,0,0,Food,0.11774091126783634,0.5950124369094063
CUST_000251,2025-10-03,10.87,10.87,0.0,0.0,0,None,22,0,0,Food,0.11774091126783634,0.5950124369094063
CUST_000251,2025-11-17,99.37,99.37,0.0,0.0,0,None,23,0,0,Clothing,0.11774091126783634,0.5950124369094063
CUST_000251,2025-11-26,362.45,362.45,0.0,0.0,0,None,24,0,0,Electronics,0.11774091126783634,0.5950124369094063
CUST_000252,2023-01-13,71.62,71.62,0.0,0.0,0,None,1,0,0,Clothing,0.4123134660531107,0.7610444253798097
CUST_000252,2023-04-13,62.86,62.86,0.0,0.0,0,None,2,0,0,Clothing,0.4123134660531107,0.7610444253798097
CUST_000252,2023-04-19,301.43,357.33,55.89,0.1564,1,Bundle Deal,3,1,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2023-05-06,26.87,62.3,35.43,0.5687,1,Direct Discount,4,1,0,Clothing,0.4123134660531107,0.7610444253798097
CUST_000252,2023-07-16,66.67,79.18,12.51,0.158,1,Direct Discount,5,1,0,Sports,0.4123134660531107,0.7610444253798097
CUST_000252,2023-08-18,29.33,29.33,0.0,0.0,0,None,6,0,0,Food,0.4123134660531107,0.7610444253798097
CUST_000252,2023-10-04,178.74,178.74,0.0,0.0,0,None,7,0,0,Sports,0.4123134660531107,0.7610444253798097
CUST_000252,2024-01-11,51.64,51.64,0.0,0.0,0,None,8,0,0,Beauty,0.4123134660531107,0.7610444253798097
CUST_000252,2024-01-22,24.32,24.32,0.0,0.0,0,None,9,0,0,Food,0.4123134660531107,0.7610444253798097
CUST_000252,2024-04-02,403.4,403.4,0.0,0.0,0,None,10,0,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2024-05-25,172.56,172.56,0.0,0.0,0,None,11,0,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2024-09-06,224.3,224.3,0.0,0.0,0,None,12,0,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2025-01-16,61.6,61.6,0.0,0.0,0,None,13,0,0,Clothing,0.4123134660531107,0.7610444253798097
CUST_000252,2025-03-05,65.96,85.71,19.75,0.2305,1,Membership Discount,14,1,1,Home,0.4123134660531107,0.7610444253798097
CUST_000252,2025-04-16,534.19,534.19,0.0,0.0,0,None,15,0,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2025-05-08,16.69,27.0,10.31,0.3818,1,Direct Discount,16,1,0,Beauty,0.4123134660531107,0.7610444253798097
CUST_000252,2025-06-05,93.13,93.13,0.0,0.0,0,None,17,0,0,Clothing,0.4123134660531107,0.7610444253798097
CUST_000252,2025-07-26,138.01,138.01,0.0,0.0,0,None,18,0,0,Electronics,0.4123134660531107,0.7610444253798097
CUST_000252,2025-10-14,261.41,261.41,0.0,0.0,0,None,19,0,0,Home,0.4123134660531107,0.7610444253798097
CUST_000252,2025-12-22,206.01,206.01,0.0,0.0,0,None,20,0,0,Home,0.4123134660531107,0.7610444253798097
CUST_000253,2023-01-05,34.41,38.88,4.47,0.1149,1,Coupon,1,1,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2023-01-13,23.98,29.57,5.58,0.1889,1,Direct Discount,2,1,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2023-03-31,225.15,225.15,0.0,0.0,0,None,3,0,0,Electronics,0.477783275926387,0.47142080733203623
CUST_000253,2023-04-23,197.42,197.42,0.0,0.0,0,None,4,0,0,Electronics,0.477783275926387,0.47142080733203623
CUST_000253,2023-07-19,38.6,38.6,0.0,0.0,0,None,5,0,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2023-09-03,379.83,379.83,0.0,0.0,0,None,6,0,1,Electronics,0.477783275926387,0.47142080733203623
CUST_000253,2023-10-13,125.59,125.59,0.0,0.0,0,None,7,0,0,Sports,0.477783275926387,0.47142080733203623
CUST_000253,2023-10-27,34.01,34.01,0.0,0.0,0,None,8,0,0,Beauty,0.477783275926387,0.47142080733203623
CUST_000253,2023-12-04,95.14,95.14,0.0,0.0,0,None,9,0,0,Clothing,0.477783275926387,0.47142080733203623
CUST_000253,2023-12-05,18.55,18.55,0.0,0.0,0,None,10,0,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2023-12-11,123.74,123.74,0.0,0.0,0,None,11,0,0,Sports,0.477783275926387,0.47142080733203623
CUST_000253,2024-06-23,22.15,22.15,0.0,0.0,0,None,12,0,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2025-01-07,120.19,120.19,0.0,0.0,0,None,13,0,0,Sports,0.477783275926387,0.47142080733203623
CUST_000253,2025-02-21,40.16,40.16,0.0,0.0,0,None,14,0,0,Food,0.477783275926387,0.47142080733203623
CUST_000253,2025-06-14,59.07,104.3,45.22,0.4336,1,Direct Discount,15,1,0,Clothing,0.477783275926387,0.47142080733203623
CUST_000253,2025-08-02,222.03,222.03,0.0,0.0,0,None,16,0,1,Home,0.477783275926387,0.47142080733203623
CUST_000253,2025-08-27,214.68,214.68,0.0,0.0,0,None,17,0,0,Electronics,0.477783275926387,0.47142080733203623
CUST_000253,2025-09-04,212.73,212.73,0.0,0.0,0,None,18,0,0,Electronics,0.477783275926387,0.47142080733203623
CUST_000253,2025-10-25,58.89,58.89,0.0,0.0,0,None,19,0,0,Beauty,0.477783275926387,0.47142080733203623
CUST_000254,2023-02-11,44.25,44.25,0.0,0.0,0,None,1,0,0,Beauty,0.5499545845390981,0.7413291210294245
CUST_000254,2023-03-22,107.4,107.4,0.0,0.0,0,None,2,0,0,Beauty,0.5499545845390981,0.7413291210294245
CUST_000254,2023-06-19,73.33,101.2,27.88,0.2755,1,Direct Discount,3,1,0,Clothing,0.5499545845390981,0.7413291210294245
CUST_000254,2023-08-26,178.19,178.19,0.0,0.0,0,None,4,0,0,Home,0.5499545845390981,0.7413291210294245
CUST_000254,2023-10-26,265.64,380.05,114.41,0.301,1,Seasonal Sale,5,1,0,Electronics,0.5499545845390981,0.7413291210294245
CUST_000254,2024-01-20,85.92,85.92,0.0,0.0,0,None,6,0,0,Clothing,0.5499545845390981,0.7413291210294245
CUST_000254,2024-04-05,164.7,164.7,0.0,0.0,0,None,7,0,0,Sports,0.5499545845390981,0.7413291210294245
CUST_000254,2024-05-03,34.16,50.78,16.62,0.3272,1,Bundle Deal,8,1,0,Beauty,0.5499545845390981,0.7413291210294245
CUST_000254,2024-07-19,25.58,25.58,0.0,0.0,0,None,9,0,0,Food,0.5499545845390981,0.7413291210294245
CUST_000254,2024-08-20,353.08,353.08,0.0,0.0,0,None,10,0,0,Electronics,0.5499545845390981,0.7413291210294245
CUST_000254,2025-01-06,124.44,124.44,0.0,0.0,0,None,11,0,0,Sports,0.5499545845390981,0.7413291210294245
CUST_000254,2025-02-18,37.77,79.19,41.43,0.5231,1,Bundle Deal,12,1,0,Clothing,0.5499545845390981,0.7413291210294245
CUST_000254,2025-03-16,328.12,328.12,0.0,0.0,0,None,13,0,0,Electronics,0.5499545845390981,0.7413291210294245
CUST_000254,2025-04-19,111.38,111.38,0.0,0.0,0,None,14,0,0,Sports,0.5499545845390981,0.7413291210294245
CUST_000254,2025-05-17,55.79,55.79,0.0,0.0,0,None,15,0,0,Food,0.5499545845390981,0.7413291210294245
CUST_000254,2025-10-03,47.33,70.59,23.26,0.3294,1,Direct Discount,16,1,1,Beauty,0.5499545845390981,0.7413291210294245
CUST_000254,2025-11-24,41.65,41.65,0.0,0.0,0,None,17,0,0,Food,0.5499545845390981,0.7413291210294245
CUST_000254,2025-12-23,120.54,120.54,0.0,0.0,0,None,18,0,0,Clothing,0.5499545845390981,0.7413291210294245
CUST_000255,2023-02-21,52.3,66.13,13.83,0.2092,1,Seasonal Sale,1,1,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2023-03-02,73.43,108.74,35.31,0.3247,1,Direct Discount,2,1,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2023-06-02,93.48,93.48,0.0,0.0,0,None,3,0,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000255,2023-06-18,45.66,45.66,0.0,0.0,0,None,4,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2023-07-10,75.42,129.94,54.52,0.4196,1,Direct Discount,5,1,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000255,2023-10-29,143.23,143.23,0.0,0.0,0,None,6,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2023-11-25,437.13,437.13,0.0,0.0,0,None,7,0,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2024-01-22,138.11,138.11,0.0,0.0,0,None,8,0,0,Sports,0.7117235905578826,0.7725693233029233
CUST_000255,2024-04-04,461.91,461.91,0.0,0.0,0,None,9,0,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2024-04-17,28.9,28.9,0.0,0.0,0,None,10,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2024-05-01,96.47,96.47,0.0,0.0,0,None,11,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2024-07-15,196.33,196.33,0.0,0.0,0,None,12,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2024-08-17,38.91,38.91,0.0,0.0,0,None,13,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2024-08-17,49.03,49.03,0.0,0.0,0,None,14,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2024-10-02,257.19,376.36,119.18,0.3167,1,Bundle Deal,15,1,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2024-10-18,140.04,140.04,0.0,0.0,0,None,16,0,0,Sports,0.7117235905578826,0.7725693233029233
CUST_000255,2024-11-18,62.76,92.91,30.15,0.3245,1,Coupon,17,1,0,Sports,0.7117235905578826,0.7725693233029233
CUST_000255,2024-12-25,134.09,134.09,0.0,0.0,0,None,18,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2025-02-25,17.85,17.85,0.0,0.0,0,None,19,0,0,Beauty,0.7117235905578826,0.7725693233029233
CUST_000255,2025-03-17,567.71,567.71,0.0,0.0,0,None,20,0,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2025-03-20,98.88,98.88,0.0,0.0,0,None,21,0,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000255,2025-07-06,92.15,92.15,0.0,0.0,0,None,22,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2025-08-05,113.57,113.57,0.0,0.0,0,None,23,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2025-09-08,79.75,79.75,0.0,0.0,0,None,24,0,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000255,2025-09-24,191.78,191.78,0.0,0.0,0,None,25,0,0,Home,0.7117235905578826,0.7725693233029233
CUST_000255,2025-10-06,30.52,35.18,4.66,0.1325,1,Direct Discount,26,1,0,Food,0.7117235905578826,0.7725693233029233
CUST_000255,2025-11-11,52.16,91.12,38.96,0.4275,1,Direct Discount,27,1,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000255,2025-11-21,240.6,240.6,0.0,0.0,0,None,28,0,0,Electronics,0.7117235905578826,0.7725693233029233
CUST_000255,2025-12-17,60.99,60.99,0.0,0.0,0,None,29,0,0,Clothing,0.7117235905578826,0.7725693233029233
CUST_000256,2023-01-25,24.84,41.27,16.42,0.398,1,Direct Discount,1,1,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2023-02-15,229.62,229.62,0.0,0.0,0,None,2,0,0,Electronics,0.4413803831269956,0.4720468414452497
CUST_000256,2023-09-03,388.96,388.96,0.0,0.0,0,None,3,0,0,Electronics,0.4413803831269956,0.4720468414452497
CUST_000256,2023-09-14,100.21,100.21,0.0,0.0,0,None,4,0,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2023-10-21,155.7,155.7,0.0,0.0,0,None,5,0,0,Home,0.4413803831269956,0.4720468414452497
CUST_000256,2023-11-19,266.15,266.15,0.0,0.0,0,None,6,0,0,Electronics,0.4413803831269956,0.4720468414452497
CUST_000256,2023-12-15,144.76,144.76,0.0,0.0,0,None,7,0,0,Sports,0.4413803831269956,0.4720468414452497
CUST_000256,2023-12-18,42.81,94.7,51.9,0.548,1,Coupon,8,1,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2024-05-13,10.02,10.02,0.0,0.0,0,None,9,0,0,Beauty,0.4413803831269956,0.4720468414452497
CUST_000256,2024-07-09,9.88,25.04,15.16,0.6053,1,Coupon,10,1,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2024-11-24,183.98,183.98,0.0,0.0,0,None,11,0,0,Home,0.4413803831269956,0.4720468414452497
CUST_000256,2024-12-19,119.13,119.13,0.0,0.0,0,None,12,0,0,Sports,0.4413803831269956,0.4720468414452497
CUST_000256,2025-01-08,76.06,76.06,0.0,0.0,0,None,13,0,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2025-02-06,37.4,55.41,18.01,0.3251,1,Membership Discount,14,1,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2025-02-28,109.14,109.14,0.0,0.0,0,None,15,0,0,Home,0.4413803831269956,0.4720468414452497
CUST_000256,2025-04-01,137.01,137.01,0.0,0.0,0,None,16,0,0,Home,0.4413803831269956,0.4720468414452497
CUST_000256,2025-05-22,86.69,86.69,0.0,0.0,0,None,17,0,0,Clothing,0.4413803831269956,0.4720468414452497
CUST_000256,2025-09-29,90.52,134.33,43.81,0.3262,1,Bundle Deal,18,1,0,Sports,0.4413803831269956,0.4720468414452497
CUST_000256,2025-10-19,28.23,28.23,0.0,0.0,0,None,19,0,0,Beauty,0.4413803831269956,0.4720468414452497
CUST_000256,2025-11-23,69.49,69.49,0.0,0.0,0,None,20,0,0,Beauty,0.4413803831269956,0.4720468414452497
CUST_000257,2023-01-25,199.46,199.46,0.0,0.0,0,None,1,0,0,Home,0.09037669702984141,0.8143139077456905
CUST_000257,2023-03-05,73.76,73.76,0.0,0.0,0,None,2,0,0,Home,0.09037669702984141,0.8143139077456905
CUST_000257,2023-03-15,127.33,149.14,21.81,0.1462,1,Direct Discount,3,1,0,Sports,0.09037669702984141,0.8143139077456905
CUST_000257,2023-04-02,72.21,72.21,0.0,0.0,0,None,4,0,0,Beauty,0.09037669702984141,0.8143139077456905
CUST_000257,2023-06-01,46.56,46.56,0.0,0.0,0,None,5,0,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000257,2023-06-11,411.25,411.25,0.0,0.0,0,None,6,0,0,Electronics,0.09037669702984141,0.8143139077456905
CUST_000257,2023-09-02,31.82,31.82,0.0,0.0,0,None,7,0,0,Food,0.09037669702984141,0.8143139077456905
CUST_000257,2023-10-27,56.8,56.8,0.0,0.0,0,None,8,0,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000257,2024-01-07,47.29,47.29,0.0,0.0,0,None,9,0,0,Beauty,0.09037669702984141,0.8143139077456905
CUST_000257,2024-08-03,189.91,189.91,0.0,0.0,0,None,10,0,0,Electronics,0.09037669702984141,0.8143139077456905
CUST_000257,2024-11-15,34.13,40.25,6.11,0.1518,1,Coupon,11,1,0,Food,0.09037669702984141,0.8143139077456905
CUST_000257,2024-12-25,18.18,22.75,4.58,0.2011,1,Membership Discount,12,1,0,Food,0.09037669702984141,0.8143139077456905
CUST_000257,2025-01-16,70.73,102.94,32.21,0.3129,1,Direct Discount,13,1,0,Sports,0.09037669702984141,0.8143139077456905
CUST_000257,2025-03-10,30.82,41.0,10.18,0.2483,1,Direct Discount,14,1,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000257,2025-03-15,105.19,105.19,0.0,0.0,0,None,15,0,0,Home,0.09037669702984141,0.8143139077456905
CUST_000257,2025-04-07,124.63,124.63,0.0,0.0,0,None,16,0,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000257,2025-05-21,126.59,126.59,0.0,0.0,0,None,17,0,0,Home,0.09037669702984141,0.8143139077456905
CUST_000257,2025-07-20,147.92,147.92,0.0,0.0,0,None,18,0,0,Home,0.09037669702984141,0.8143139077456905
CUST_000257,2025-10-11,10.0,10.0,0.0,0.0,0,None,19,0,0,Food,0.09037669702984141,0.8143139077456905
CUST_000257,2025-12-01,44.6,85.34,40.75,0.4775,1,Direct Discount,20,1,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000257,2025-12-04,85.66,109.04,23.38,0.2144,1,Direct Discount,21,1,0,Clothing,0.09037669702984141,0.8143139077456905
CUST_000258,2023-04-01,23.09,25.62,2.53,0.0986,1,Coupon,1,1,0,Food,0.2336755631372422,0.4663627770398758
CUST_000258,2023-04-22,25.55,25.55,0.0,0.0,0,None,2,0,0,Beauty,0.2336755631372422,0.4663627770398758
CUST_000258,2023-11-11,170.57,199.53,28.95,0.1451,1,Direct Discount,3,1,0,Electronics,0.2336755631372422,0.4663627770398758
CUST_000258,2023-11-17,112.34,112.34,0.0,0.0,0,None,4,0,0,Clothing,0.2336755631372422,0.4663627770398758
CUST_000258,2024-01-03,148.68,148.68,0.0,0.0,0,None,5,0,0,Electronics,0.2336755631372422,0.4663627770398758
CUST_000258,2024-01-09,81.84,81.84,0.0,0.0,0,None,6,0,0,Sports,0.2336755631372422,0.4663627770398758
CUST_000258,2024-01-13,22.65,24.18,1.54,0.0635,1,Direct Discount,7,1,0,Food,0.2336755631372422,0.4663627770398758
CUST_000258,2024-07-10,7.89,10.0,2.11,0.2109,1,Coupon,8,1,0,Food,0.2336755631372422,0.4663627770398758
CUST_000258,2024-11-04,228.61,228.61,0.0,0.0,0,None,9,0,0,Electronics,0.2336755631372422,0.4663627770398758
CUST_000258,2025-01-03,104.7,104.7,0.0,0.0,0,None,10,0,0,Home,0.2336755631372422,0.4663627770398758
CUST_000258,2025-04-04,312.78,312.78,0.0,0.0,0,None,11,0,1,Electronics,0.2336755631372422,0.4663627770398758
CUST_000258,2025-04-08,45.14,102.17,57.03,0.5582,1,Coupon,12,1,0,Clothing,0.2336755631372422,0.4663627770398758
CUST_000258,2025-10-04,131.05,131.05,0.0,0.0,0,None,13,0,0,Clothing,0.2336755631372422,0.4663627770398758
CUST_000259,2023-03-08,421.07,421.07,0.0,0.0,0,None,1,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2023-05-02,21.48,21.48,0.0,0.0,0,None,2,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2023-05-29,172.41,198.39,25.98,0.131,1,Coupon,3,1,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2023-06-24,173.76,173.76,0.0,0.0,0,None,4,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2023-07-13,74.16,74.16,0.0,0.0,0,None,5,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2023-08-24,358.82,424.45,65.63,0.1546,1,Direct Discount,6,1,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2023-08-26,26.3,26.3,0.0,0.0,0,None,7,0,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2023-09-03,43.85,54.96,11.11,0.2022,1,Coupon,8,1,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2023-10-08,33.3,33.3,0.0,0.0,0,None,9,0,0,Clothing,0.14117985399988608,0.8781646907164198
CUST_000259,2023-10-12,102.17,102.17,0.0,0.0,0,None,10,0,0,Clothing,0.14117985399988608,0.8781646907164198
CUST_000259,2023-11-01,27.35,33.96,6.61,0.1945,1,Coupon,11,1,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2023-11-01,126.83,126.83,0.0,0.0,0,None,12,0,0,Clothing,0.14117985399988608,0.8781646907164198
CUST_000259,2023-11-28,183.66,219.42,35.76,0.163,1,Coupon,13,1,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2023-12-10,88.07,88.07,0.0,0.0,0,None,14,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2023-12-30,15.15,17.51,2.35,0.1345,1,Coupon,15,1,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2024-01-11,167.97,167.97,0.0,0.0,0,None,16,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2024-02-11,132.11,132.11,0.0,0.0,0,None,17,0,0,Sports,0.14117985399988608,0.8781646907164198
CUST_000259,2024-04-02,58.98,58.98,0.0,0.0,0,None,18,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2024-04-29,380.71,380.71,0.0,0.0,0,None,19,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2024-07-19,161.88,161.88,0.0,0.0,0,None,20,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2024-10-24,33.89,33.89,0.0,0.0,0,None,21,0,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2024-11-29,166.22,166.22,0.0,0.0,0,None,22,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2024-12-14,331.7,331.7,0.0,0.0,0,None,23,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2024-12-30,83.37,83.37,0.0,0.0,0,None,24,0,0,Sports,0.14117985399988608,0.8781646907164198
CUST_000259,2025-02-15,98.74,98.74,0.0,0.0,0,None,25,0,0,Sports,0.14117985399988608,0.8781646907164198
CUST_000259,2025-03-03,26.55,26.55,0.0,0.0,0,None,26,0,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2025-03-04,338.73,338.73,0.0,0.0,0,None,27,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2025-04-25,19.68,19.68,0.0,0.0,0,None,28,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2025-04-28,62.44,62.44,0.0,0.0,0,None,29,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2025-05-24,26.08,29.7,3.61,0.1217,1,Bundle Deal,30,1,0,Food,0.14117985399988608,0.8781646907164198
CUST_000259,2025-07-03,100.5,100.5,0.0,0.0,0,None,31,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000259,2025-08-20,39.38,39.38,0.0,0.0,0,None,32,0,0,Beauty,0.14117985399988608,0.8781646907164198
CUST_000259,2025-08-29,23.86,40.29,16.43,0.4077,1,Direct Discount,33,1,0,Clothing,0.14117985399988608,0.8781646907164198
CUST_000259,2025-10-24,116.73,116.73,0.0,0.0,0,None,34,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2025-12-06,196.07,196.07,0.0,0.0,0,None,35,0,0,Home,0.14117985399988608,0.8781646907164198
CUST_000259,2025-12-20,257.61,257.61,0.0,0.0,0,None,36,0,0,Electronics,0.14117985399988608,0.8781646907164198
CUST_000260,2023-02-07,21.46,61.39,39.93,0.6504,1,Seasonal Sale,1,1,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2023-02-09,22.68,27.46,4.78,0.1739,1,Membership Discount,2,1,0,Food,0.8096458463203526,0.7432893099467556
CUST_000260,2023-02-27,15.24,15.24,0.0,0.0,0,None,3,0,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2023-03-23,69.29,102.49,33.19,0.3239,1,Bundle Deal,4,1,0,Sports,0.8096458463203526,0.7432893099467556
CUST_000260,2023-03-28,23.24,26.09,2.84,0.1089,1,Direct Discount,5,1,0,Food,0.8096458463203526,0.7432893099467556
CUST_000260,2023-05-19,21.59,37.93,16.35,0.431,1,Coupon,6,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2023-05-21,117.52,117.52,0.0,0.0,0,None,7,0,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2023-06-26,203.86,203.86,0.0,0.0,0,None,8,0,0,Electronics,0.8096458463203526,0.7432893099467556
CUST_000260,2023-07-28,24.78,47.88,23.1,0.4825,1,Direct Discount,9,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2023-09-25,132.6,132.6,0.0,0.0,0,None,10,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2023-10-25,259.78,259.78,0.0,0.0,0,None,11,0,0,Electronics,0.8096458463203526,0.7432893099467556
CUST_000260,2023-11-13,133.29,133.29,0.0,0.0,0,None,12,0,0,Sports,0.8096458463203526,0.7432893099467556
CUST_000260,2024-01-31,43.05,66.89,23.84,0.3564,1,Bundle Deal,13,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2024-02-10,152.44,152.44,0.0,0.0,0,None,14,0,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2024-02-13,53.8,53.8,0.0,0.0,0,None,15,0,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2024-03-12,154.67,154.67,0.0,0.0,0,None,16,0,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2024-04-12,128.74,128.74,0.0,0.0,0,None,17,0,0,Electronics,0.8096458463203526,0.7432893099467556
CUST_000260,2024-05-06,113.82,113.82,0.0,0.0,0,None,18,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2024-06-22,85.33,85.33,0.0,0.0,0,None,19,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2024-06-30,20.78,27.33,6.55,0.2396,1,Direct Discount,20,1,0,Food,0.8096458463203526,0.7432893099467556
CUST_000260,2024-07-14,55.23,55.23,0.0,0.0,0,None,21,0,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2024-07-31,307.64,307.64,0.0,0.0,0,None,22,0,0,Electronics,0.8096458463203526,0.7432893099467556
CUST_000260,2024-08-06,40.96,52.37,11.41,0.2178,1,Coupon,23,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2024-08-25,175.36,204.38,29.02,0.142,1,Bundle Deal,24,1,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2024-09-21,27.12,39.42,12.3,0.3121,1,Direct Discount,25,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2024-10-17,82.37,82.37,0.0,0.0,0,None,26,0,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2024-12-31,73.2,73.2,0.0,0.0,0,None,27,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2025-01-13,30.75,30.75,0.0,0.0,0,None,28,0,0,Food,0.8096458463203526,0.7432893099467556
CUST_000260,2025-01-13,93.64,93.64,0.0,0.0,0,None,29,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2025-03-25,184.94,184.94,0.0,0.0,0,None,30,0,0,Home,0.8096458463203526,0.7432893099467556
CUST_000260,2025-05-22,91.2,91.2,0.0,0.0,0,None,31,0,0,Sports,0.8096458463203526,0.7432893099467556
CUST_000260,2025-05-29,117.21,117.21,0.0,0.0,0,None,32,0,0,Clothing,0.8096458463203526,0.7432893099467556
CUST_000260,2025-07-26,310.44,310.44,0.0,0.0,0,None,33,0,0,Electronics,0.8096458463203526,0.7432893099467556
CUST_000260,2025-09-14,20.38,20.38,0.0,0.0,0,None,34,0,0,Food,0.8096458463203526,0.7432893099467556
CUST_000260,2025-12-06,137.42,137.42,0.0,0.0,0,None,35,0,0,Sports,0.8096458463203526,0.7432893099467556
CUST_000260,2025-12-19,64.89,64.89,0.0,0.0,0,None,36,0,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2025-12-20,39.03,75.47,36.43,0.4828,1,Coupon,37,1,0,Beauty,0.8096458463203526,0.7432893099467556
CUST_000260,2025-12-21,39.13,39.13,0.0,0.0,0,None,38,0,0,Food,0.8096458463203526,0.7432893099467556
