customer_id,period,period_end_date,loyalty_score,purchase_count_quarter,spend_quarter,nps_quarter,trend_direction
CUST_000235,Q1_2024,2024-03-31,83.7,6,467.38,0.5,up
CUST_000235,Q2_2024,2024-06-30,86.3,7,934.22,0.14285714285714285,up
CUST_000235,Q3_2024,2024-09-30,96.4,7,698.31,0.7142857142857143,up
CUST_000235,Q4_2024,2024-12-31,83.3,2,116.42,0.0,up
CUST_000235,Q1_2025,2025-03-31,94.5,4,481.55,0.0,up
CUST_000235,Q2_2025,2025-06-30,97.5,2,228.44,0.5,up
CUST_000235,Q3_2025,2025-09-30,90.7,2,435.85999999999996,0.5,up
CUST_000235,Q4_2025,2025-12-31,100.0,1,94.46,0.0,up
CUST_000236,Q1_2023,2023-03-31,51.7,0,0.0,0.0,down
CUST_000236,Q2_2023,2023-06-30,56.0,1,257.01,0.0,down
CUST_000236,Q3_2023,2023-09-30,48.2,1,107.73,0.0,down
CUST_000236,Q4_2023,2023-12-31,49.3,1,121.78,0.0,down
CUST_000236,Q1_2024,2024-03-31,49.6,2,357.49,0.0,down
CUST_000236,Q2_2024,2024-06-30,37.7,0,0.0,0.0,down
CUST_000236,Q3_2024,2024-09-30,44.2,0,0.0,0.0,down
CUST_000236,Q4_2024,2024-12-31,49.3,2,143.47,0.0,down
CUST_000236,Q1_2025,2025-03-31,37.7,3,473.67,0.0,down
CUST_000236,Q2_2025,2025-06-30,40.6,3,457.24,0.0,down
CUST_000236,Q3_2025,2025-09-30,40.8,2,172.70999999999998,0.0,down
CUST_000236,Q4_2025,2025-12-31,39.9,1,310.39,0.0,down
CUST_000237,Q1_2023,2023-03-31,53.3,1,253.14,0.0,up
CUST_000237,Q2_2023,2023-06-30,58.1,2,312.53000000000003,0.5,up
CUST_000237,Q3_2023,2023-09-30,56.3,2,386.16999999999996,0.5,up
CUST_000237,Q4_2023,2023-12-31,59.3,1,60.8,0.0,up
CUST_000237,Q1_2024,2024-03-31,65.5,0,0.0,0.0,up
CUST_000237,Q2_2024,2024-06-30,64.2,0,0.0,0.0,up
CUST_000237,Q3_2024,2024-09-30,68.1,0,0.0,0.0,up
CUST_000237,Q4_2024,2024-12-31,68.7,1,295.21,0.0,up
CUST_000237,Q1_2025,2025-03-31,67.7,1,89.05,0.0,up
CUST_000237,Q2_2025,2025-06-30,65.1,2,108.4,0.5,up
CUST_000237,Q3_2025,2025-09-30,71.1,1,40.08,0.0,up
CUST_000237,Q4_2025,2025-12-31,76.8,1,172.39,0.0,up
CUST_000238,Q1_2023,2023-03-31,49.0,0,0.0,0.0,up
CUST_000238,Q2_2023,2023-06-30,49.7,1,112.1,0.0,up
CUST_000238,Q3_2023,2023-09-30,50.4,2,53.760000000000005,0.5,up
CUST_000238,Q4_2023,2023-12-31,55.3,3,215.62,0.0,up
CUST_000238,Q1_2024,2024-03-31,57.2,3,456.62,0.0,up
CUST_000238,Q2_2024,2024-06-30,51.6,2,95.63,0.5,up
CUST_000238,Q3_2024,2024-09-30,55.4,1,43.24,0.0,up
CUST_000238,Q4_2024,2024-12-31,60.3,2,202.92,0.0,up
CUST_000238,Q1_2025,2025-03-31,63.5,0,0.0,0.0,up
CUST_000238,Q2_2025,2025-06-30,61.9,0,0.0,0.0,up
CUST_000238,Q3_2025,2025-09-30,61.7,2,362.08,0.0,up
CUST_000238,Q4_2025,2025-12-31,57.2,2,191.97,0.5,up
CUST_000239,Q1_2023,2023-03-31,56.4,2,425.34,0.0,stable
CUST_000239,Q2_2023,2023-06-30,49.3,1,157.76,0.0,stable
CUST_000239,Q3_2023,2023-09-30,55.4,1,303.86,0.0,stable
CUST_000239,Q4_2023,2023-12-31,46.3,0,0.0,0.0,stable
CUST_000239,Q1_2024,2024-03-31,52.1,1,86.05,1.0,stable
CUST_000239,Q2_2024,2024-06-30,50.8,0,0.0,0.0,stable
CUST_000239,Q3_2024,2024-09-30,56.8,2,415.09999999999997,0.0,stable
CUST_000239,Q4_2024,2024-12-31,52.1,0,0.0,0.0,stable
CUST_000239,Q1_2025,2025-03-31,54.7,1,57.53,1.0,stable
CUST_000239,Q2_2025,2025-06-30,52.9,4,630.22,0.0,stable
CUST_000239,Q3_2025,2025-09-30,56.6,3,347.64,1.0,stable
CUST_000239,Q4_2025,2025-12-31,54.5,2,138.37,1.0,stable
CUST_000240,Q1_2023,2023-03-31,54.8,2,52.84,1.0,down
CUST_000240,Q2_2023,2023-06-30,58.1,1,26.94,1.0,down
CUST_000240,Q3_2023,2023-09-30,55.4,1,99.53,0.0,down
CUST_000240,Q4_2023,2023-12-31,56.0,3,497.27,0.6666666666666666,down
CUST_000240,Q1_2024,2024-03-31,51.4,1,336.06,0.0,down
CUST_000240,Q2_2024,2024-06-30,49.6,1,17.36,0.0,down
CUST_000240,Q3_2024,2024-09-30,41.0,2,140.05,0.5,down
CUST_000240,Q4_2024,2024-12-31,40.9,0,0.0,0.0,down
CUST_000240,Q1_2025,2025-03-31,30.4,2,173.13,0.5,down
CUST_000240,Q2_2025,2025-06-30,25.4,3,586.56,1.0,down
CUST_000240,Q3_2025,2025-09-30,26.3,2,391.84999999999997,1.0,down
CUST_000240,Q4_2025,2025-12-31,19.9,5,848.48,0.2,down
CUST_000241,Q1_2023,2023-03-31,82.2,4,166.71,0.5,down
CUST_000241,Q2_2023,2023-06-30,86.9,7,997.69,0.2857142857142857,down
CUST_000241,Q3_2023,2023-09-30,76.3,2,275.29,0.5,down
CUST_000241,Q4_2023,2023-12-31,67.2,2,256.85,0.5,down
CUST_000241,Q1_2024,2024-03-31,79.1,4,274.84000000000003,0.25,down
CUST_000241,Q2_2024,2024-06-30,67.1,3,152.79,0.6666666666666666,down
CUST_000241,Q3_2024,2024-09-30,70.6,3,259.28,0.3333333333333333,down
CUST_000241,Q4_2024,2024-12-31,69.7,5,967.23,0.2,down
CUST_000241,Q1_2025,2025-03-31,58.9,3,250.72,0.3333333333333333,down
CUST_000241,Q2_2025,2025-06-30,73.5,10,876.94,0.3,down
CUST_000241,Q3_2025,2025-09-30,77.1,9,1205.19,0.2222222222222222,down
CUST_000241,Q4_2025,2025-12-31,54.5,3,608.98,0.0,down
CUST_000242,Q1_2023,2023-03-31,56.0,1,23.51,1.0,up
CUST_000242,Q2_2023,2023-06-30,66.6,1,98.57,0.0,up
CUST_000242,Q3_2023,2023-09-30,60.0,0,0.0,0.0,up
CUST_000242,Q4_2023,2023-12-31,64.1,0,0.0,0.0,up
CUST_000242,Q1_2024,2024-03-31,71.1,3,172.07999999999998,0.3333333333333333,up
CUST_000242,Q2_2024,2024-06-30,76.1,0,0.0,0.0,up
CUST_000242,Q3_2024,2024-09-30,66.4,0,0.0,0.0,up
CUST_000242,Q4_2024,2024-12-31,72.0,1,28.18,0.0,up
CUST_000242,Q1_2025,2025-03-31,77.3,1,112.31,0.0,up
CUST_000242,Q2_2025,2025-06-30,74.4,1,132.55,0.0,up
CUST_000242,Q3_2025,2025-09-30,86.8,2,53.709999999999994,0.5,up
CUST_000242,Q4_2025,2025-12-31,84.7,2,386.9,1.0,up
CUST_000243,Q1_2023,2023-03-31,38.0,0,0.0,0.0,down
CUST_000243,Q2_2023,2023-06-30,40.0,0,0.0,0.0,down
CUST_000243,Q3_2023,2023-09-30,29.5,0,0.0,0.0,down
CUST_000243,Q4_2023,2023-12-31,43.1,1,37.49,0.0,down
CUST_000243,Q1_2024,2024-03-31,34.8,1,54.02,1.0,down
CUST_000243,Q2_2024,2024-06-30,30.8,1,23.26,1.0,down
CUST_000243,Q3_2024,2024-09-30,33.6,2,495.70000000000005,0.0,down
CUST_000243,Q4_2024,2024-12-31,37.7,0,0.0,0.0,down
CUST_000243,Q1_2025,2025-03-31,33.7,1,137.46,0.0,down
CUST_000243,Q2_2025,2025-06-30,38.3,1,33.53,1.0,down
CUST_000243,Q3_2025,2025-09-30,19.9,0,0.0,0.0,down
CUST_000243,Q4_2025,2025-12-31,18.1,0,0.0,0.0,down
CUST_000244,Q1_2023,2023-03-31,57.0,4,368.66,0.75,stable
CUST_000244,Q2_2023,2023-06-30,60.4,0,0.0,0.0,stable
CUST_000244,Q3_2023,2023-09-30,51.7,1,24.53,0.0,stable
CUST_000244,Q4_2023,2023-12-31,54.9,1,166.78,0.0,stable
CUST_000244,Q1_2024,2024-03-31,55.4,2,220.54000000000002,0.0,stable
CUST_000244,Q2_2024,2024-06-30,58.7,1,427.51,0.0,stable
CUST_000244,Q3_2024,2024-09-30,61.2,2,483.86,0.0,stable
CUST_000244,Q4_2024,2024-12-31,57.7,3,208.17000000000002,0.3333333333333333,stable
CUST_000244,Q1_2025,2025-03-31,51.3,1,311.39,1.0,stable
CUST_000244,Q2_2025,2025-06-30,53.6,2,495.03,0.0,stable
CUST_000244,Q3_2025,2025-09-30,59.9,1,36.18,1.0,stable
CUST_000244,Q4_2025,2025-12-31,64.7,3,320.52000000000004,0.6666666666666666,stable
CUST_000245,Q1_2023,2023-03-31,60.6,1,27.06,0.0,down
CUST_000245,Q2_2023,2023-06-30,55.1,0,0.0,0.0,down
CUST_000245,Q3_2023,2023-09-30,63.9,2,98.50999999999999,0.5,down
CUST_000245,Q4_2023,2023-12-31,51.5,0,0.0,0.0,down
CUST_000245,Q1_2024,2024-03-31,49.9,2,123.65,0.5,down
CUST_000245,Q2_2024,2024-06-30,51.4,3,623.07,0.3333333333333333,down
CUST_000245,Q3_2024,2024-09-30,53.6,4,480.09999999999997,0.75,down
CUST_000245,Q4_2024,2024-12-31,49.0,2,188.83,0.0,down
CUST_000245,Q1_2025,2025-03-31,47.6,2,142.26999999999998,0.0,down
CUST_000245,Q2_2025,2025-06-30,52.4,5,916.51,0.0,down
CUST_000245,Q3_2025,2025-09-30,41.3,3,601.48,0.3333333333333333,down
CUST_000245,Q4_2025,2025-12-31,45.1,4,513.9,0.5,down
CUST_000246,Q1_2023,2023-03-31,72.5,1,98.83,0.0,down
CUST_000246,Q2_2023,2023-06-30,74.7,1,200.55,1.0,down
CUST_000246,Q3_2023,2023-09-30,70.6,4,534.7099999999999,0.0,down
CUST_000246,Q4_2023,2023-12-31,64.8,0,0.0,0.0,down
CUST_000246,Q1_2024,2024-03-31,75.2,4,641.47,0.25,down
CUST_000246,Q2_2024,2024-06-30,83.4,2,136.57,0.5,down
CUST_000246,Q3_2024,2024-09-30,70.4,3,155.66,0.6666666666666666,down
CUST_000246,Q4_2024,2024-12-31,72.2,2,95.07,1.0,down
CUST_000246,Q1_2025,2025-03-31,69.1,2,304.74,0.5,down
CUST_000246,Q2_2025,2025-06-30,66.5,1,162.98,0.0,down
CUST_000246,Q3_2025,2025-09-30,71.7,2,271.52,0.0,down
CUST_000246,Q4_2025,2025-12-31,67.6,4,433.63,0.0,down
CUST_000247,Q1_2023,2023-03-31,54.7,0,0.0,0.0,down
CUST_000247,Q2_2023,2023-06-30,62.7,1,159.13,1.0,down
CUST_000247,Q3_2023,2023-09-30,60.6,1,194.52,0.0,down
CUST_000247,Q4_2023,2023-12-31,60.6,2,240.13,0.0,down
CUST_000247,Q1_2024,2024-03-31,46.9,0,0.0,0.0,down
CUST_000247,Q2_2024,2024-06-30,50.7,0,0.0,0.0,down
CUST_000247,Q3_2024,2024-09-30,61.6,3,406.95,0.3333333333333333,down
CUST_000247,Q4_2024,2024-12-31,42.2,3,272.68,0.3333333333333333,down
CUST_000247,Q1_2025,2025-03-31,44.1,2,162.36,0.5,down
CUST_000247,Q2_2025,2025-06-30,46.0,5,590.6,0.6,down
CUST_000247,Q3_2025,2025-09-30,41.5,4,240.31,0.25,down
CUST_000247,Q4_2025,2025-12-31,39.0,2,321.76,1.0,down
CUST_000248,Q1_2023,2023-03-31,53.1,2,89.92,0.5,stable
CUST_000248,Q2_2023,2023-06-30,51.1,0,0.0,0.0,stable
CUST_000248,Q3_2023,2023-09-30,38.2,0,0.0,0.0,stable
CUST_000248,Q4_2023,2023-12-31,48.4,0,0.0,0.0,stable
CUST_000248,Q1_2024,2024-03-31,55.0,2,83.59,0.5,stable
CUST_000248,Q2_2024,2024-06-30,52.4,2,104.16,0.5,stable
CUST_000248,Q3_2024,2024-09-30,51.2,4,208.82999999999998,0.5,stable
CUST_000248,Q4_2024,2024-12-31,54.5,3,333.75,1.0,stable
CUST_000248,Q1_2025,2025-03-31,53.5,2,123.88,0.5,stable
CUST_000248,Q2_2025,2025-06-30,58.5,3,447.52,0.0,stable
CUST_000248,Q3_2025,2025-09-30,55.9,2,163.64999999999998,0.0,stable
CUST_000248,Q4_2025,2025-12-31,53.6,1,149.33,1.0,stable
CUST_000249,Q1_2023,2023-03-31,46.9,1,62.08,1.0,stable
CUST_000249,Q2_2023,2023-06-30,62.8,2,271.82,0.0,stable
CUST_000249,Q3_2023,2023-09-30,44.9,2,218.12,0.0,stable
CUST_000249,Q4_2023,2023-12-31,52.2,0,0.0,0.0,stable
CUST_000249,Q1_2024,2024-03-31,49.5,0,0.0,0.0,stable
CUST_000249,Q2_2024,2024-06-30,52.2,2,78.8,0.5,stable
CUST_000249,Q3_2024,2024-09-30,52.4,0,0.0,0.0,stable
CUST_000249,Q4_2024,2024-12-31,46.6,0,0.0,0.0,stable
CUST_000249,Q1_2025,2025-03-31,55.1,0,0.0,0.0,stable
CUST_000249,Q2_2025,2025-06-30,56.4,1,43.62,1.0,stable
CUST_000249,Q3_2025,2025-09-30,50.5,0,0.0,0.0,stable
CUST_000249,Q4_2025,2025-12-31,55.3,1,221.41,0.0,stable
CUST_000250,Q1_2023,2023-03-31,73.4,1,41.99,1.0,up
CUST_000250,Q2_2023,2023-06-30,60.5,4,384.49,0.25,up
CUST_000250,Q3_2023,2023-09-30,74.0,1,336.35,0.0,up
CUST_000250,Q4_2023,2023-12-31,70.4,0,0.0,0.0,up
CUST_000250,Q1_2024,2024-03-31,79.8,2,107.31,0.0,up
CUST_000250,Q2_2024,2024-06-30,78.8,1,36.67,1.0,up
CUST_000250,Q3_2024,2024-09-30,73.5,0,0.0,0.0,up
CUST_000250,Q4_2024,2024-12-31,82.5,3,392.44,0.0,up
CUST_000250,Q1_2025,2025-03-31,91.1,1,19.22,0.0,up
CUST_000250,Q2_2025,2025-06-30,100.0,1,38.16,1.0,up
CUST_000250,Q3_2025,2025-09-30,85.6,0,0.0,0.0,up
CUST_000250,Q4_2025,2025-12-31,86.2,2,250.83999999999997,0.0,up
CUST_000251,Q1_2023,2023-03-31,60.1,3,130.98,0.3333333333333333,up
CUST_000251,Q2_2023,2023-06-30,68.6,5,516.13,0.2,up
CUST_000251,Q3_2023,2023-09-30,66.5,2,488.42,0.5,up
CUST_000251,Q4_2023,2023-12-31,62.1,1,79.18,0.0,up
CUST_000251,Q1_2024,2024-03-31,69.4,0,0.0,0.0,up
CUST_000251,Q2_2024,2024-06-30,65.0,2,231.41,0.5,up
CUST_000251,Q3_2024,2024-09-30,64.6,0,0.0,0.0,up
CUST_000251,Q4_2024,2024-12-31,81.8,3,410.95000000000005,0.0,up
CUST_000251,Q1_2025,2025-03-31,82.5,2,739.36,0.0,up
CUST_000251,Q2_2025,2025-06-30,69.0,2,235.95,0.5,up
CUST_000251,Q3_2025,2025-09-30,87.3,1,12.6,0.0,up
CUST_000251,Q4_2025,2025-12-31,85.3,3,472.69,0.0,up
CUST_000252,Q1_2023,2023-03-31,69.2,1,71.62,0.0,up
CUST_000252,Q2_2023,2023-06-30,59.4,3,391.16,0.6666666666666666,up
CUST_000252,Q3_2023,2023-09-30,67.1,2,96.0,0.5,up
CUST_000252,Q4_2023,2023-12-31,69.0,1,178.74,0.0,up
CUST_000252,Q1_2024,2024-03-31,74.7,2,75.96000000000001,0.0,up
CUST_000252,Q2_2024,2024-06-30,79.1,2,575.96,0.0,up
CUST_000252,Q3_2024,2024-09-30,70.0,1,224.3,0.0,up
CUST_000252,Q4_2024,2024-12-31,80.5,0,0.0,0.0,up
CUST_000252,Q1_2025,2025-03-31,84.6,2,127.56,0.5,up
CUST_000252,Q2_2025,2025-06-30,87.1,3,644.01,0.3333333333333333,up
CUST_000252,Q3_2025,2025-09-30,90.7,1,138.01,0.0,up
CUST_000252,Q4_2025,2025-12-31,100.0,2,467.42,0.0,up
CUST_000253,Q1_2023,2023-03-31,50.0,3,283.54,0.6666666666666666,stable
CUST_000253,Q2_2023,2023-06-30,54.0,1,197.42,0.0,stable
CUST_000253,Q3_2023,2023-09-30,53.5,2,418.43,0.0,stable
CUST_000253,Q4_2023,2023-12-31,47.9,5,397.03,0.0,stable
CUST_000253,Q1_2024,2024-03-31,54.7,0,0.0,0.0,stable
CUST_000253,Q2_2024,2024-06-30,52.4,1,22.15,0.0,stable
CUST_000253,Q3_2024,2024-09-30,52.9,0,0.0,0.0,stable
CUST_000253,Q4_2024,2024-12-31,51.3,0,0.0,0.0,stable
CUST_000253,Q1_2025,2025-03-31,54.9,2,160.35,0.0,stable
CUST_000253,Q2_2025,2025-06-30,50.1,1,59.07,1.0,stable
CUST_000253,Q3_2025,2025-09-30,52.4,3,649.44,0.0,stable
CUST_000253,Q4_2025,2025-12-31,47.6,1,58.89,0.0,stable
CUST_000254,Q1_2023,2023-03-31,57.1,2,151.65,0.0,stable
CUST_000254,Q2_2023,2023-06-30,57.1,1,73.33,1.0,stable
CUST_000254,Q3_2023,2023-09-30,56.8,1,178.19,0.0,stable
CUST_000254,Q4_2023,2023-12-31,60.2,1,265.64,1.0,stable
CUST_000254,Q1_2024,2024-03-31,51.3,1,85.92,0.0,stable
CUST_000254,Q2_2024,2024-06-30,55.1,2,198.85999999999999,0.5,stable
CUST_000254,Q3_2024,2024-09-30,58.0,2,378.65999999999997,0.0,stable
CUST_000254,Q4_2024,2024-12-31,58.5,0,0.0,0.0,stable
CUST_000254,Q1_2025,2025-03-31,53.5,3,490.33000000000004,0.3333333333333333,stable
CUST_000254,Q2_2025,2025-06-30,61.1,2,167.17,0.0,stable
CUST_000254,Q3_2025,2025-09-30,54.9,0,0.0,0.0,stable
CUST_000254,Q4_2025,2025-12-31,60.1,3,209.52,0.3333333333333333,stable
CUST_000255,Q1_2023,2023-03-31,75.9,2,125.73,1.0,up
CUST_000255,Q2_2023,2023-06-30,72.4,2,139.14,0.0,up
CUST_000255,Q3_2023,2023-09-30,74.7,1,75.42,1.0,up
CUST_000255,Q4_2023,2023-12-31,67.7,2,580.36,0.0,up
CUST_000255,Q1_2024,2024-03-31,65.9,1,138.11,0.0,up
CUST_000255,Q2_2024,2024-06-30,80.0,3,587.28,0.0,up
CUST_000255,Q3_2024,2024-09-30,84.0,3,284.27,0.0,up
CUST_000255,Q4_2024,2024-12-31,84.7,4,594.0799999999999,0.5,up
CUST_000255,Q1_2025,2025-03-31,73.5,4,818.5300000000001,0.0,up
CUST_000255,Q2_2025,2025-06-30,74.5,0,0.0,0.0,up
CUST_000255,Q3_2025,2025-09-30,70.4,4,477.25,0.0,up
CUST_000255,Q4_2025,2025-12-31,77.5,5,576.05,0.4,up
CUST_000256,Q1_2023,2023-03-31,46.0,2,254.46,0.5,down
CUST_000256,Q2_2023,2023-06-30,44.7,0,0.0,0.0,down
CUST_000256,Q3_2023,2023-09-30,41.1,2,489.16999999999996,0.0,down
CUST_000256,Q4_2023,2023-12-31,43.7,4,609.42,0.25,down
CUST_000256,Q1_2024,2024-03-31,38.6,0,0.0,0.0,down
CUST_000256,Q2_2024,2024-06-30,31.5,1,10.02,0.0,down
CUST_000256,Q3_2024,2024-09-30,32.1,1,9.88,1.0,down
CUST_000256,Q4_2024,2024-12-31,26.4,2,303.11,0.0,down
CUST_000256,Q1_2025,2025-03-31,29.2,3,222.6,0.3333333333333333,down
CUST_000256,Q2_2025,2025-06-30,26.8,2,223.7,0.0,down
CUST_000256,Q3_2025,2025-09-30,18.3,1,90.52,1.0,down
CUST_000256,Q4_2025,2025-12-31,17.1,3,188.24,0.3333333333333333,down
CUST_000257,Q1_2023,2023-03-31,53.1,3,400.55,0.3333333333333333,up
CUST_000257,Q2_2023,2023-06-30,44.4,3,530.02,0.0,up
CUST_000257,Q3_2023,2023-09-30,54.2,1,31.82,0.0,up
CUST_000257,Q4_2023,2023-12-31,57.6,1,56.8,0.0,up
CUST_000257,Q1_2024,2024-03-31,56.1,1,47.29,0.0,up
CUST_000257,Q2_2024,2024-06-30,55.0,0,0.0,0.0,up
CUST_000257,Q3_2024,2024-09-30,65.1,1,189.91,0.0,up
CUST_000257,Q4_2024,2024-12-31,54.8,2,52.31,1.0,up
CUST_000257,Q1_2025,2025-03-31,67.7,4,224.92000000000002,0.75,up
CUST_000257,Q2_2025,2025-06-30,62.8,2,251.22,0.0,up
CUST_000257,Q3_2025,2025-09-30,59.0,1,147.92,0.0,up
CUST_000257,Q4_2025,2025-12-31,69.4,3,140.26,0.6666666666666666,up
CUST_000258,Q1_2023,2023-03-31,51.0,0,0.0,0.0,stable
CUST_000258,Q2_2023,2023-06-30,63.6,2,48.64,0.5,stable
CUST_000258,Q3_2023,2023-09-30,62.1,0,0.0,0.0,stable
CUST_000258,Q4_2023,2023-12-31,60.0,2,282.90999999999997,0.5,stable
CUST_000258,Q1_2024,2024-03-31,61.8,3,253.17000000000002,0.3333333333333333,stable
CUST_000258,Q2_2024,2024-06-30,60.6,0,0.0,0.0,stable
CUST_000258,Q3_2024,2024-09-30,52.2,1,7.89,1.0,stable
CUST_000258,Q4_2024,2024-12-31,66.7,1,228.61,0.0,stable
CUST_000258,Q1_2025,2025-03-31,54.8,1,104.7,0.0,stable
CUST_000258,Q2_2025,2025-06-30,50.7,2,357.91999999999996,0.5,stable
CUST_000258,Q3_2025,2025-09-30,48.7,0,0.0,0.0,stable
CUST_000258,Q4_2025,2025-12-31,46.7,1,131.05,0.0,stable
CUST_000259,Q1_2023,2023-03-31,67.2,1,421.07,0.0,down
CUST_000259,Q2_2023,2023-06-30,69.7,3,367.65,0.3333333333333333,down
CUST_000259,Q3_2023,2023-09-30,66.5,4,503.13,0.5,down
CUST_000259,Q4_2023,2023-12-31,73.4,7,576.53,0.42857142857142855,down
CUST_000259,Q1_2024,2024-03-31,71.7,3,315.23,0.3333333333333333,down
CUST_000259,Q2_2024,2024-06-30,69.0,2,439.69,0.0,down
CUST_000259,Q3_2024,2024-09-30,54.0,1,161.88,0.0,down
CUST_000259,Q4_2024,2024-12-31,66.8,4,615.18,0.0,down
CUST_000259,Q1_2025,2025-03-31,62.9,4,547.39,0.0,down
CUST_000259,Q2_2025,2025-06-30,60.2,3,108.19999999999999,0.3333333333333333,down
CUST_000259,Q3_2025,2025-09-30,68.3,3,163.74,0.3333333333333333,down
CUST_000259,Q4_2025,2025-12-31,63.6,3,570.4100000000001,0.0,down
CUST_000260,Q1_2023,2023-03-31,68.8,5,151.91,0.8,stable
CUST_000260,Q2_2023,2023-06-30,73.1,3,342.97,0.3333333333333333,stable
CUST_000260,Q3_2023,2023-09-30,74.2,2,157.38,0.5,stable
CUST_000260,Q4_2023,2023-12-31,66.9,2,393.06999999999994,0.0,stable
CUST_000260,Q1_2024,2024-03-31,74.3,4,403.96,0.25,stable
CUST_000260,Q2_2024,2024-06-30,70.0,4,348.67,0.25,stable
CUST_000260,Q3_2024,2024-09-30,75.4,6,627.09,0.6666666666666666,stable
CUST_000260,Q4_2024,2024-12-31,78.4,2,155.57,0.0,stable
CUST_000260,Q1_2025,2025-03-31,85.4,4,382.53,0.0,stable
CUST_000260,Q2_2025,2025-06-30,84.0,3,393.35,0.0,stable
CUST_000260,Q3_2025,2025-09-30,70.1,2,330.82,0.0,stable
CUST_000260,Q4_2025,2025-12-31,87.0,4,280.46999999999997,0.25,stable
CUST_000261,Q1_2023,2023-03-31,47.3,2,275.45,0.5,stable
CUST_000261,Q2_2023,2023-06-30,46.0,4,234.56,0.5,stable
CUST_000261,Q3_2023,2023-09-30,49.6,0,0.0,0.0,stable
CUST_000261,Q4_2023,2023-12-31,49.2,2,57.64,1.0,stable
CUST_000261,Q1_2024,2024-03-31,48.3,3,114.43,1.0,stable
CUST_000261,Q2_2024,2024-06-30,47.0,0,0.0,0.0,stable
CUST_000261,Q3_2024,2024-09-30,57.3,3,294.15999999999997,0.0,stable
CUST_000261,Q4_2024,2024-12-31,50.1,0,0.0,0.0,stable
CUST_000261,Q1_2025,2025-03-31,47.0,1,248.66,0.0,stable
CUST_000261,Q2_2025,2025-06-30,43.3,0,0.0,0.0,stable
CUST_000261,Q3_2025,2025-09-30,46.6,2,446.11,0.5,stable
CUST_000261,Q4_2025,2025-12-31,48.8,1,46.0,1.0,stable
CUST_000262,Q1_2023,2023-03-31,71.1,1,21.33,1.0,stable
CUST_000262,Q2_2023,2023-06-30,75.5,4,537.5899999999999,0.75,stable
CUST_000262,Q3_2023,2023-09-30,70.4,1,85.96,0.0,stable
CUST_000262,Q4_2023,2023-12-31,72.5,1,440.62,0.0,stable
CUST_000262,Q1_2024,2024-03-31,67.5,3,232.85,0.3333333333333333,stable
CUST_000262,Q2_2024,2024-06-30,76.5,5,587.45,0.2,stable
CUST_000262,Q3_2024,2024-09-30,74.2,3,149.87,0.3333333333333333,stable
CUST_000262,Q4_2024,2024-12-31,77.8,3,416.39,0.0,stable
CUST_000262,Q1_2025,2025-03-31,78.4,3,510.82,0.3333333333333333,stable
CUST_000262,Q2_2025,2025-06-30,85.5,4,238.97,0.5,stable
CUST_000262,Q3_2025,2025-09-30,80.3,3,280.58000000000004,1.0,stable
CUST_000262,Q4_2025,2025-12-31,73.7,2,478.97,0.5,stable
CUST_000263,Q1_2023,2023-03-31,84.5,6,528.08,0.3333333333333333,stable
CUST_000263,Q2_2023,2023-06-30,71.3,4,577.02,0.75,stable
CUST_000263,Q3_2023,2023-09-30,67.0,1,125.74,0.0,stable
CUST_000263,Q4_2023,2023-12-31,75.5,3,173.63,0.0,stable
CUST_000263,Q1_2024,2024-03-31,70.0,2,75.65,0.5,stable
CUST_000263,Q2_2024,2024-06-30,84.6,2,402.4,0.0,stable
CUST_000263,Q3_2024,2024-09-30,64.5,1,139.1,0.0,stable
CUST_000263,Q4_2024,2024-12-31,72.7,2,341.26,0.0,stable
CUST_000263,Q1_2025,2025-03-31,81.7,3,757.37,0.3333333333333333,stable
CUST_000263,Q2_2025,2025-06-30,77.1,4,793.56,0.25,stable
CUST_000263,Q3_2025,2025-09-30,79.9,3,386.85,0.0,stable
CUST_000263,Q4_2025,2025-12-31,72.2,6,485.37,0.3333333333333333,stable
CUST_000264,Q1_2023,2023-03-31,60.7,2,70.15,0.5,up
CUST_000264,Q2_2023,2023-06-30,73.3,1,402.29,0.0,up
CUST_000264,Q3_2023,2023-09-30,77.8,6,314.88,0.3333333333333333,up
CUST_000264,Q4_2023,2023-12-31,80.2,3,397.59000000000003,0.3333333333333333,up
CUST_000264,Q1_2024,2024-03-31,78.6,3,607.69,0.3333333333333333,up
CUST_000264,Q2_2024,2024-06-30,90.6,3,536.3199999999999,0.0,up
CUST_000264,Q3_2024,2024-09-30,85.1,2,671.76,0.0,up
CUST_000264,Q4_2024,2024-12-31,90.7,2,261.8,0.5,up
CUST_000264,Q1_2025,2025-03-31,91.3,1,93.91,0.0,up
CUST_000264,Q2_2025,2025-06-30,81.2,0,0.0,0.0,up
CUST_000264,Q3_2025,2025-09-30,96.8,1,142.56,0.0,up
CUST_000264,Q4_2025,2025-12-31,100.0,4,632.44,0.0,up
CUST_000265,Q1_2023,2023-03-31,65.5,1,24.49,1.0,up
CUST_000265,Q2_2023,2023-06-30,55.1,0,0.0,0.0,up
CUST_000265,Q3_2023,2023-09-30,65.3,2,359.16999999999996,0.5,up
CUST_000265,Q4_2023,2023-12-31,62.0,2,346.57,0.0,up
CUST_000265,Q1_2024,2024-03-31,59.9,2,269.76,0.0,up
CUST_000265,Q2_2024,2024-06-30,61.8,1,157.08,0.0,up
